,AGEP_x,DEYE_x,DVET_x,EDU,HOUSING_TYPE_x,MSP,OWN_RENT,PINCP_DECILE_x,RAC1P,SEX,AGEP_y,DEYE_y,DVET_y,HOUSING_TYPE_y,PINCP_DECILE_y,percent_match
0,15,2,N,3,1,6,1,0,2,2,15,2,N,1,0,100.0
1,45,2,N,3,1,3,2,0,1,1,67,1,N,1,1,40.0
2,29,2,N,12,1,6,2,8,6,1,41,2,N,1,9,60.0
3,33,2,N,7,1,6,2,5,8,1,27,2,N,1,6,60.0
4,42,2,2,1,1,6,1,6,2,1,26,2,N,1,0,40.0
5,26,2,N,1,1,6,1,0,1,2,27,2,N,1,3,60.0
6,64,2,N,8,1,4,1,2,9,2,64,2,N,1,8,80.0
7,74,2,N,4,1,3,2,4,6,2,80,2,N,1,2,60.0
8,32,2,N,8,1,6,2,6,6,1,32,2,N,1,6,100.0
9,28,2,N,6,1,4,2,4,1,1,69,2,N,1,0,60.0
10,40,2,N,3,1,1,2,6,1,1,34,2,N,1,7,60.0
11,25,2,N,7,1,6,2,6,9,2,20,2,N,1,2,60.0
12,54,2,N,5,1,4,1,5,6,1,34,2,N,1,8,60.0
13,92,2,N,11,1,3,1,6,1,1,94,1,2,1,6,40.0
14,32,2,N,7,1,2,2,5,2,1,55,2,N,1,4,60.0
15,0,2,N,N,1,N,2,N,9,2,1,2,N,1,N,80.0
16,3,2,N,2,1,N,2,N,9,2,6,2,N,1,N,80.0
17,73,2,N,9,2,4,0,6,1,1,84,2,N,2,0,60.0
18,77,2,N,5,1,4,2,3,2,2,65,2,N,1,2,60.0
19,58,2,N,9,1,1,2,0,2,2,30,2,N,1,3,60.0
20,3,2,N,1,1,N,2,N,9,2,4,2,N,1,N,80.0
21,25,2,N,9,1,6,2,8,6,1,26,2,N,1,7,60.0
22,23,2,N,9,1,6,1,5,8,1,29,2,N,1,8,60.0
23,35,2,N,9,1,3,2,7,6,1,81,2,N,1,0,60.0
24,39,2,N,8,1,1,2,7,2,2,29,2,N,1,4,60.0
25,14,2,N,4,1,N,2,N,1,1,14,2,N,1,N,100.0
26,49,2,N,7,1,4,2,7,8,1,58,2,N,1,4,60.0
27,34,2,N,3,1,1,2,4,9,1,40,2,N,1,2,60.0
28,40,2,N,8,1,6,2,0,2,1,25,2,N,1,6,60.0
29,88,2,N,5,2,3,0,2,2,2,84,2,N,2,0,60.0
