,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,PWGTP_x,RAC1P,SEX,WGTP_x,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,INDP_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,PWGTP_y,WGTP_y,percent_match
0,28,2,7,2,2,2,3,10,0,1,7980,14,1,0,N,2,62100.0,5,326,25-02800,99.0,1,2,153.0,39,2,7,2,2,2,N,1,8680,1,3,30000.0,4,220,118,119,37.5
1,54,2,6,2,2,2,N,8,0,1,1770,6,4,0,N,1,2800.0,5,137,25-02800,91.0,1,1,98.0,48,2,7,2,2,2,N,1,4670,2,4,159000.0,9,501,116,116,37.5
2,71,2,6,2,2,2,N,8,0,1,8680,N,1,0,2,2,35300.0,8,221,25-02800,47.0,1,2,80.0,66,2,7,2,2,2,N,1,N,0,2,10000.0,2,501,85,95,50.0
3,70,2,6,2,2,2,N,5,0,1,7670,10,1,0,N,1,105000.0,5,9,25-00503,74.0,1,2,174.0,70,2,7,2,2,2,N,1,7770,0,2,13500.0,2,501,95,86,50.0
4,49,2,6,2,2,2,N,7,0,1,5381,6,1,0,3,1,12300.0,7,150,25-01300,151.0,6,2,126.0,41,2,5,2,2,2,N,1,5391,2,4,15000.0,3,470,57,58,37.5
5,63,2,7,2,N,2,N,9,0,1,8660,3,1,0,N,1,67000.0,2,427,25-01300,86.0,1,2,137.0,62,2,5,2,2,2,N,1,770,0,4,124000.0,9,501,128,128,37.5
6,47,2,6,2,1,2,N,8,0,1,5391,12,1,0,2,2,5000.0,6,326,25-00703,86.0,1,2,107.0,29,2,6,2,2,2,N,1,8191,0,2,70000.0,7,501,102,102,50.0
7,39,2,6,2,2,2,N,7,0,1,9470,4,6,0,2,2,27000.0,3,325,25-00703,97.0,1,1,105.0,31,2,6,2,2,2,N,1,3980,0,N,30000.0,4,227,69,69,50.0
8,46,2,6,2,2,2,N,5,0,1,9470,2,1,0,4,2,29000.0,1,208,25-00703,107.0,1,1,131.0,27,2,6,2,2,2,N,1,680,1,3,100000.0,8,501,178,178,43.75
9,33,2,6,2,2,2,N,7,0,1,2190,6,2,1,3,1,275000.0,7,318,25-01300,161.0,1,1,92.0,62,2,5,2,2,2,N,1,4880,0,3,50000.0,6,501,71,71,43.75
10,42,2,6,2,2,2,N,8,0,1,6770,10,1,1,N,1,96300.0,6,155,25-00503,81.0,1,1,54.0,55,2,7,2,2,2,N,1,7460,0,3,80000.0,7,501,99,74,37.5
11,54,2,7,1,2,2,N,9,0,1,9920,N,6,0,N,0,1800.0,2,464,25-01000,93.0,1,2,119.0,72,2,6,2,2,2,N,3,N,N,N,0.0,0,0,10,0,31.25
12,56,2,6,2,2,2,N,9,0,1,9680,12,1,0,2,2,58800.0,N,251,25-01000,43.0,1,1,62.0,65,2,6,2,2,2,N,1,8191,0,2,87400.0,8,501,80,90,56.25
13,65,2,6,2,2,2,N,10,0,1,6991,10,6,0,N,1,31000.0,2,349,25-01000,87.0,1,2,62.0,52,2,6,2,2,2,N,1,7460,0,N,148000.0,9,501,111,111,56.25
14,33,1,6,2,2,2,N,8,0,1,4090,10,6,1,2,1,103000.0,8,297,25-02800,145.0,1,2,117.0,53,2,7,2,2,2,N,1,7270,0,N,153000.0,9,501,86,85,31.25
15,72,2,6,2,2,2,3,9,0,1,7580,9,3,1,4,1,2000.0,5,431,25-00703,127.0,1,1,52.0,87,1,6,2,2,2,2,1,7071,0,N,279500.0,9,501,85,85,31.25
16,19,2,6,2,2,2,N,10,0,1,8680,12,1,0,4,1,207000.0,5,155,25-01000,89.0,1,1,151.0,31,2,6,2,2,2,N,1,8191,0,2,64000.0,7,501,104,105,50.0
17,41,2,6,1,2,2,N,5,0,1,7580,12,4,0,2,1,151600.0,4,165,25-00503,112.0,1,2,72.0,48,2,7,2,2,2,N,1,7970,0,3,32500.0,4,501,46,47,43.75
18,29,2,7,2,2,2,N,7,2,1,7870,15,4,0,2,2,11600.0,N,317,25-00703,121.0,1,2,135.0,63,2,6,2,2,2,N,1,8980,0,N,29960.0,4,227,129,129,43.75
19,54,2,6,2,2,2,5,10,0,1,770,15,6,3,7,1,433000.0,1,176,25-00503,120.0,1,1,95.0,72,2,7,2,2,2,N,1,9160,0,N,78300.0,7,501,69,69,31.25
20,21,2,7,2,2,2,N,9,0,1,7860,10,1,0,2,2,44400.0,5,326,25-01300,104.0,1,2,119.0,24,2,5,2,2,2,N,1,7460,0,2,60000.0,6,394,128,134,50.0
21,51,2,7,2,1,N,N,7,0,1,8290,7,1,0,4,1,69900.0,5,497,25-02800,126.0,1,2,75.0,55,2,7,2,2,2,N,1,6380,0,4,10000.0,2,501,109,112,43.75
22,38,2,6,2,2,2,3,7,0,3,5790,15,6,0,4,1,1400.0,3,157,25-02800,96.0,1,2,118.0,29,2,7,2,2,2,N,1,8980,0,4,20000.0,3,501,96,76,50.0
23,33,2,7,2,2,2,3,10,0,1,7890,16,4,2,N,1,60000.0,2,317,25-00703,138.0,1,2,106.0,67,2,6,2,2,2,N,1,9370,0,N,95800.0,8,501,104,105,37.5
24,77,2,6,2,2,2,N,5,0,1,1870,11,1,2,2,1,9800.0,9,152,25-00503,87.0,1,1,98.0,70,1,7,2,2,2,N,1,7860,0,2,40600.0,5,501,46,47,37.5
25,34,2,6,2,2,2,N,9,0,1,8470,N,2,2,2,1,275000.0,4,447,25-02800,98.0,1,1,82.0,67,2,7,2,2,2,N,1,N,2,6,0.0,0,501,79,87,43.75
26,67,2,6,2,2,2,6,6,0,2,5170,10,6,0,2,1,6500.0,7,230,25-00703,160.0,1,2,156.0,48,2,6,2,2,2,N,1,7790,2,3,80000.0,7,501,76,80,37.5
