,feature,divergence
23,WGTP,2.0096966839541093
1,AGEP,1.8500145687645684
22,PWGTP,1.7119630135691393
0,PUMA,0.9224743842115889
11,INDP,0.5056119532711298
14,PINCP,0.45630989244350045
15,PINCP_DECILE,0.37850580431914205
13,EDU,0.2503699278777649
16,POVPIP,0.2189305353795409
10,DENSITY,0.19665810438537717
7,NPF,0.1758004768487029
12,INDP_CAT,0.14761612455137935
3,MSP,0.13151698844633614
6,NOC,0.10656851202978074
5,RAC1P,0.09292343324300133
2,SEX,0.025462115037798272
9,OWN_RENT,0.022971954823388804
4,HISP,0.013884044252896717
18,DREM,0.012117087630290124
8,HOUSING_TYPE,0.011989506591664336
19,DPHY,0.00983776873814663
17,DVET,0.005611799526756654
21,DEAR,0.005103491721290626
20,DEYE,0.0050837276909057975
