,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,PWGTP_x,RAC1P,SEX,WGTP_x,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,INDP_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,PWGTP_y,WGTP_y,percent_match
0,45,2,9,2,2,2,N,1,1,1,770,3,6,0,5,1,517500.0,7,174,32-00405,61,8,2,59,44,2,9,2,2,2,N,1,770,0,5,50000.0,7,165,57,56,68.75
1,37,2,0,2,2,2,N,7,1,1,7580,10,2,0,4,2,20640.0,3,501,38-00100,29,9,1,19,36,2,0,2,2,2,N,1,7580,0,4,20000.0,3,501,28,16,75.0
2,35,2,9,2,2,2,N,7,0,2,5391,6,6,N,N,0,35200.0,5,N,32-00405,79,1,1,1,33,2,9,2,2,2,N,2,5275,N,N,32000.0,5,N,72,0,68.75
3,45,2,12,2,2,2,N,7,0,1,7080,9,6,0,N,2,32200.0,5,248,06-07502,56,1,1,53,43,2,12,2,2,2,N,1,7071,0,N,30000.0,5,229,50,48,62.5
4,33,2,10,2,2,2,N,8,0,1,4670,6,1,0,2,2,15020.0,3,501,51-51255,320,2,2,126,33,2,10,2,2,2,N,1,4670,0,2,15000.0,3,501,318,126,87.5
5,72,2,1,2,2,2,N,9,4,1,N,N,1,0,2,1,234100.0,9,51,30-00600,317,1,1,332,67,2,0,2,2,2,N,1,N,0,2,202000.0,9,501,275,275,62.5
6,18,2,9,2,2,2,N,4,0,1,N,N,6,2,3,1,100000.0,0,227,32-00405,67,9,1,72,17,2,9,2,2,2,N,1,N,2,3,0.0,0,219,65,70,68.75
7,23,2,7,2,2,1,N,8,0,1,7770,3,6,0,N,2,220.0,1,168,08-00803,80,1,1,78,20,2,7,2,2,1,N,1,770,0,N,2000.0,1,15,72,71,62.5
8,72,2,8,2,2,2,N,10,0,1,6890,9,1,0,2,1,25500.0,5,405,29-01901,108,1,1,113,72,2,8,2,2,2,N,1,6890,0,2,25200.0,5,403,107,112,75.0
9,26,2,1,2,2,2,N,4,0,1,N,N,5,1,4,1,10040.0,0,264,40-00200,29,1,2,34,23,2,0,2,2,2,N,1,N,1,4,0.0,0,24,25,26,62.5
10,58,2,7,2,2,2,N,5,0,1,1280,4,3,0,N,1,290100.0,5,221,19-01700,86,1,2,87,58,2,7,2,2,2,N,1,1280,0,N,29000.0,5,221,86,87,93.75
11,65,1,7,2,2,2,N,6,0,1,6190,7,4,0,N,2,31100.0,5,239,19-01700,73,1,1,75,64,1,7,2,2,2,N,1,6170,0,N,30000.0,5,229,70,73,62.5
12,49,2,7,2,2,2,N,5,0,1,5690,6,1,0,2,2,42300.0,6,438,13-04600,174,2,1,172,48,2,7,2,2,2,N,1,5593,0,2,40000.0,6,427,164,164,62.5
13,50,2,13,2,2,1,N,9,4,3,N,N,6,N,N,0,93600.0,2,70,36-04010,10,1,2,0,49,2,13,2,2,1,N,3,N,N,N,9200.0,2,69,9,0,75.0
14,36,2,10,2,2,2,N,9,0,1,8660,14,1,0,2,2,52600.0,6,501,51-51255,83,1,1,83,36,2,10,2,2,2,N,1,8590,0,2,52000.0,6,501,81,81,75.0
15,62,2,0,2,2,2,N,4,0,1,7790,10,1,0,12,2,49500.0,6,45,36-04010,22,1,1,21,59,2,13,2,2,2,N,1,7380,2,4,110000.0,9,501,219,220,37.5
16,26,2,13,2,2,2,N,4,0,2,470,6,6,N,N,0,100100.0,0,N,36-03710,94,1,1,0,25,2,13,2,2,2,N,2,4670,N,N,0.0,0,N,89,0,75.0
