,AGEP_x,DEYE_x,DVET_x,EDU,HOUSING_TYPE_x,MSP,OWN_RENT,PINCP_DECILE_x,RAC1P,SEX,AGEP_y,DEYE_y,DVET_y,HOUSING_TYPE_y,PINCP_DECILE_y,percent_match
0,79,2,N,5,2,3,0,5,2,1,79,2,N,2,5,100.0
1,36,2,N,4,1,5,2,0,3,2,36,2,N,1,0,100.0
2,33,2,N,9,1,1,2,8,3,2,33,2,N,1,8,100.0
3,36,2,N,6,2,2,0,7,2,1,36,2,N,2,7,100.0
4,49,2,N,7,1,5,2,2,3,2,49,2,N,1,2,100.0
5,53,2,N,1,1,5,1,7,8,1,53,2,N,1,7,100.0
6,31,2,N,10,1,1,2,1,3,1,31,2,N,1,1,100.0
7,74,1,N,3,1,5,2,2,2,2,74,1,N,1,2,100.0
8,75,2,N,9,2,5,0,5,1,2,75,2,N,2,5,100.0
9,57,2,N,8,1,1,2,0,9,2,57,2,N,1,0,100.0
10,44,2,N,3,3,2,0,0,2,2,44,2,N,3,0,100.0
11,44,2,N,9,1,2,2,7,9,2,44,2,N,1,7,100.0
12,34,2,N,10,1,2,2,8,2,2,34,2,N,1,8,100.0
13,25,2,N,6,1,4,1,2,9,1,25,2,N,1,2,100.0
14,52,2,N,12,1,4,2,3,8,1,52,2,N,1,3,100.0
15,93,1,N,12,1,3,1,9,2,1,93,1,N,1,9,100.0
16,72,2,N,9,2,2,0,4,2,1,72,2,N,2,4,100.0
17,56,1,N,4,3,5,0,1,1,1,56,1,N,3,1,100.0
18,74,2,N,5,2,3,0,1,2,2,74,2,N,2,1,100.0
19,30,2,N,11,1,6,2,6,9,1,30,2,N,1,6,100.0
20,58,2,N,1,1,2,2,0,1,2,58,2,N,1,0,100.0
21,50,1,1,7,1,5,2,0,6,1,50,1,1,1,0,100.0
22,56,2,N,10,1,2,2,9,9,2,56,2,N,1,9,100.0
23,82,1,N,1,1,6,2,2,9,2,82,1,N,1,2,100.0
24,20,2,N,9,1,6,2,6,3,2,20,2,N,1,6,100.0
25,52,2,N,5,1,3,1,7,7,2,52,2,N,1,7,100.0
26,41,2,N,5,2,5,0,5,8,1,41,2,N,2,5,100.0
27,14,2,N,4,1,N,1,N,8,2,14,2,N,1,N,100.0
28,82,2,N,3,1,3,1,1,9,2,82,2,N,1,1,100.0
29,82,2,N,8,1,3,2,7,3,2,82,2,N,1,7,100.0
30,50,2,N,7,1,3,2,3,8,2,50,2,N,1,3,100.0
