,AGEP,RAC1P,MSP,SEX,HOUSING_TYPE,OWN_RENT,DVET,DEYE,PINCP_DECILE,EDU
113,0,1,N,2,1,2,N,2,N,N
114,0,1,N,2,1,2,N,2,N,N
115,0,1,N,2,1,2,N,2,N,N
116,0,1,N,2,1,2,N,2,N,N
117,0,1,N,2,1,2,N,2,N,N
118,0,1,N,2,1,2,N,2,N,N
119,0,1,N,2,1,2,N,2,N,N
120,0,1,N,2,1,2,N,2,N,N
121,0,1,N,2,1,2,N,2,N,N
122,0,1,N,2,1,2,N,2,N,N
123,0,1,N,2,1,2,N,2,N,N
124,0,1,N,2,1,2,N,2,N,N
125,0,1,N,2,1,2,N,2,N,N
126,0,2,N,1,1,1,N,2,N,N
127,0,2,N,1,1,1,N,2,N,N
128,0,2,N,1,1,1,N,2,N,N
129,0,2,N,1,1,1,N,2,N,N
130,0,2,N,1,1,1,N,2,N,N
131,0,2,N,1,1,1,N,2,N,N
132,0,2,N,1,1,1,N,2,N,N
133,0,2,N,1,1,1,N,2,N,N
134,0,2,N,1,1,1,N,2,N,N
135,0,2,N,1,1,1,N,2,N,N
136,0,2,N,1,1,1,N,2,N,N
137,0,2,N,1,1,1,N,2,N,N
138,0,2,N,1,1,1,N,2,N,N
139,0,2,N,1,1,1,N,2,N,N
140,0,2,N,1,1,1,N,2,N,N
141,0,2,N,1,1,1,N,2,N,N
142,0,2,N,1,1,1,N,2,N,N
143,0,2,N,1,1,1,N,2,N,N
144,0,2,N,1,1,2,N,2,N,N
145,0,2,N,1,1,2,N,2,N,N
146,0,2,N,1,1,2,N,2,N,N
147,0,2,N,1,1,2,N,2,N,N
148,0,2,N,1,1,2,N,2,N,N
149,0,2,N,1,1,2,N,2,N,N
150,0,2,N,1,1,2,N,2,N,N
151,0,2,N,1,1,2,N,2,N,N
152,0,2,N,1,1,2,N,2,N,N
153,0,2,N,1,1,2,N,2,N,N
154,0,2,N,1,1,2,N,2,N,N
155,0,2,N,1,1,2,N,2,N,N
156,0,2,N,1,1,2,N,2,N,N
157,0,2,N,1,1,2,N,2,N,N
158,0,2,N,1,1,2,N,2,N,N
159,0,2,N,2,1,1,N,2,N,N
160,0,2,N,2,1,1,N,2,N,N
161,0,2,N,2,1,1,N,2,N,N
162,0,2,N,2,1,1,N,2,N,N
163,0,2,N,2,1,1,N,2,N,N
164,0,2,N,2,1,1,N,2,N,N
165,0,2,N,2,1,1,N,2,N,N
166,0,2,N,2,1,1,N,2,N,N
167,0,2,N,2,1,1,N,2,N,N
168,0,2,N,2,1,1,N,2,N,N
169,0,2,N,2,1,1,N,2,N,N
170,0,2,N,2,1,1,N,2,N,N
171,0,2,N,2,1,1,N,2,N,N
172,0,2,N,2,1,1,N,2,N,N
173,0,2,N,2,1,1,N,2,N,N
174,0,2,N,2,1,1,N,2,N,N
175,0,2,N,2,1,1,N,2,N,N
176,0,2,N,2,1,1,N,2,N,N
177,0,2,N,2,1,1,N,2,N,N
178,0,2,N,2,1,1,N,2,N,N
179,0,2,N,2,1,1,N,2,N,N
180,0,2,N,2,1,2,N,2,N,N
181,0,2,N,2,1,2,N,2,N,N
182,0,2,N,2,1,2,N,2,N,N
183,0,2,N,2,1,2,N,2,N,N
184,0,2,N,2,1,2,N,2,N,N
185,0,2,N,2,1,2,N,2,N,N
186,0,2,N,2,1,2,N,2,N,N
187,0,2,N,2,1,2,N,2,N,N
188,0,2,N,2,1,2,N,2,N,N
189,0,2,N,2,1,2,N,2,N,N
190,0,2,N,2,1,2,N,2,N,N
191,0,2,N,2,1,2,N,2,N,N
192,0,2,N,2,1,2,N,2,N,N
193,0,2,N,2,1,2,N,2,N,N
194,0,6,N,1,1,1,N,2,N,N
195,0,6,N,1,1,1,N,2,N,N
196,0,6,N,1,1,1,N,2,N,N
197,0,6,N,1,1,1,N,2,N,N
198,0,6,N,1,1,1,N,2,N,N
199,0,6,N,1,1,1,N,2,N,N
200,0,6,N,1,1,1,N,2,N,N
201,0,6,N,1,1,1,N,2,N,N
202,0,6,N,1,1,1,N,2,N,N
203,0,6,N,1,1,1,N,2,N,N
204,0,6,N,1,1,1,N,2,N,N
205,0,6,N,1,1,1,N,2,N,N
206,0,6,N,1,1,1,N,2,N,N
207,0,6,N,1,1,2,N,2,N,N
208,0,6,N,1,1,2,N,2,N,N
209,0,6,N,1,1,2,N,2,N,N
210,0,6,N,1,1,2,N,2,N,N
211,0,6,N,1,1,2,N,2,N,N
212,0,6,N,1,1,2,N,2,N,N
213,0,6,N,1,1,2,N,2,N,N
214,0,6,N,2,1,1,N,2,N,N
215,0,6,N,2,1,1,N,2,N,N
216,0,6,N,2,1,1,N,2,N,N
217,0,6,N,2,1,1,N,2,N,N
218,0,6,N,2,1,1,N,2,N,N
219,0,6,N,2,1,1,N,2,N,N
220,0,6,N,2,1,1,N,2,N,N
221,0,6,N,2,1,1,N,2,N,N
222,0,6,N,2,1,2,N,2,N,N
223,0,6,N,2,1,2,N,2,N,N
224,0,6,N,2,1,2,N,2,N,N
225,0,6,N,2,1,2,N,2,N,N
226,0,6,N,2,1,2,N,2,N,N
227,0,6,N,2,1,2,N,2,N,N
228,0,6,N,2,1,2,N,2,N,N
229,0,6,N,2,1,2,N,2,N,N
230,0,6,N,2,1,2,N,2,N,N
231,0,6,N,2,1,2,N,2,N,N
232,0,6,N,2,1,2,N,2,N,N
233,0,6,N,2,1,2,N,2,N,N
234,0,6,N,2,1,2,N,2,N,N
235,0,6,N,2,1,2,N,2,N,N
236,0,6,N,2,1,2,N,2,N,N
237,0,6,N,2,1,2,N,2,N,N
238,0,9,N,1,1,1,N,2,N,N
239,0,9,N,1,1,1,N,2,N,N
240,0,9,N,1,1,1,N,2,N,N
241,0,9,N,1,1,2,N,2,N,N
242,0,9,N,1,1,2,N,2,N,N
243,0,9,N,1,1,2,N,2,N,N
244,0,9,N,2,1,1,N,2,N,N
245,0,9,N,2,1,1,N,2,N,N
246,0,9,N,2,1,2,N,2,N,N
247,0,9,N,2,1,2,N,2,N,N
248,0,9,N,2,1,2,N,2,N,N
249,0,9,N,2,1,2,N,2,N,N
250,0,9,N,2,1,2,N,2,N,N
251,0,9,N,2,1,2,N,2,N,N
252,1,1,N,1,1,1,N,2,N,N
253,1,1,N,1,1,1,N,2,N,N
254,1,1,N,1,1,1,N,2,N,N
255,1,1,N,1,1,1,N,2,N,N
256,1,1,N,1,1,1,N,2,N,N
257,1,1,N,1,1,1,N,2,N,N
258,1,1,N,1,1,1,N,2,N,N
259,1,1,N,1,1,1,N,2,N,N
260,1,1,N,1,1,1,N,2,N,N
261,1,1,N,1,1,1,N,2,N,N
262,1,1,N,1,1,1,N,2,N,N
263,1,1,N,1,1,1,N,2,N,N
264,1,1,N,1,1,1,N,2,N,N
265,1,1,N,1,1,1,N,2,N,N
266,1,1,N,1,1,1,N,2,N,N
267,1,1,N,1,1,1,N,2,N,N
268,1,1,N,1,1,1,N,2,N,N
269,1,1,N,1,1,1,N,2,N,N
270,1,1,N,1,1,1,N,2,N,N
271,1,1,N,1,1,1,N,2,N,N
272,1,1,N,1,1,1,N,2,N,N
273,1,1,N,1,1,1,N,2,N,N
274,1,1,N,1,1,1,N,2,N,N
275,1,1,N,1,1,1,N,2,N,N
276,1,1,N,1,1,1,N,2,N,N
277,1,1,N,1,1,1,N,2,N,N
278,1,1,N,1,1,1,N,2,N,N
279,1,1,N,1,1,1,N,2,N,N
280,1,1,N,1,1,1,N,2,N,N
281,1,1,N,1,1,1,N,2,N,N
282,1,1,N,1,1,1,N,2,N,N
283,1,1,N,1,1,1,N,2,N,N
284,1,1,N,1,1,1,N,2,N,N
285,1,1,N,1,1,1,N,2,N,N
286,1,1,N,1,1,1,N,2,N,N
287,1,1,N,1,1,1,N,2,N,N
288,1,1,N,1,1,1,N,2,N,N
289,1,1,N,1,1,1,N,2,N,N
290,1,1,N,1,1,1,N,2,N,N
291,1,1,N,1,1,1,N,2,N,N
292,1,1,N,1,1,1,N,2,N,N
293,1,1,N,1,1,1,N,2,N,N
294,1,1,N,1,1,2,N,2,N,N
295,1,1,N,1,1,2,N,2,N,N
296,1,1,N,1,1,2,N,2,N,N
297,1,1,N,1,1,2,N,2,N,N
298,1,1,N,1,1,2,N,2,N,N
299,1,1,N,1,1,2,N,2,N,N
300,1,1,N,1,1,2,N,2,N,N
301,1,1,N,1,1,2,N,2,N,N
302,1,1,N,1,1,2,N,2,N,N
303,1,1,N,1,1,2,N,2,N,N
304,1,1,N,1,1,2,N,2,N,N
305,1,1,N,1,1,2,N,2,N,N
306,1,1,N,1,1,2,N,2,N,N
307,1,1,N,1,1,2,N,2,N,N
308,1,1,N,1,1,2,N,2,N,N
309,1,1,N,1,1,2,N,2,N,N
310,1,1,N,1,1,2,N,2,N,N
311,1,1,N,1,1,2,N,2,N,N
312,1,1,N,1,1,2,N,2,N,N
313,1,1,N,1,1,2,N,2,N,N
314,1,1,N,1,1,2,N,2,N,N
315,1,1,N,1,1,2,N,2,N,N
316,1,1,N,1,1,2,N,2,N,N
317,1,1,N,1,1,2,N,2,N,N
318,1,1,N,1,1,2,N,2,N,N
319,1,1,N,1,1,2,N,2,N,N
320,1,1,N,1,1,2,N,2,N,N
321,1,1,N,1,1,2,N,2,N,N
322,1,1,N,1,1,2,N,2,N,N
323,1,1,N,1,1,2,N,2,N,N
324,1,1,N,2,1,1,N,2,N,N
325,1,1,N,2,1,1,N,2,N,N
326,1,1,N,2,1,1,N,2,N,N
327,1,1,N,2,1,1,N,2,N,N
328,1,1,N,2,1,1,N,2,N,N
329,1,1,N,2,1,1,N,2,N,N
330,1,1,N,2,1,1,N,2,N,N
331,1,1,N,2,1,1,N,2,N,N
332,1,1,N,2,1,1,N,2,N,N
333,1,1,N,2,1,1,N,2,N,N
334,1,1,N,2,1,1,N,2,N,N
335,1,1,N,2,1,1,N,2,N,N
336,1,1,N,2,1,1,N,2,N,N
337,1,1,N,2,1,1,N,2,N,N
338,1,1,N,2,1,1,N,2,N,N
339,1,1,N,2,1,1,N,2,N,N
340,1,1,N,2,1,1,N,2,N,N
341,1,1,N,2,1,1,N,2,N,N
342,1,1,N,2,1,1,N,2,N,N
343,1,1,N,2,1,1,N,2,N,N
344,1,1,N,2,1,1,N,2,N,N
345,1,1,N,2,1,1,N,2,N,N
346,1,1,N,2,1,1,N,2,N,N
347,1,1,N,2,1,1,N,2,N,N
348,1,1,N,2,1,1,N,2,N,N
349,1,1,N,2,1,1,N,2,N,N
350,1,1,N,2,1,1,N,2,N,N
351,1,1,N,2,1,1,N,2,N,N
352,1,1,N,2,1,1,N,2,N,N
353,1,1,N,2,1,1,N,2,N,N
354,1,1,N,2,1,1,N,2,N,N
355,1,1,N,2,1,1,N,2,N,N
356,1,1,N,2,1,2,N,2,N,N
357,1,1,N,2,1,2,N,2,N,N
358,1,1,N,2,1,2,N,2,N,N
359,1,1,N,2,1,2,N,2,N,N
360,1,1,N,2,1,2,N,2,N,N
361,1,1,N,2,1,2,N,2,N,N
362,1,1,N,2,1,2,N,2,N,N
363,1,1,N,2,1,2,N,2,N,N
364,1,1,N,2,1,2,N,2,N,N
365,1,1,N,2,1,2,N,2,N,N
366,1,1,N,2,1,2,N,2,N,N
367,1,1,N,2,1,2,N,2,N,N
368,1,1,N,2,1,2,N,2,N,N
369,1,1,N,2,1,2,N,2,N,N
370,1,1,N,2,1,2,N,2,N,N
371,1,1,N,2,1,2,N,2,N,N
372,1,1,N,2,1,2,N,2,N,N
373,1,1,N,2,1,2,N,2,N,N
374,1,1,N,2,1,2,N,2,N,N
375,1,1,N,2,1,2,N,2,N,N
376,1,1,N,2,1,2,N,2,N,N
377,1,1,N,2,1,2,N,2,N,N
378,1,1,N,2,1,2,N,2,N,N
379,1,1,N,2,1,2,N,2,N,N
380,1,1,N,2,1,2,N,2,N,N
381,1,1,N,2,1,2,N,2,N,N
382,1,1,N,2,1,2,N,2,N,N
383,1,2,N,1,1,1,N,2,N,N
384,1,2,N,1,1,1,N,2,N,N
385,1,2,N,1,1,1,N,2,N,N
386,1,2,N,1,1,1,N,2,N,N
387,1,2,N,1,1,1,N,2,N,N
388,1,2,N,1,1,1,N,2,N,N
389,1,2,N,1,1,1,N,2,N,N
390,1,2,N,1,1,1,N,2,N,N
391,1,2,N,1,1,1,N,2,N,N
392,1,2,N,1,1,1,N,2,N,N
393,1,2,N,1,1,1,N,2,N,N
394,1,2,N,1,1,1,N,2,N,N
395,1,2,N,1,1,1,N,2,N,N
396,1,2,N,1,1,1,N,2,N,N
397,1,2,N,1,1,1,N,2,N,N
398,1,2,N,1,1,1,N,2,N,N
399,1,2,N,1,1,1,N,2,N,N
400,1,2,N,1,1,1,N,2,N,N
401,1,2,N,1,1,1,N,2,N,N
402,1,2,N,1,1,1,N,2,N,N
403,1,2,N,1,1,1,N,2,N,N
404,1,2,N,1,1,1,N,2,N,N
405,1,2,N,1,1,1,N,2,N,N
406,1,2,N,1,1,2,N,2,N,N
407,1,2,N,1,1,2,N,2,N,N
408,1,2,N,1,1,2,N,2,N,N
409,1,2,N,1,1,2,N,2,N,N
410,1,2,N,1,1,2,N,2,N,N
411,1,2,N,1,1,2,N,2,N,N
412,1,2,N,1,1,2,N,2,N,N
413,1,2,N,1,1,2,N,2,N,N
414,1,2,N,1,1,2,N,2,N,N
415,1,2,N,1,1,2,N,2,N,N
416,1,2,N,1,1,2,N,2,N,N
417,1,2,N,1,1,2,N,2,N,N
418,1,2,N,1,1,2,N,2,N,N
419,1,2,N,1,1,2,N,2,N,N
420,1,2,N,1,1,2,N,2,N,N
421,1,2,N,1,1,2,N,2,N,N
422,1,2,N,1,1,2,N,2,N,N
423,1,2,N,1,1,2,N,2,N,N
424,1,2,N,1,1,2,N,2,N,N
425,1,2,N,1,1,2,N,2,N,N
426,1,2,N,1,1,2,N,2,N,N
427,1,2,N,1,1,2,N,2,N,N
428,1,2,N,2,1,1,N,2,N,N
429,1,2,N,2,1,1,N,2,N,N
430,1,2,N,2,1,1,N,2,N,N
431,1,2,N,2,1,1,N,2,N,N
432,1,2,N,2,1,1,N,2,N,N
433,1,2,N,2,1,1,N,2,N,N
434,1,2,N,2,1,1,N,2,N,N
435,1,2,N,2,1,1,N,2,N,N
436,1,2,N,2,1,1,N,2,N,N
437,1,2,N,2,1,1,N,2,N,N
438,1,2,N,2,1,1,N,2,N,N
439,1,2,N,2,1,1,N,2,N,N
440,1,2,N,2,1,1,N,2,N,N
441,1,2,N,2,1,1,N,2,N,N
442,1,2,N,2,1,1,N,2,N,N
443,1,2,N,2,1,1,N,2,N,N
444,1,2,N,2,1,1,N,2,N,N
445,1,2,N,2,1,1,N,2,N,N
446,1,2,N,2,1,1,N,2,N,N
447,1,2,N,2,1,1,N,2,N,N
448,1,2,N,2,1,1,N,2,N,N
449,1,2,N,2,1,1,N,2,N,N
450,1,2,N,2,1,1,N,2,N,N
451,1,2,N,2,1,1,N,2,N,N
452,1,2,N,2,1,1,N,2,N,N
453,1,2,N,2,1,1,N,2,N,N
454,1,2,N,2,1,2,N,2,N,N
455,1,2,N,2,1,2,N,2,N,N
456,1,2,N,2,1,2,N,2,N,N
457,1,2,N,2,1,2,N,2,N,N
458,1,2,N,2,1,2,N,2,N,N
459,1,2,N,2,1,2,N,2,N,N
460,1,2,N,2,1,2,N,2,N,N
461,1,2,N,2,1,2,N,2,N,N
462,1,2,N,2,1,2,N,2,N,N
463,1,2,N,2,1,2,N,2,N,N
464,1,2,N,2,1,2,N,2,N,N
465,1,2,N,2,1,2,N,2,N,N
466,1,2,N,2,1,2,N,2,N,N
467,1,2,N,2,1,2,N,2,N,N
468,1,6,N,2,1,1,N,2,N,N
469,1,6,N,2,1,1,N,2,N,N
470,1,6,N,2,1,1,N,2,N,N
471,1,6,N,2,1,1,N,2,N,N
472,1,6,N,2,1,1,N,2,N,N
473,1,6,N,2,1,1,N,2,N,N
474,1,6,N,2,1,1,N,2,N,N
475,1,6,N,2,1,1,N,2,N,N
476,1,6,N,2,1,1,N,2,N,N
477,1,6,N,2,1,1,N,2,N,N
478,1,6,N,2,1,1,N,2,N,N
479,1,6,N,2,1,1,N,2,N,N
480,1,6,N,2,1,2,N,2,N,N
481,1,6,N,2,1,2,N,2,N,N
482,1,6,N,2,1,2,N,2,N,N
483,1,6,N,2,1,2,N,2,N,N
484,1,6,N,2,1,2,N,2,N,N
485,1,6,N,2,1,2,N,2,N,N
486,1,6,N,2,1,2,N,2,N,N
487,1,9,N,1,1,1,N,2,N,N
488,1,9,N,1,1,1,N,2,N,N
489,1,9,N,1,1,1,N,2,N,N
490,1,9,N,1,1,1,N,2,N,N
491,1,9,N,1,1,1,N,2,N,N
492,1,9,N,1,1,2,N,2,N,N
493,1,9,N,1,1,2,N,2,N,N
494,1,9,N,1,1,2,N,2,N,N
495,1,9,N,2,1,1,N,2,N,N
496,1,9,N,2,1,1,N,2,N,N
497,1,9,N,2,1,1,N,2,N,N
498,1,9,N,2,1,1,N,2,N,N
499,1,9,N,2,1,1,N,2,N,N
500,1,9,N,2,1,1,N,2,N,N
501,1,9,N,2,1,1,N,2,N,N
502,1,9,N,2,1,1,N,2,N,N
503,1,9,N,2,1,2,N,2,N,N
504,1,9,N,2,1,2,N,2,N,N
505,1,9,N,2,1,2,N,2,N,N
506,1,9,N,2,1,2,N,2,N,N
507,1,9,N,2,1,2,N,2,N,N
508,1,9,N,2,1,2,N,2,N,N
509,1,9,N,2,1,2,N,2,N,N
510,10,1,N,1,1,1,N,2,N,3
511,10,1,N,1,1,1,N,2,N,3
512,10,1,N,1,1,1,N,2,N,3
513,10,1,N,1,1,1,N,2,N,3
514,10,1,N,1,1,1,N,2,N,3
515,10,1,N,1,1,1,N,2,N,3
516,10,1,N,1,1,1,N,2,N,3
517,10,1,N,1,1,1,N,2,N,3
518,10,1,N,1,1,1,N,2,N,3
519,10,1,N,1,1,1,N,2,N,3
520,10,1,N,1,1,1,N,2,N,3
521,10,1,N,1,1,1,N,2,N,3
522,10,1,N,1,1,1,N,2,N,3
523,10,1,N,1,1,1,N,2,N,3
524,10,1,N,1,1,1,N,2,N,3
525,10,1,N,1,1,1,N,2,N,3
526,10,1,N,1,1,1,N,2,N,3
527,10,1,N,1,1,1,N,2,N,3
528,10,1,N,1,1,1,N,2,N,3
529,10,1,N,1,1,1,N,2,N,3
530,10,1,N,1,1,1,N,2,N,3
531,10,1,N,1,1,1,N,2,N,3
532,10,1,N,1,1,1,N,2,N,3
533,10,1,N,1,1,1,N,2,N,3
534,10,1,N,1,1,1,N,2,N,3
535,10,1,N,1,1,1,N,2,N,3
536,10,1,N,1,1,1,N,2,N,3
537,10,1,N,1,1,1,N,2,N,3
538,10,1,N,1,1,1,N,2,N,3
539,10,1,N,1,1,1,N,2,N,3
540,10,1,N,1,1,1,N,2,N,3
541,10,1,N,1,1,1,N,2,N,3
542,10,1,N,1,1,1,N,2,N,3
543,10,1,N,1,1,1,N,2,N,3
544,10,1,N,1,1,1,N,2,N,3
545,10,1,N,1,1,1,N,2,N,3
546,10,1,N,1,1,1,N,2,N,3
547,10,1,N,1,1,1,N,2,N,3
548,10,1,N,1,1,1,N,2,N,3
549,10,1,N,1,1,1,N,2,N,3
550,10,1,N,1,1,1,N,2,N,3
551,10,1,N,1,1,2,N,2,N,3
552,10,1,N,1,1,2,N,2,N,3
553,10,1,N,1,1,2,N,2,N,3
554,10,1,N,1,1,2,N,2,N,3
555,10,1,N,1,1,2,N,2,N,3
556,10,1,N,1,1,2,N,2,N,3
557,10,1,N,1,1,2,N,2,N,3
558,10,1,N,1,1,2,N,2,N,3
559,10,1,N,1,1,2,N,2,N,3
560,10,1,N,1,1,2,N,2,N,3
561,10,1,N,1,1,2,N,2,N,3
562,10,1,N,1,1,2,N,2,N,3
563,10,1,N,1,1,2,N,2,N,3
564,10,1,N,1,1,2,N,2,N,3
565,10,1,N,1,1,2,N,2,N,3
566,10,1,N,1,1,2,N,2,N,3
567,10,1,N,1,1,2,N,2,N,3
568,10,1,N,1,1,2,N,2,N,3
569,10,1,N,1,1,2,N,2,N,3
570,10,1,N,1,1,2,N,2,N,3
571,10,1,N,1,1,2,N,2,N,3
572,10,1,N,1,1,2,N,2,N,3
573,10,1,N,1,1,2,N,2,N,3
574,10,1,N,2,1,1,N,2,N,3
575,10,1,N,2,1,1,N,2,N,3
576,10,1,N,2,1,1,N,2,N,3
577,10,1,N,2,1,1,N,2,N,3
578,10,1,N,2,1,1,N,2,N,3
579,10,1,N,2,1,1,N,2,N,3
580,10,1,N,2,1,1,N,2,N,3
581,10,1,N,2,1,1,N,2,N,3
582,10,1,N,2,1,1,N,2,N,3
583,10,1,N,2,1,1,N,2,N,3
584,10,1,N,2,1,1,N,2,N,3
585,10,1,N,2,1,1,N,2,N,3
586,10,1,N,2,1,1,N,2,N,3
587,10,1,N,2,1,1,N,2,N,3
588,10,1,N,2,1,1,N,2,N,3
589,10,1,N,2,1,1,N,2,N,3
590,10,1,N,2,1,1,N,2,N,3
591,10,1,N,2,1,1,N,2,N,3
592,10,1,N,2,1,1,N,2,N,3
593,10,1,N,2,1,1,N,2,N,3
594,10,1,N,2,1,1,N,2,N,3
595,10,1,N,2,1,1,N,2,N,3
596,10,1,N,2,1,1,N,2,N,3
597,10,1,N,2,1,1,N,2,N,3
598,10,1,N,2,1,1,N,2,N,3
599,10,1,N,2,1,1,N,2,N,3
600,10,1,N,2,1,1,N,2,N,3
601,10,1,N,2,1,1,N,2,N,3
602,10,1,N,2,1,1,N,2,N,3
603,10,1,N,2,1,1,N,2,N,3
604,10,1,N,2,1,1,N,2,N,3
605,10,1,N,2,1,1,N,2,N,3
606,10,1,N,2,1,1,N,2,N,3
607,10,1,N,2,1,1,N,2,N,3
608,10,1,N,2,1,1,N,2,N,3
609,10,1,N,2,1,1,N,2,N,3
610,10,1,N,2,1,1,N,2,N,3
611,10,1,N,2,1,1,N,2,N,3
612,10,1,N,2,1,1,N,2,N,3
613,10,1,N,2,1,1,N,2,N,3
614,10,1,N,2,1,1,N,2,N,3
615,10,1,N,2,1,1,N,2,N,3
616,10,1,N,2,1,1,N,2,N,3
617,10,1,N,2,1,1,N,2,N,3
618,10,1,N,2,1,1,N,2,N,3
619,10,1,N,2,1,1,N,2,N,3
620,10,1,N,2,1,1,N,2,N,3
621,10,1,N,2,1,1,N,2,N,3
622,10,1,N,2,1,1,N,2,N,3
623,10,1,N,2,1,1,N,2,N,3
624,10,1,N,2,1,1,N,2,N,3
625,10,1,N,2,1,1,N,2,N,3
626,10,1,N,2,1,2,N,2,N,3
627,10,1,N,2,1,2,N,2,N,3
628,10,1,N,2,1,2,N,2,N,3
629,10,1,N,2,1,2,N,2,N,3
