,AGEP_x,DEYE_x,DVET_x,EDU,HOUSING_TYPE_x,MSP,OWN_RENT,PINCP_DECILE_x,RAC1P,SEX,AGEP_y,DEYE_y,DVET_y,HOUSING_TYPE_y,PINCP_DECILE_y,percent_match
0,61,2,N,12,1,3,1,3,6,1,71,2,N,1,9,60.0
1,58,2,N,4,1,4,1,8,8,1,54,2,N,1,9,60.0
2,6,2,N,12,3,5,2,2,2,1,73,1,N,1,3,20.0
3,49,1,N,3,1,5,2,6,6,2,78,1,N,1,1,60.0
4,36,2,N,12,1,6,2,2,8,1,35,2,N,1,7,60.0
5,37,1,N,8,1,1,1,N,9,1,60,2,N,1,7,40.0
6,86,2,N,7,1,6,1,5,7,2,50,2,N,1,3,60.0
7,49,2,N,7,1,2,1,5,8,1,36,2,N,1,3,60.0
8,35,2,N,8,1,1,1,9,5,1,44,1,N,1,1,40.0
9,70,2,N,3,1,5,0,N,1,2,54,2,N,3,1,40.0
10,75,2,N,8,1,6,1,2,5,2,52,2,N,1,7,60.0
11,32,2,N,10,1,4,1,8,9,1,42,2,N,1,9,60.0
12,58,2,N,4,1,4,1,7,8,2,35,2,N,1,7,80.0
13,33,2,N,6,1,4,2,1,3,2,58,2,N,1,4,60.0
14,42,2,N,8,1,6,2,3,9,1,70,2,N,1,2,60.0
15,79,2,N,11,1,5,1,9,2,1,66,2,N,1,5,60.0
16,63,2,N,5,1,1,2,7,7,1,45,2,N,1,7,80.0
17,89,2,N,7,1,2,1,N,6,1,59,2,N,1,4,60.0
18,69,2,N,10,1,2,2,1,3,2,34,2,N,1,2,60.0
19,59,2,N,10,3,2,2,3,8,2,37,2,N,1,3,60.0
20,16,2,5,11,1,5,2,2,2,1,71,2,N,1,2,60.0
21,80,2,N,12,1,2,0,2,1,1,30,2,N,3,8,40.0
22,57,2,N,4,3,6,1,2,7,1,15,2,N,1,0,40.0
23,14,2,N,9,1,2,1,6,8,2,60,2,N,1,4,60.0
24,59,2,N,7,1,6,2,6,5,1,34,2,N,1,5,60.0
25,21,2,N,8,1,1,2,9,9,2,57,2,N,1,0,60.0
26,41,2,N,3,1,6,1,3,5,1,16,2,N,1,0,60.0
27,6,1,N,1,1,4,1,6,3,1,37,2,N,1,2,40.0
28,65,2,N,7,3,2,0,N,6,1,50,2,N,2,0,40.0
29,46,2,N,11,1,5,2,3,6,2,60,2,N,1,6,60.0
30,6,2,N,1,1,2,2,0,6,1,57,2,N,1,1,60.0
31,30,2,N,6,1,1,1,4,5,2,61,2,N,1,0,60.0
32,28,2,N,3,1,6,2,5,5,1,15,2,N,1,0,60.0
33,68,2,N,7,1,4,0,2,6,1,55,2,N,3,2,60.0
34,61,2,N,9,1,6,0,1,9,1,56,2,N,3,1,60.0
35,41,2,N,8,1,5,1,3,1,1,43,2,N,1,9,60.0
36,4,2,5,3,1,2,2,9,8,2,83,2,N,1,2,40.0
37,26,2,5,6,1,3,2,2,1,1,68,2,N,1,3,40.0
38,53,2,N,3,1,6,0,9,3,1,15,2,N,2,0,40.0
39,55,2,N,7,1,6,0,N,8,2,39,2,N,3,1,40.0
40,55,2,N,10,1,4,2,3,9,1,84,2,N,1,7,60.0
41,70,2,N,1,1,6,1,0,5,1,78,2,N,1,5,60.0
42,47,2,N,9,3,2,1,6,8,1,35,2,N,1,7,40.0
43,15,2,N,4,1,6,2,9,5,1,16,2,N,1,1,60.0
44,33,2,N,8,1,2,2,3,6,1,59,2,N,1,3,80.0
45,30,2,N,3,1,5,2,8,5,1,64,2,N,1,4,60.0
46,17,2,N,3,1,2,0,4,2,2,44,2,N,3,0,40.0
47,59,2,N,9,3,5,0,7,1,2,75,2,N,2,5,40.0
48,53,2,N,1,1,1,2,9,8,1,77,2,N,1,2,60.0
49,10,2,5,10,3,2,0,N,2,1,34,2,N,3,9,40.0
50,24,2,N,11,1,2,1,4,2,2,37,2,N,1,6,60.0
51,40,2,N,3,1,N,0,4,9,1,10,2,N,2,N,40.0
52,33,2,N,8,3,2,1,N,9,2,40,2,N,1,0,40.0
53,37,1,N,12,1,3,1,4,2,1,93,1,N,1,9,60.0
54,35,2,N,4,1,N,2,2,3,1,14,2,N,1,N,60.0
55,12,2,N,12,1,2,1,9,6,1,38,2,N,1,9,80.0
56,12,2,N,5,1,6,2,1,5,1,59,1,N,1,3,40.0
57,16,2,N,3,1,5,2,4,2,2,74,1,N,1,2,40.0
58,26,2,N,N,3,N,1,6,5,1,2,2,N,1,N,40.0
59,75,2,N,9,3,2,0,0,2,2,55,2,N,2,2,40.0
60,25,2,5,11,1,2,1,5,6,2,51,2,N,1,7,40.0
61,38,2,N,1,1,3,2,0,1,2,76,2,N,1,2,60.0
62,15,2,N,7,1,5,2,5,6,1,50,1,1,1,0,20.0
63,0,2,N,1,1,4,2,9,6,2,73,2,N,1,2,60.0
64,69,2,N,5,1,4,1,2,9,1,57,2,N,1,7,60.0
65,18,2,N,6,3,2,2,5,1,1,25,2,N,1,2,40.0
66,38,2,N,6,1,6,2,N,8,1,22,2,N,1,1,60.0
67,32,2,N,8,1,3,2,4,9,2,51,2,N,1,8,60.0
68,12,2,N,10,1,5,1,6,6,2,44,2,N,1,1,60.0
69,70,2,N,12,1,2,1,2,1,1,50,2,N,1,3,60.0
