,feature,divergence
1,AGEP,0.4641907778666098
22,PWGTP,0.46185476508181733
23,WGTP,0.3487599797324131
0,PUMA,0.17187499999999983
15,PINCP_DECILE,0.13312408198504266
14,PINCP,0.13266689652079328
13,EDU,0.12340313966060487
11,INDP,0.12335987244347815
7,NPF,0.06572059277178842
16,POVPIP,0.06298336561885473
10,DENSITY,0.045734604362289266
12,INDP_CAT,0.0415584022029189
3,MSP,0.0365622526399515
2,SEX,0.02237179984593729
6,NOC,0.015018670784269932
5,RAC1P,0.009421808201802967
9,OWN_RENT,0.0038845482642567014
4,HISP,0.0037349849975976033
18,DREM,0.002468311738022498
19,DPHY,0.001657797429515738
17,DVET,0.0015342204670950443
8,HOUSING_TYPE,0.00044074525925261523
21,DEAR,5.988930273533727e-05
20,DEYE,5.751404662615936e-05
