,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,PWGTP_x,RAC1P,SEX,WGTP_x,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,INDP_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,PWGTP_y,WGTP_y,percent_match
0,66,2,7,2,2,2,N,9,0,1,N,4,1,0,2,1,102100.0,N,52,48-02507,36,1,1,43,66,2,7,2,2,1,5,1,3980,0,2,86900.0,8,501,38,38,50.0
1,36,2,7,2,2,2,N,9,1,1,7970,11,1,0,2,1,1000.0,0,234,48-02507,59,1,2,58,30,2,7,2,2,2,N,1,7860,0,2,69000.0,8,501,76,76,56.25
2,17,2,7,2,2,2,N,3,1,1,9920,N,6,3,6,1,-1300.0,0,237,48-02507,53,1,2,54,15,2,7,2,2,2,N,1,N,2,4,0.0,0,498,98,91,50.0
3,28,2,7,2,2,2,N,9,0,1,770,3,6,0,2,2,56750.0,7,464,48-02507,81,1,1,50,34,2,7,2,1,2,N,1,770,0,N,21800.0,4,166,80,80,50.0
4,41,2,5,2,2,2,N,4,0,1,9920,N,4,3,3,2,99060.0,1,95,48-02102,191,1,1,143,53,2,2,2,2,2,N,1,N,0,6,9000.0,2,249,99,62,37.5
5,50,2,2,2,2,2,N,9,0,1,N,6,4,0,2,1,100000.0,0,501,48-02510,16,1,2,19,57,2,7,2,2,2,N,1,5690,0,2,597000.0,9,501,52,52,56.25
6,58,2,6,2,2,2,N,5,0,1,9920,N,4,0,N,2,57800.0,7,14,48-02515,81,1,2,44,64,2,6,2,1,2,N,1,N,0,N,1700.0,1,12,77,77,50.0
7,62,1,2,2,2,2,N,7,1,1,N,N,1,0,2,1,58500.0,7,419,48-02516,85,1,1,84,80,2,5,2,2,2,N,1,N,0,3,38300.0,6,192,119,118,43.75
8,38,2,2,2,2,2,N,4,0,1,5275,6,4,0,6,2,126200.0,8,461,48-02101,246,1,1,325,34,2,2,2,2,1,N,1,5275,1,2,10200.0,3,77,109,97,43.75
9,24,2,5,2,2,2,N,5,0,1,8370,13,6,1,4,2,43000.0,5,324,48-02507,59,1,2,62,43,2,7,2,2,2,N,1,8370,0,N,83000.0,8,501,240,240,43.75
10,16,2,2,2,2,2,N,4,1,1,9090,N,3,0,6,1,101600.0,1,380,48-02101,52,1,2,57,76,2,2,2,1,2,N,1,N,0,6,10800.0,3,292,170,124,50.0
11,14,2,2,2,2,2,N,5,1,1,N,9,1,3,7,1,-1300.0,0,400,48-02101,110,1,2,243,44,2,2,2,2,2,N,1,6890,0,2,67000.0,8,501,63,71,43.75
12,29,2,7,2,2,2,N,6,0,1,2980,5,1,0,2,1,28800.0,5,474,48-02510,152,1,1,174,31,2,7,2,2,2,N,1,4490,2,4,48000.0,6,391,80,69,43.75
13,37,2,2,2,1,2,N,4,0,1,7072,6,1,0,3,2,20100.0,1,500,48-02102,17,1,1,18,33,2,2,2,2,2,N,1,4680,1,3,40000.0,6,302,282,284,43.75
14,59,2,6,2,2,2,N,6,1,1,9920,N,1,0,2,1,40.0,5,52,48-02515,52,1,2,53,82,2,6,2,2,2,N,1,N,0,5,10200.0,3,277,45,51,50.0
15,16,2,2,2,2,2,N,6,0,1,4990,6,6,0,4,2,130.0,3,325,48-02507,48,1,2,53,22,2,7,2,2,2,N,1,4971,0,4,25000.0,4,501,32,26,50.0
16,66,2,2,2,2,2,N,1,1,1,7770,3,1,0,2,1,29004.0,5,234,48-02101,124,1,1,135,43,2,2,2,2,2,N,1,770,1,4,30000.0,5,113,21,20,50.0
17,41,2,2,2,2,2,N,7,0,1,8590,13,1,1,6,1,1400.0,3,146,48-02101,159,1,2,23,51,2,2,1,2,2,N,1,8470,0,2,200.0,1,476,87,100,37.5
18,71,2,7,2,2,2,N,7,0,1,3875,4,1,2,5,1,210000.0,9,480,48-02507,50,1,2,47,53,2,7,2,2,2,N,1,3570,0,3,60000.0,7,461,47,53,43.75
19,50,2,7,2,2,2,N,4,0,1,9920,N,6,1,2,1,10070.0,0,127,48-02507,178,2,1,191,16,2,7,2,2,2,N,1,N,2,4,0.0,0,501,189,192,50.0
20,12,2,2,2,2,2,N,7,0,1,8670,6,6,0,N,2,232100.0,3,223,48-02101,417,1,2,281,32,2,2,2,2,2,N,1,4870,1,2,29000.0,5,166,97,97,43.75
21,36,2,2,2,1,N,N,9,0,1,4972,5,6,2,4,1,101000.0,4,89,48-02507,84,1,1,54,29,2,7,2,2,2,N,1,4195,0,3,31000.0,5,400,138,84,25.0
22,14,2,6,2,1,2,N,3,0,1,N,N,3,0,N,1,79800.0,1,228,48-02516,71,1,1,79,62,2,5,2,2,2,N,1,N,0,3,4000.0,2,30,754,492,43.75
23,45,2,6,2,2,2,N,8,0,1,6890,9,1,0,5,1,58130.0,8,52,48-02515,70,1,2,86,58,2,6,2,2,2,N,1,7071,0,3,50000.0,7,501,52,50,50.0
24,25,2,2,2,2,N,N,5,0,1,9920,4,6,0,N,2,38500.0,0,212,48-02101,88,1,2,141,30,2,2,2,2,2,N,1,2370,2,3,0.0,0,0,93,61,43.75
25,28,2,7,2,2,2,N,5,0,1,7770,6,6,0,4,1,79000.0,7,501,48-02507,45,1,2,47,57,2,7,2,2,2,N,1,4670,0,N,100000.0,9,501,204,204,56.25
26,28,2,6,2,2,2,N,5,0,1,9920,3,6,0,N,2,800.0,1,8,48-02515,82,1,1,393,24,2,6,2,2,2,N,1,770,0,N,60000.0,7,458,137,136,56.25
27,9,2,6,2,2,2,N,2,0,1,N,N,N,3,7,2,N,9,200,48-02515,393,1,2,87,6,2,6,2,2,2,N,1,N,3,5,N,N,58,27,26,62.5
28,74,2,5,2,2,2,N,3,0,1,9920,N,3,0,2,1,98000.0,1,501,48-02516,116,1,2,88,79,2,5,2,2,2,N,1,N,0,6,33600.0,5,454,189,190,50.0
29,32,2,7,2,2,2,N,7,0,1,7780,N,6,1,4,1,100030.0,0,52,48-02510,185,6,2,145,21,2,7,2,2,2,N,1,N,2,5,0.0,0,59,88,62,50.0
30,38,2,2,2,2,2,N,7,0,1,9370,14,1,1,4,1,13200.0,8,460,48-02516,94,1,1,87,74,1,5,2,2,2,N,1,8680,0,2,62000.0,7,444,73,73,31.25
31,67,2,2,2,2,2,N,10,0,1,7080,14,1,0,2,1,37100.0,9,53,48-02101,40,1,2,43,65,2,2,2,2,2,N,1,8670,0,5,25700.0,5,476,41,41,50.0
32,72,2,2,2,2,2,N,6,1,1,N,N,4,0,3,1,13980.0,4,90,48-02101,53,1,2,264,87,2,2,2,2,2,N,1,N,0,2,2600.0,1,167,146,132,56.25
33,26,2,2,2,2,2,N,4,1,1,9920,N,N,6,7,2,N,9,213,48-02101,90,1,1,71,14,2,2,2,2,2,N,1,N,1,2,N,N,285,80,56,50.0
34,65,2,2,2,2,2,N,4,0,1,9920,N,4,0,2,1,189200.0,0,14,48-02101,168,1,1,77,68,2,2,2,2,2,N,1,N,0,N,15400.0,3,126,16,16,50.0
35,77,1,2,2,2,2,N,8,0,1,3291,5,1,0,2,1,147000.0,7,52,48-02102,16,1,1,83,70,1,2,2,2,2,N,1,4585,0,2,24000.0,4,265,71,71,56.25
36,39,2,7,2,2,2,N,6,1,1,7970,11,1,0,6,1,210000.0,6,210,48-02507,47,1,2,58,67,2,7,2,2,2,N,1,7860,0,2,14700.0,3,280,73,73,50.0
37,29,2,5,2,2,2,N,7,0,1,5080,6,1,1,3,2,59400.0,7,501,48-02516,135,1,2,96,48,2,5,2,2,2,N,1,4690,0,2,44000.0,6,501,20,14,50.0
38,38,2,5,2,2,2,N,9,0,1,7780,5,1,2,4,1,78000.0,8,501,48-02516,271,1,1,302,47,2,5,2,2,2,N,1,4195,1,3,170000.0,9,501,108,90,50.0
39,28,2,7,2,2,2,N,8,0,1,6880,6,6,1,3,1,20690.0,7,501,48-02510,82,1,2,94,20,2,7,2,2,2,N,1,5391,1,4,8000.0,2,358,71,80,50.0
40,35,2,2,2,2,2,N,9,0,1,7860,N,4,2,4,1,83000.0,4,394,48-02101,133,1,2,95,64,2,2,2,2,2,N,1,N,0,N,40000.0,6,305,70,71,43.75
41,15,2,6,2,2,2,N,3,0,1,9870,N,N,2,4,2,99800.0,0,501,48-02515,81,9,1,85,12,2,6,2,2,2,N,1,N,2,4,N,N,501,178,123,62.5
42,35,2,5,2,2,2,N,5,0,1,7890,14,1,1,3,2,59800.0,8,252,48-02102,52,1,2,282,30,2,2,2,2,2,N,1,8680,2,4,20000.0,4,226,44,54,37.5
43,37,2,7,2,2,2,N,8,0,1,3390,10,4,0,N,1,13900.0,8,501,48-02515,39,1,1,14,63,2,6,2,2,2,N,1,7680,0,3,38000.0,6,447,56,43,43.75
44,39,2,6,2,2,2,N,5,1,1,8660,4,6,0,N,1,81000.0,7,324,48-02515,75,1,1,49,62,2,6,2,2,2,N,1,2890,0,N,38000.0,6,286,200,200,56.25
45,70,2,7,2,2,2,N,9,0,1,9920,4,4,0,N,1,22550.0,9,501,48-02507,83,1,1,17,59,2,7,2,2,2,N,1,3291,0,2,5000.0,2,175,61,62,50.0
46,30,2,5,2,2,2,N,5,0,1,8670,14,1,0,2,1,7900.0,4,501,48-02516,84,1,1,52,63,2,5,2,2,2,N,1,8680,0,5,70800.0,8,501,79,79,56.25
47,28,2,2,2,2,2,N,9,0,1,3291,5,6,1,3,1,5600.0,7,52,48-02102,92,1,1,88,60,2,2,2,2,2,N,1,4270,0,3,0.0,0,287,38,36,50.0
48,72,2,5,2,2,2,N,7,0,1,N,9,4,2,4,1,137600.0,3,226,48-02516,54,1,1,52,36,2,5,2,2,2,N,1,6991,0,3,125000.0,9,501,86,85,43.75
49,58,2,6,2,1,2,N,8,0,1,2570,3,1,0,2,1,38900.0,6,501,48-02515,40,1,2,73,42,2,6,2,2,2,N,1,770,1,3,30000.0,5,501,74,70,43.75
50,49,2,7,2,2,2,N,7,0,1,9920,9,1,0,6,1,143000.0,1,52,48-02507,259,2,2,194,49,1,7,2,2,2,N,1,7071,0,2,48500.0,7,501,37,28,50.0
51,35,2,2,2,2,2,N,7,0,1,8670,14,1,2,4,2,83990.0,6,473,48-02101,86,1,1,86,30,2,2,2,2,2,N,1,8680,0,2,25000.0,4,293,114,115,43.75
52,56,2,6,2,2,2,N,4,1,1,2970,3,1,3,5,2,4920.0,8,501,48-02515,97,1,1,58,48,2,6,2,2,2,N,1,770,0,3,22000.0,4,207,405,406,43.75
53,17,2,5,2,2,2,N,8,0,1,8660,15,6,0,3,1,56750.0,2,56,48-02516,55,1,2,52,41,2,5,1,2,2,N,1,9290,1,2,10600.0,3,60,17,16,37.5
54,15,2,7,2,2,2,N,7,0,1,9920,14,6,0,5,1,41100.0,N,396,48-02507,53,9,2,53,24,2,7,2,2,2,N,1,8680,0,2,2400.0,1,303,257,186,50.0
55,50,2,7,2,2,2,N,1,0,1,9920,N,1,1,3,2,100900.0,0,52,48-02510,94,1,1,91,45,2,7,1,1,1,N,1,N,0,6,12000.0,3,287,107,108,25.0
56,4,2,2,2,N,N,N,3,0,1,9920,N,N,3,4,2,99200.0,N,21,48-02101,81,2,1,246,13,2,2,2,2,2,N,1,N,2,4,N,N,122,217,213,43.75
57,16,2,7,2,2,2,N,3,1,1,9920,N,6,0,7,1,100030.0,0,237,48-02507,95,8,1,97,15,2,7,2,2,2,N,1,N,4,5,0.0,0,84,260,275,50.0
58,16,2,2,2,2,2,N,4,0,1,8680,N,6,0,N,2,100004.0,0,500,48-02101,88,2,2,84,17,2,2,2,2,2,N,1,N,2,4,0.0,0,122,140,213,50.0
59,65,2,7,2,2,2,N,7,0,1,9920,N,1,0,2,1,3500.0,9,56,48-02515,82,2,1,82,66,2,6,2,2,2,N,1,N,0,6,34700.0,5,257,40,40,43.75
60,56,2,7,2,2,2,N,4,0,1,2570,4,1,0,2,1,100004.0,9,501,48-02101,19,1,2,23,48,2,2,2,2,2,N,1,2870,0,3,6000.0,2,431,217,210,43.75
61,26,2,2,2,2,2,N,8,0,1,8680,6,4,0,3,1,57800.0,7,501,48-02101,93,1,1,83,54,2,2,2,2,2,N,1,4870,0,N,5000.0,2,37,57,47,50.0
62,59,2,6,2,2,2,N,5,0,1,290,4,4,0,N,1,79600.0,1,377,48-02515,67,1,1,6,45,2,6,2,2,2,N,1,1990,0,3,9100.0,2,272,144,68,50.0
