,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,PWGTP_x,RAC1P,SEX,WGTP_x,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,INDP_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,PWGTP_y,WGTP_y,percent_match
0,23,2,3,2,2,2,N,5,0,1,8290,12,4,0,N,2,32000.0,5,264,48-02102,90,1,2,80,47,2,2,2,2,2,N,1,7970,0,N,32000.0,5,244,39,38,62.5
1,43,2,5,2,2,2,N,5,0,1,8680,17,1,0,3,2,60000.0,6,501,48-02516,333,1,1,293,33,2,5,2,2,2,N,1,9690,0,2,45000.0,6,385,132,134,56.25
2,34,2,6,2,2,2,N,5,0,3,8680,14,6,N,N,0,15700.0,4,N,48-02515,116,1,1,10,27,2,6,2,2,1,N,2,8680,N,N,700.0,1,N,76,0,56.25
3,40,2,7,2,2,2,N,5,0,1,8680,10,4,0,N,1,32000.0,5,501,48-02102,89,1,1,87,29,2,2,2,2,2,N,1,7770,0,3,10000.0,2,75,118,64,43.75
4,78,2,6,2,1,1,N,7,0,1,N,N,3,N,N,0,11000.0,4,46,48-02515,16,1,2,7,92,2,6,2,1,1,N,3,N,N,N,11000.0,3,91,35,0,62.5
5,71,2,2,2,2,2,N,9,0,1,7860,11,3,0,N,1,45500.0,5,501,48-02101,52,1,2,37,62,2,2,2,2,2,N,1,7860,0,4,60650.0,7,501,52,51,68.75
6,18,2,6,2,2,2,N,6,1,3,770,3,6,N,N,0,0.0,0,N,48-02515,16,1,1,13,26,2,6,2,2,2,N,2,770,N,N,15700.0,3,N,79,0,62.5
7,42,2,7,2,2,2,N,7,0,1,3580,7,1,0,N,2,50000.0,8,501,48-02507,114,1,1,66,44,2,7,2,2,2,N,1,6380,1,4,51000.0,7,415,64,65,43.75
8,65,2,7,2,1,2,N,7,0,1,7071,9,1,0,2,1,60000.0,6,501,48-02102,31,1,1,35,68,1,2,2,2,2,N,1,7072,0,3,24600.0,4,419,84,83,31.25
9,23,2,6,2,2,2,N,7,0,1,9470,10,6,1,4,1,60000.0,7,501,48-02515,50,1,1,54,18,2,6,2,2,2,N,1,7690,0,2,7200.0,2,338,51,56,43.75
10,63,2,7,2,1,2,N,7,0,1,6070,8,1,0,2,1,117900.0,6,501,48-02510,96,1,1,102,36,2,7,2,2,2,N,1,6690,1,3,45000.0,6,417,62,62,43.75
11,36,2,7,2,2,2,N,9,0,1,3580,17,1,1,4,1,100000.0,6,501,48-02510,113,1,1,72,41,2,7,2,2,2,N,1,9670,2,6,120000.0,9,501,59,64,50.0
12,3,2,5,2,N,N,N,1,1,1,N,N,N,0,3,2,0.0,N,210,48-02516,123,1,1,228,4,2,5,2,N,N,N,1,N,1,3,N,N,365,222,149,62.5
13,34,2,7,2,2,2,N,7,0,1,9470,4,6,0,2,1,60000.0,7,501,48-02507,36,1,1,85,39,2,7,2,2,2,N,1,2190,0,2,25000.0,4,501,81,49,62.5
14,16,2,7,2,2,2,N,4,0,1,8680,14,6,0,3,2,0.0,0,501,48-02507,20,1,2,24,18,2,7,2,2,2,N,1,8590,1,4,5000.0,2,415,58,65,43.75
15,71,2,2,2,2,2,N,9,0,1,N,N,6,0,2,1,0.0,0,501,48-02101,113,1,2,155,65,2,2,2,1,2,N,1,N,0,N,30350.0,5,251,15,15,50.0
