,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,PWGTP_x,RAC1P,SEX,WGTP_x,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,INDP_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,PWGTP_y,WGTP_y,percent_match
0,0,2,5,2,2,2,N,9,0,1,N,4,6,0,2,1,65020.0,8,280,25-00503,500,1,2,92,29,2,7,2,2,2,N,1,2190,0,N,100000.0,8,501,105,105,50.0
1,30,2,6,2,2,2,N,6,0,1,4780,12,1,0,6,1,-1600.0,8,144,25-01300,80,1,2,170,38,2,5,2,2,2,N,1,8270,2,5,28000.0,4,443,130,126,37.5
2,3,2,6,2,2,2,N,9,0,1,3875,9,1,0,N,1,36660.0,4,345,25-01300,643,6,1,129,51,2,5,2,2,2,N,1,6970,0,2,175000.0,9,501,49,49,43.75
3,4,2,7,2,2,2,N,4,0,1,N,3,6,0,3,2,77400.0,2,52,25-01000,547,1,1,59,17,2,6,2,2,2,N,1,770,1,2,10000.0,2,309,49,59,50.0
4,28,2,7,2,2,2,N,4,0,1,8070,11,2,0,2,1,N,4,357,25-00703,95,1,2,100,16,2,6,1,2,2,N,1,7890,1,4,80.0,0,501,94,120,31.25
5,0,2,6,2,2,2,N,10,0,1,3680,13,3,2,3,1,N,0,501,25-00503,136,1,2,661,66,2,7,2,2,2,N,1,8470,0,N,111700.0,8,501,314,313,43.75
6,61,2,7,2,2,2,4,5,0,1,1070,4,1,0,3,1,-1600.0,N,498,25-01300,2,1,2,648,68,2,5,2,2,2,N,1,3095,0,2,28500.0,4,377,75,74,37.5
7,0,2,6,2,2,N,N,7,0,1,9690,10,6,0,N,0,19500.0,7,497,25-00703,100,1,2,157,21,2,6,2,2,2,N,3,7370,N,N,5400.0,1,N,6,0,37.5
8,29,1,7,2,N,2,N,4,0,1,9920,N,6,0,2,0,24540.0,7,83,25-00503,134,1,1,110,63,2,7,2,2,1,N,3,N,N,N,0.0,0,0,11,0,18.75
9,0,2,6,2,2,2,3,9,0,3,9770,10,4,2,2,1,N,9,499,25-00503,78,6,2,112,37,2,7,2,2,2,N,1,7380,3,4,77600.0,7,302,126,127,25.0
10,0,2,6,2,2,2,N,9,0,1,4990,N,6,0,N,1,N,0,501,25-02800,58,1,1,90,70,2,7,2,2,2,N,1,N,0,2,25500.0,4,501,104,103,50.0
11,3,2,6,2,2,1,N,11,0,1,N,10,1,2,N,1,N,5,421,25-02800,167,1,2,470,72,2,7,2,2,2,N,1,7270,0,2,46300.0,5,501,264,264,37.5
12,34,2,7,2,2,2,N,7,0,2,7790,4,1,0,2,1,71400.0,7,15,25-00503,92,1,1,101,47,2,7,2,2,2,N,1,3380,1,3,135000.0,9,501,125,125,37.5
13,21,2,7,2,2,1,N,5,0,1,5670,15,6,0,9,1,80200.0,0,58,25-01300,175,1,1,130,51,2,5,2,2,2,N,1,8790,0,2,78000.0,7,501,104,104,37.5
14,1,2,6,2,2,2,N,9,0,1,2270,13,1,0,9,1,43000.0,8,51,25-00703,120,1,1,42,55,2,6,2,2,2,N,1,8370,1,3,0.0,0,439,60,56,43.75
15,65,2,6,2,2,2,N,7,0,1,8590,12,4,1,3,1,N,0,N,25-01000,219,1,2,64,55,2,6,2,2,2,N,1,8180,0,2,45000.0,5,501,107,108,43.75
