,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,PWGTP_x,RAC1P,SEX,WGTP_x,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,INDP_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,PWGTP_y,WGTP_y,percent_match
0,67,2,6,2,2,2,N,10,0,1,7860,11,5,0,2,1,88800.0,8,501,25-00703,66,1,2,65,66,2,6,2,2,2,N,1,7860,0,2,86000.0,8,501,64,63,75.0
1,36,2,6,2,2,2,N,5,0,1,9490,15,6,0,N,2,92000.0,8,51,25-01000,322,1,1,320,30,2,6,2,2,2,N,1,9180,0,N,85000.0,8,501,253,253,62.5
2,18,2,5,2,2,2,N,4,0,1,9380,15,6,1,3,1,10100.0,2,501,25-01300,45,1,2,47,17,2,5,2,2,2,N,1,9290,1,3,10000.0,2,501,43,45,68.75
3,69,2,5,2,2,2,N,6,0,1,9570,16,1,0,2,1,46600.0,5,438,25-01300,139,1,1,123,68,2,5,2,2,2,N,1,9480,0,2,44000.0,5,431,135,120,62.5
4,93,2,6,2,1,1,N,1,0,1,N,N,3,0,N,2,203000.0,3,187,25-01000,96,1,2,78,85,2,6,2,1,1,N,1,N,0,N,17200.0,3,141,79,66,68.75
5,55,2,7,2,2,2,N,6,0,1,8670,14,6,0,N,2,12800.0,2,95,25-02800,110,1,1,108,52,2,7,2,2,2,N,1,8564,0,N,12000.0,2,91,102,103,62.5
6,33,2,6,2,2,2,N,8,0,1,7980,12,1,1,3,2,35000.0,4,26,25-01000,606,2,2,593,29,2,6,2,2,2,N,1,7970,1,3,30000.0,4,226,538,538,62.5
7,51,2,6,2,2,2,N,9,0,1,7770,3,1,2,4,1,75000.0,7,501,25-01000,100,1,2,98,49,2,6,2,2,2,N,1,770,2,4,72000.0,7,501,95,94,68.75
8,18,2,6,2,2,2,N,4,0,1,1570,0,6,1,4,1,76300.0,1,500,25-00703,50,1,1,57,16,2,6,2,2,2,N,1,170,2,3,500.0,1,501,67,80,50.0
9,31,2,7,2,2,1,N,4,0,1,8790,14,6,3,4,2,51600.0,1,194,25-02800,399,1,2,399,29,2,7,2,2,1,N,1,8680,3,4,4800.0,1,18,367,367,62.5
