,AGEP_x,HISP,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_DECILE_x,POVPIP_x,PUMA,RAC1P,SEX,AGEP_y,NOC_y,NPF_y,PINCP_DECILE_y,POVPIP_y,percent_match
0,77,0,3,0,N,0,6,284,17-03529,2,2,74,N,N,1,N,20.0
1,63,1,4,0,3,2,3,122,32-00405,3,1,48,0,2,7,423,20.0
2,63,2,4,5,N,1,4,447,36-03710,2,2,69,0,N,3,101,20.0
3,27,1,6,3,5,1,0,435,08-00803,9,2,28,1,4,2,501,0.0
4,34,0,4,0,N,1,4,314,19-01700,2,2,64,0,N,8,501,40.0
5,27,4,1,0,2,1,5,254,24-01004,6,2,79,0,2,5,501,60.0
6,22,0,2,2,N,0,4,418,51-51255,1,1,37,N,N,9,N,20.0
7,60,4,6,0,N,2,N,341,08-00803,9,2,16,1,3,1,90,0.0
8,26,4,1,1,3,1,8,29,36-04010,9,2,48,0,3,8,501,40.0
9,79,1,4,0,7,0,6,492,32-00405,1,1,44,N,N,2,53,0.0
10,86,2,1,2,4,1,5,250,36-03710,8,1,66,0,3,5,233,20.0
11,26,0,N,2,4,2,N,327,06-08507,5,1,10,2,4,N,501,60.0
12,90,0,4,0,3,1,3,332,24-01004,9,1,59,0,N,4,241,20.0
13,51,0,4,0,3,1,6,262,51-01301,2,2,42,1,2,6,260,20.0
14,86,0,N,1,11,0,N,338,28-01100,1,1,9,N,N,N,N,20.0
15,3,0,4,0,3,2,7,283,17-03529,9,2,65,0,N,2,107,20.0
16,49,4,6,9,8,0,8,105,36-03710,2,1,18,N,N,0,N,0.0
17,45,0,2,5,7,0,8,306,38-00100,1,2,84,N,N,1,N,0.0
18,16,0,3,0,N,2,7,203,26-02702,1,1,76,0,N,5,285,40.0
19,85,2,6,7,6,0,4,298,36-03710,1,2,48,N,N,1,6,0.0
20,95,0,5,0,4,0,2,500,51-01301,2,1,56,N,N,1,15,0.0
21,42,4,3,4,12,1,5,172,51-01301,1,2,74,0,N,5,329,20.0
22,68,0,2,0,3,1,3,72,40-00200,7,2,41,3,4,1,2,0.0
23,38,0,2,0,7,1,7,158,38-00100,9,1,46,0,N,9,501,20.0
24,51,1,N,2,5,1,8,289,40-00200,8,1,12,3,5,N,144,20.0
25,42,0,3,0,2,0,0,408,06-07502,1,1,66,N,N,1,N,0.0
26,15,1,N,0,5,1,5,86,30-00600,9,1,11,3,6,N,63,0.0
27,66,1,5,0,4,1,1,355,30-00600,1,2,41,0,3,6,475,20.0
28,3,4,6,2,4,1,4,8,17-03529,2,2,25,0,2,2,118,0.0
29,7,4,1,9,8,2,2,345,51-01301,1,2,25,0,2,8,501,0.0
30,31,0,N,2,5,2,N,130,24-01004,5,2,1,2,4,N,193,40.0
31,41,2,6,0,N,2,6,277,26-02702,1,2,26,0,N,5,237,40.0
32,72,0,2,5,N,0,6,166,32-00405,2,1,36,N,N,7,N,20.0
33,93,0,N,3,5,2,N,393,32-00405,3,1,3,5,6,N,71,20.0
34,66,0,3,2,8,0,1,39,06-08507,6,2,75,N,N,3,N,0.0
35,50,0,4,3,11,0,1,425,36-03710,2,2,48,N,N,2,49,0.0
