,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,PWGTP_x,RAC1P,SEX,WGTP_x,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,INDP_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,PWGTP_y,WGTP_y,percent_match
0,21,2,7,2,2,2,N,7,0,1,9290,15,6,0,N,2,3000.0,1,22,08-00803,171,1,2,171,21,2,7,2,2,2,N,1,9290,0,N,3000.0,1,22,171,171,100.0
1,20,2,8,2,2,2,N,7,0,1,N,N,6,0,N,1,0.0,0,0,29-01901,113,6,1,114,20,2,8,2,2,2,N,1,N,0,N,0.0,0,0,113,114,100.0
2,64,2,10,2,2,2,N,9,0,1,8090,12,4,0,N,2,69000.0,7,501,51-51255,129,9,2,128,64,2,10,2,2,2,N,1,8090,0,N,69000.0,7,501,129,128,100.0
3,33,2,10,2,2,2,N,12,0,1,9370,16,6,0,N,2,111300.0,8,501,51-01301,41,1,1,41,33,2,10,2,2,2,N,1,9370,0,N,111300.0,8,501,41,41,100.0
4,42,2,7,2,2,2,N,11,0,1,8090,12,1,2,6,2,5000.0,2,501,06-08507,102,1,2,118,42,2,7,2,2,2,N,1,8090,2,6,5000.0,2,501,102,118,100.0
5,82,2,8,2,1,2,N,7,0,1,770,3,3,0,N,1,278900.0,9,501,24-01004,107,1,1,107,82,2,8,2,1,2,N,1,770,0,N,278900.0,9,501,107,107,100.0
6,37,2,10,2,2,2,N,12,0,1,7380,10,6,0,N,2,165000.0,9,501,51-01301,79,1,1,78,37,2,10,2,2,2,N,1,7380,0,N,165000.0,9,501,79,78,100.0
7,47,2,10,2,2,2,N,9,0,1,6991,9,6,0,N,1,240000.0,9,501,51-01301,49,1,2,49,47,2,10,2,2,2,N,1,6991,0,N,240000.0,9,501,49,49,100.0
8,56,2,9,2,2,2,N,7,0,1,570,2,4,2,3,1,85000.0,8,419,32-00405,38,2,1,38,56,2,9,2,2,2,N,1,570,2,3,85000.0,8,419,38,38,100.0
9,63,2,9,2,2,2,N,6,0,1,5593,6,5,0,3,1,10500.0,2,501,32-00405,71,1,2,50,63,2,9,2,2,2,N,1,5593,0,3,10500.0,2,501,71,50,100.0
