,AGEP_x,DEYE_x,DVET_x,EDU,HOUSING_TYPE_x,MSP,OWN_RENT,PINCP_DECILE_x,RAC1P,SEX,AGEP_y,DEYE_y,DVET_y,HOUSING_TYPE_y,PINCP_DECILE_y,percent_match
0,10,1,N,9,1,2,1,N,9,1,46,2,N,1,9,40.0
1,58,2,N,7,1,2,2,8,7,1,43,2,N,1,4,60.0
2,6,2,N,1,1,6,1,3,8,2,44,2,N,1,7,60.0
3,44,2,N,9,1,2,1,0,8,2,60,2,N,1,4,60.0
4,65,2,4,1,1,4,2,1,2,2,38,2,N,1,1,60.0
5,37,2,N,10,1,1,2,3,3,1,31,2,N,1,1,60.0
6,0,2,N,6,1,6,1,4,7,1,25,2,N,1,7,60.0
7,52,2,N,3,3,3,0,3,2,2,78,2,N,2,0,40.0
8,60,2,N,8,1,4,1,8,8,1,38,2,N,1,6,60.0
9,22,2,N,8,1,6,1,6,8,2,21,2,N,1,3,60.0
10,48,2,N,7,1,3,0,7,5,2,69,1,N,2,6,20.0
11,20,2,N,6,3,5,0,0,1,1,51,2,N,2,0,60.0
12,52,2,N,11,1,3,1,4,2,1,44,2,N,1,1,60.0
13,55,2,N,10,1,2,2,0,8,1,38,2,N,1,6,60.0
14,56,2,N,9,1,4,1,1,8,2,61,2,N,1,0,60.0
15,35,2,N,5,1,5,2,1,8,1,26,1,N,1,0,40.0
16,50,2,N,3,2,6,2,3,5,1,15,2,N,1,0,40.0
17,64,2,N,12,1,1,2,6,8,1,51,1,N,1,3,40.0
18,91,2,N,1,1,5,1,8,8,1,53,2,N,1,7,60.0
19,34,2,N,12,1,4,2,9,8,1,52,2,N,1,3,60.0
20,45,2,N,7,1,5,1,4,3,1,62,2,N,1,3,60.0
21,64,2,N,12,1,3,1,9,2,1,93,1,N,1,9,60.0
22,54,2,N,3,1,5,0,1,2,2,77,1,N,3,4,20.0
23,39,2,N,10,1,2,1,2,3,2,66,1,N,1,9,40.0
24,45,2,N,8,1,6,1,6,5,2,52,2,N,1,7,60.0
25,17,2,N,10,1,6,1,9,3,2,30,2,N,1,4,60.0
26,45,2,N,12,1,5,1,1,6,2,49,2,N,1,9,60.0
27,15,2,1,5,1,6,0,2,9,2,19,2,N,3,1,20.0
28,33,2,N,11,1,3,1,2,6,2,66,2,N,1,9,60.0
29,41,2,3,11,1,2,1,N,6,1,31,2,N,1,8,40.0
30,28,2,N,1,1,1,2,0,8,1,77,2,N,1,2,60.0
31,60,2,N,8,1,3,1,9,3,2,93,2,N,1,4,60.0
32,38,2,N,11,1,2,1,8,6,2,51,2,N,1,7,60.0
33,23,2,N,9,1,6,2,5,7,1,26,2,N,1,6,60.0
34,42,2,N,9,1,2,1,9,8,1,35,2,N,1,7,60.0
35,44,2,N,5,3,2,0,0,6,1,30,2,N,2,0,60.0
36,49,2,N,3,1,3,1,6,9,2,82,2,N,1,1,60.0
37,17,2,N,10,1,1,2,5,8,2,30,2,N,1,0,60.0
38,45,2,N,11,1,1,2,0,8,2,33,2,N,1,8,60.0
39,32,1,N,3,1,N,2,7,5,2,6,2,N,1,N,40.0
40,32,2,N,9,3,5,0,4,1,2,75,2,N,2,5,40.0
41,10,2,N,3,1,3,2,4,3,1,80,2,N,1,4,80.0
42,73,2,N,10,1,4,0,8,1,1,77,1,N,2,2,20.0
43,39,2,1,1,1,3,2,1,1,2,76,2,N,1,2,40.0
44,47,2,N,3,1,5,2,6,2,1,52,2,N,1,0,60.0
45,29,1,N,3,1,4,0,8,5,2,57,2,N,2,3,20.0
46,29,2,N,3,1,5,2,9,6,2,78,1,N,1,1,40.0
47,32,1,N,11,1,5,2,4,6,2,60,2,N,1,6,40.0
48,12,2,N,12,3,3,1,1,9,1,81,2,N,1,2,40.0
49,64,1,N,5,1,3,0,0,2,2,74,2,N,2,1,20.0
50,87,2,N,7,1,5,1,6,6,2,27,2,N,1,4,60.0
51,61,2,N,4,1,1,1,3,5,1,67,2,N,1,6,60.0
52,40,2,N,6,2,5,0,0,9,2,48,1,N,3,0,40.0
53,60,2,N,7,1,2,2,1,5,2,28,2,N,1,0,60.0
54,68,2,N,10,1,2,2,0,9,2,56,2,N,1,9,60.0
55,24,2,N,6,1,5,1,7,3,2,43,2,N,1,6,60.0
56,84,2,N,3,1,5,0,4,1,2,54,2,N,3,1,40.0
57,27,2,N,11,1,6,2,N,5,1,29,2,N,1,3,60.0
58,47,2,N,5,1,6,1,4,7,1,21,2,N,1,0,60.0
59,59,1,N,6,1,1,1,9,4,2,26,2,N,1,4,40.0
60,0,2,N,5,1,5,2,7,3,1,36,2,N,1,2,60.0
