,AGEP_x,DEYE_x,DVET_x,EDU,HOUSING_TYPE_x,MSP,OWN_RENT,PINCP_DECILE_x,RAC1P,SEX,AGEP_y,DEYE_y,DVET_y,HOUSING_TYPE_y,PINCP_DECILE_y,percent_match
0,52,2,N,5,2,4,0,6,1,2,62,2,N,2,1,60.0
1,19,2,N,4,1,2,1,1,6,1,16,2,N,1,0,60.0
2,51,2,N,4,1,1,2,9,9,2,31,2,N,1,5,60.0
3,64,2,N,7,1,3,2,9,1,1,66,2,N,1,6,60.0
4,46,2,N,6,2,6,0,2,9,2,51,2,N,2,0,60.0
5,62,2,N,4,1,5,1,1,1,2,53,1,N,1,3,40.0
6,58,2,N,6,1,4,1,6,6,2,56,2,N,1,8,60.0
7,68,2,N,9,1,5,2,0,1,2,38,2,N,1,5,60.0
8,55,2,N,5,1,6,0,1,2,2,60,2,N,2,0,40.0
9,61,2,N,5,1,4,1,8,6,2,64,2,N,1,1,60.0
10,38,2,N,2,1,N,1,3,6,2,4,2,N,1,N,60.0
11,65,2,N,12,1,4,1,9,2,1,51,2,N,1,2,60.0
12,65,2,N,8,1,4,1,6,2,1,46,2,N,1,4,60.0
13,63,2,N,4,1,3,1,2,2,2,77,2,N,1,2,80.0
14,72,2,N,9,1,3,1,4,6,2,50,2,N,1,7,60.0
15,37,2,N,9,1,6,0,1,1,2,60,2,N,2,3,40.0
16,50,2,N,12,1,4,2,4,1,1,77,1,N,1,4,60.0
17,4,2,N,2,1,N,2,N,9,2,4,2,N,1,N,100.0
18,12,2,N,1,1,N,2,N,2,1,4,2,N,1,N,80.0
19,53,2,N,7,1,1,2,0,6,2,40,2,N,1,1,60.0
20,72,2,N,9,1,4,2,7,2,1,56,2,N,1,8,60.0
21,49,2,N,12,1,2,1,5,1,2,57,2,N,1,9,60.0
22,39,2,N,5,1,3,2,0,2,1,78,2,N,1,4,60.0
23,58,2,N,12,1,1,2,8,2,1,45,2,N,1,7,60.0
