,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,PWGTP_x,RAC1P,SEX,WGTP_x,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,INDP_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,PWGTP_y,WGTP_y,percent_match
0,36,1,6,2,2,2,N,7,0,1,1790,6,4,0,2,2,145670.0,6,246,48-02102,137.0,1,1,99.0,37,2,2,2,2,2,N,1,5090,2,3,78000.0,8,381,278,277,31.25
1,54,2,5,2,1,2,N,7,1,1,5490,12,6,0,3,1,88800.0,5,252,48-02101,126.0,1,1,112.0,24,2,2,2,2,2,N,1,8090,2,3,25400.0,5,124,54,53,43.75
2,38,2,5,2,2,1,N,7,0,1,2280,11,6,2,8,1,78000.0,7,315,48-02101,81.0,1,2,95.0,20,2,2,2,2,2,N,1,7870,2,6,3000.0,1,474,118,54,37.5
3,4,2,5,2,2,2,N,5,0,1,3580,N,4,0,4,2,85500.0,5,21,48-02515,121.0,1,1,85.0,64,1,6,2,2,2,N,1,N,0,N,151000.0,9,501,51,51,37.5
4,49,2,4,2,2,2,N,5,1,1,8870,9,1,0,3,1,25600.0,4,354,48-02102,58.0,1,2,75.0,29,2,2,2,2,2,N,1,7071,0,4,18000.0,4,328,375,293,50.0
5,36,2,5,2,2,N,N,7,0,1,4770,N,2,0,5,1,24500.0,4,201,48-02510,64.0,1,2,49.0,33,2,7,2,2,2,N,1,N,0,6,35600.0,6,436,124,73,37.5
6,37,1,4,2,2,1,N,5,0,1,6170,10,6,3,N,1,46700.0,2,60,48-02515,94.0,1,2,120.0,69,2,6,2,2,2,N,1,7690,0,3,22300.0,4,374,181,141,25.0
7,28,2,5,2,2,2,2,10,1,1,8690,12,1,6,2,1,159040.0,6,226,48-02101,86.0,1,2,91.0,36,2,2,2,2,2,N,1,8191,2,5,100000.0,9,501,24,25,31.25
8,77,2,5,2,2,2,N,3,0,1,8191,10,1,0,3,1,186300.0,2,185,48-02101,92.0,1,1,123.0,43,2,2,2,2,2,N,1,7780,2,4,45000.0,6,409,459,471,37.5
9,43,2,4,2,1,2,1,9,0,1,7980,9,6,0,6,1,20.0,6,125,48-02101,89.0,1,2,88.0,37,2,2,2,2,2,N,1,6870,0,4,33100.0,5,501,95,92,31.25
