,AGEP_x,DEYE_x,DVET_x,EDU,HOUSING_TYPE_x,MSP,OWN_RENT,PINCP_DECILE_x,RAC1P,SEX,AGEP_y,DEYE_y,DVET_y,HOUSING_TYPE_y,PINCP_DECILE_y,percent_match
0,21,2,N,8,1,1,2,7,9,1,24,2,N,1,9,60.0
1,38,2,N,9,1,2,2,9,9,2,44,2,N,1,7,60.0
2,14,2,N,4,1,N,2,N,8,1,13,2,N,1,N,80.0
3,43,2,N,11,1,6,1,9,9,2,59,2,N,1,8,60.0
4,38,2,N,1,1,3,2,5,1,2,76,2,N,1,2,60.0
5,83,2,N,1,1,5,2,0,2,2,65,2,N,1,2,60.0
6,74,2,N,5,1,5,2,2,8,1,26,1,N,1,0,40.0
7,31,2,N,4,1,5,2,2,3,2,36,2,N,1,0,60.0
8,78,2,N,3,1,2,1,6,2,1,88,2,N,1,3,60.0
9,49,2,N,9,1,2,1,3,8,1,35,2,N,1,7,60.0
10,67,2,N,10,1,2,2,3,3,2,34,2,N,1,2,60.0
11,89,2,N,10,3,2,0,4,2,1,34,2,N,3,9,60.0
12,68,2,N,8,1,2,1,5,9,2,40,2,N,1,0,60.0
13,37,2,N,3,1,3,2,2,1,1,69,2,N,1,3,60.0
14,44,2,N,12,1,4,2,2,6,2,36,2,N,1,6,60.0
15,52,2,N,8,1,4,0,0,3,2,67,2,N,2,2,40.0
16,48,2,3,10,1,2,1,6,9,2,34,2,N,1,0,40.0
17,70,2,N,7,1,3,2,3,8,1,63,2,N,1,9,60.0
18,86,2,N,8,1,4,0,2,1,2,36,2,N,2,0,40.0
19,18,2,N,5,1,6,2,0,5,1,59,1,N,1,3,40.0
20,73,2,N,11,1,1,2,8,8,2,33,2,N,1,8,80.0
21,27,2,N,5,1,3,2,1,3,1,47,2,N,1,1,80.0
22,37,2,N,3,1,6,1,0,9,2,15,1,N,1,0,60.0
23,56,2,N,6,3,5,1,1,3,2,43,2,N,1,6,40.0
24,59,2,N,4,1,5,0,0,1,1,56,1,N,3,1,20.0
25,26,2,N,7,1,4,2,2,9,1,61,2,N,1,3,60.0
