,AGEP_x,DEYE_x,DVET_x,EDU,HOUSING_TYPE_x,MSP,OWN_RENT,PINCP_DECILE_x,RAC1P,SEX,AGEP_y,DEYE_y,DVET_y,HOUSING_TYPE_y,PINCP_DECILE_y,percent_match
0,55,2,N,10,1,2,2,2,2,2,34,2,N,1,8,60.0
1,47,2,N,3,1,2,2,1,1,1,60,2,N,1,6,60.0
2,85,2,N,3,1,2,1,1,2,1,88,2,N,1,3,60.0
3,55,1,N,4,1,2,2,1,6,1,42,2,N,1,4,40.0
4,23,2,N,4,1,N,1,9,1,1,14,2,N,1,N,60.0
5,79,1,6,1,1,4,1,1,3,1,37,2,N,1,2,20.0
6,21,2,N,4,1,6,1,3,7,2,17,2,N,1,0,60.0
7,68,2,N,9,1,5,1,1,8,2,45,2,N,1,7,60.0
8,56,2,N,1,1,3,2,1,1,2,76,2,N,1,2,60.0
9,27,2,N,4,1,4,1,1,9,1,46,2,N,1,7,60.0
10,77,2,N,8,1,1,1,4,5,2,54,2,N,1,6,60.0
11,46,2,N,4,1,4,1,1,3,2,51,2,N,1,3,60.0
12,30,2,N,7,1,3,2,1,9,2,64,2,N,1,3,60.0
13,44,2,N,1,1,5,2,2,2,2,65,2,N,1,2,80.0
14,72,2,N,3,1,5,1,1,1,1,38,2,N,1,4,60.0
15,24,2,N,8,1,3,1,9,8,2,82,2,N,1,3,60.0
16,25,2,N,10,1,2,2,4,9,2,56,2,N,1,9,60.0
17,46,2,N,4,1,N,1,1,8,2,14,2,N,1,N,60.0
18,49,2,N,4,1,6,2,1,5,1,16,2,N,1,1,80.0
19,27,2,N,2,1,4,1,9,6,2,39,2,N,1,6,60.0
20,65,2,3,4,1,6,2,1,5,2,21,2,N,1,3,40.0
21,69,2,N,3,1,5,2,1,2,1,52,2,N,1,0,60.0
22,23,2,N,8,3,4,0,1,1,2,36,2,N,2,0,40.0
23,44,1,N,4,1,3,2,7,6,1,51,2,N,1,3,40.0
24,21,2,N,8,1,5,2,5,9,2,63,2,N,1,1,60.0
25,61,2,N,8,1,4,1,7,8,2,60,2,N,1,7,80.0
26,55,2,N,1,1,5,2,1,6,2,50,2,N,1,5,60.0
27,9,2,N,10,1,6,1,6,9,1,28,2,N,1,7,60.0
28,52,2,N,10,1,1,2,7,8,2,30,2,N,1,0,60.0
29,49,2,N,10,1,4,2,1,3,2,35,2,N,1,7,60.0
30,31,2,N,1,1,4,2,1,8,2,56,2,N,1,6,60.0
31,64,2,N,6,1,1,1,1,4,2,26,2,N,1,4,60.0
32,21,2,N,9,1,6,1,1,3,2,35,2,N,1,0,60.0
33,47,1,N,1,1,4,2,7,6,2,73,2,N,1,2,40.0
34,21,2,N,3,3,6,0,1,3,1,15,2,N,2,0,40.0
35,25,2,N,6,3,2,0,1,2,1,36,2,N,2,7,40.0
36,67,2,N,10,1,6,1,3,3,1,30,2,N,1,1,60.0
37,52,2,N,1,1,2,2,2,8,1,44,2,N,1,4,60.0
38,19,2,2,4,1,N,2,9,3,1,14,2,N,1,N,40.0
39,67,2,N,3,1,3,0,7,2,2,78,2,N,2,0,40.0
