,SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,HISP,PUMA,INDP_CAT
38,1.0,1,1.0,1.0,0,9,0.0,25-00703,N
39,1.0,1,1.0,1.0,0,9,0.0,25-01000,7
40,1.0,1,1.0,1.0,0,9,0.0,25-01000,N
41,1.0,1,1.0,1.0,0,9,0.0,25-01000,N
42,1.0,1,1.0,1.0,0,9,0.0,25-01300,7
43,1.0,1,1.0,1.0,0,9,0.0,25-01300,7
44,1.0,1,1.0,1.0,0,9,0.0,25-01300,N
45,1.0,1,1.0,1.0,0,9,0.0,25-01300,N
46,1.0,1,1.0,1.0,0,9,0.0,25-01300,N
47,1.0,1,1.0,1.0,0,9,0.0,25-02800,N
48,1.0,1,1.0,1.0,0,9,0.0,25-02800,N
49,1.0,1,1.0,1.0,0,9,0.0,25-02800,N
50,1.0,1,1.0,1.0,0,9,4.0,25-00703,N
51,1.0,1,1.0,1.0,0,9,4.0,25-00703,N
52,1.0,1,1.0,1.0,0,4,0.0,25-00503,N
53,1.0,1,1.0,1.0,0,4,0.0,25-00503,N
54,1.0,1,1.0,1.0,0,4,0.0,25-00503,N
55,1.0,1,1.0,1.0,0,4,0.0,25-00703,N
56,1.0,1,1.0,1.0,0,4,0.0,25-00703,N
57,1.0,1,1.0,1.0,0,4,0.0,25-00703,N
58,1.0,1,1.0,1.0,0,4,0.0,25-00703,N
59,1.0,1,1.0,1.0,0,4,0.0,25-00703,N
60,1.0,1,1.0,1.0,0,4,0.0,25-00703,N
61,1.0,1,1.0,1.0,0,4,0.0,25-00703,N
62,1.0,1,1.0,1.0,0,4,0.0,25-01000,N
63,1.0,1,1.0,1.0,0,4,0.0,25-01000,14
64,1.0,1,1.0,1.0,0,4,0.0,25-01300,N
65,1.0,1,1.0,1.0,0,4,0.0,25-02800,N
66,1.0,1,1.0,1.0,0,4,4.0,25-00703,N
67,1.0,1,1.0,1.0,0,5,0.0,25-00503,3
68,1.0,1,1.0,1.0,0,5,0.0,25-00503,3
69,1.0,1,1.0,1.0,0,5,0.0,25-00503,3
70,1.0,1,1.0,1.0,0,5,0.0,25-00503,3
71,1.0,1,1.0,1.0,0,5,0.0,25-00503,3
72,1.0,1,1.0,1.0,0,5,0.0,25-00503,N
73,1.0,1,1.0,1.0,0,5,0.0,25-00503,N
74,1.0,1,1.0,1.0,0,5,0.0,25-00503,N
75,1.0,1,1.0,1.0,0,5,0.0,25-00503,N
76,1.0,1,1.0,1.0,0,5,0.0,25-00503,N
77,1.0,1,1.0,1.0,0,5,0.0,25-00503,N
78,1.0,1,1.0,1.0,0,5,0.0,25-00503,N
79,1.0,1,1.0,1.0,0,5,0.0,25-00503,14
80,1.0,1,1.0,1.0,0,5,0.0,25-00703,N
81,1.0,1,1.0,1.0,0,5,0.0,25-00703,N
82,1.0,1,1.0,1.0,0,5,0.0,25-00703,N
83,1.0,1,1.0,1.0,0,5,0.0,25-00703,N
84,1.0,1,1.0,1.0,0,5,0.0,25-00703,N
85,1.0,1,1.0,1.0,0,5,0.0,25-00703,N
86,1.0,1,1.0,1.0,0,5,0.0,25-01000,N
87,1.0,1,1.0,1.0,0,5,0.0,25-01000,N
88,1.0,1,1.0,1.0,0,5,0.0,25-01000,14
89,1.0,1,1.0,1.0,0,5,0.0,25-01000,14
90,1.0,1,1.0,1.0,0,5,0.0,25-01000,14
91,1.0,1,1.0,1.0,0,5,0.0,25-01000,14
92,1.0,1,1.0,1.0,0,5,0.0,25-01000,14
93,1.0,1,1.0,1.0,0,5,0.0,25-01000,14
94,1.0,1,1.0,1.0,0,5,0.0,25-01300,N
95,1.0,1,1.0,1.0,0,5,0.0,25-01300,N
96,1.0,1,1.0,1.0,0,5,0.0,25-01300,N
97,1.0,1,1.0,1.0,0,5,0.0,25-01300,N
98,1.0,1,1.0,1.0,0,5,0.0,25-01300,N
99,1.0,1,1.0,1.0,0,5,0.0,25-01300,N
100,1.0,1,1.0,1.0,0,5,0.0,25-01300,N
101,1.0,1,1.0,1.0,0,5,0.0,25-01300,N
102,1.0,1,1.0,1.0,0,5,0.0,25-02800,3
103,1.0,1,1.0,1.0,0,5,0.0,25-02800,14
104,1.0,1,1.0,1.0,0,5,0.0,25-02800,14
105,1.0,1,1.0,1.0,0,6,0.0,25-00703,N
106,1.0,1,1.0,1.0,0,6,0.0,25-01300,N
107,1.0,1,1.0,1.0,0,6,0.0,25-01300,N
108,1.0,1,1.0,1.0,0,6,0.0,25-01300,N
109,1.0,1,1.0,1.0,0,6,0.0,25-02800,N
110,1.0,1,1.0,1.0,0,7,0.0,25-00503,N
111,1.0,1,1.0,1.0,0,7,0.0,25-00503,N
112,1.0,1,1.0,1.0,0,7,0.0,25-00503,N
113,1.0,1,1.0,1.0,0,7,0.0,25-00503,N
114,1.0,1,1.0,1.0,0,7,0.0,25-00503,N
115,1.0,1,1.0,1.0,0,7,0.0,25-00503,14
116,1.0,1,1.0,1.0,0,7,0.0,25-00503,14
117,1.0,1,1.0,1.0,0,7,0.0,25-00703,N
118,1.0,1,1.0,1.0,0,7,0.0,25-00703,N
119,1.0,1,1.0,1.0,0,7,0.0,25-00703,N
120,1.0,1,1.0,1.0,0,7,0.0,25-00703,N
121,1.0,1,1.0,1.0,0,7,0.0,25-00703,N
122,1.0,1,1.0,1.0,0,7,0.0,25-01000,N
123,1.0,1,1.0,1.0,0,7,0.0,25-01000,N
124,1.0,1,1.0,1.0,0,7,0.0,25-01000,N
125,1.0,1,1.0,1.0,0,7,0.0,25-01300,N
126,1.0,1,1.0,1.0,0,7,0.0,25-01300,N
127,1.0,1,1.0,1.0,0,7,0.0,25-01300,N
128,1.0,1,1.0,1.0,0,7,0.0,25-02800,N
129,1.0,1,1.0,1.0,0,7,0.0,25-02800,N
130,1.0,1,1.0,1.0,0,7,0.0,25-02800,14
131,1.0,1,1.0,1.0,1,10,0.0,25-00503,N
132,1.0,1,1.0,1.0,1,10,0.0,25-00503,N
133,1.0,1,1.0,1.0,1,10,0.0,25-00503,N
134,1.0,1,1.0,1.0,1,10,0.0,25-00503,N
135,1.0,1,1.0,1.0,1,10,0.0,25-00503,N
136,1.0,1,1.0,1.0,1,10,0.0,25-00503,11
137,1.0,1,1.0,1.0,1,10,0.0,25-00503,11
138,1.0,1,1.0,1.0,1,10,0.0,25-00503,12
139,1.0,1,1.0,1.0,1,10,0.0,25-00503,14
140,1.0,1,1.0,1.0,1,10,0.0,25-00503,14
141,1.0,1,1.0,1.0,1,10,0.0,25-00703,N
142,1.0,1,1.0,1.0,1,10,0.0,25-00703,11
143,1.0,1,1.0,1.0,1,10,0.0,25-00703,12
144,1.0,1,1.0,1.0,1,10,0.0,25-00703,15
145,1.0,1,1.0,1.0,1,10,0.0,25-01300,9
146,1.0,1,1.0,1.0,1,10,0.0,25-01300,N
147,1.0,1,1.0,1.0,1,10,0.0,25-01300,N
148,1.0,1,1.0,1.0,1,10,0.0,25-01300,11
149,1.0,1,1.0,1.0,1,10,0.0,25-02800,9
150,1.0,1,1.0,1.0,1,10,0.0,25-02800,N
151,1.0,1,1.0,1.0,1,10,0.0,25-02800,N
152,1.0,1,1.0,1.0,1,10,0.0,25-02800,11
153,1.0,1,1.0,1.0,1,10,0.0,25-02800,14
154,1.0,1,1.0,1.0,1,10,0.0,25-02800,14
155,1.0,1,1.0,1.0,1,8,0.0,25-00503,12
156,1.0,1,1.0,1.0,1,8,0.0,25-00503,12
157,1.0,1,1.0,1.0,1,8,0.0,25-00703,6
158,1.0,1,1.0,1.0,1,8,0.0,25-00703,6
159,1.0,1,1.0,1.0,1,8,0.0,25-00703,N
160,1.0,1,1.0,1.0,1,8,0.0,25-00703,N
161,1.0,1,1.0,1.0,1,8,0.0,25-00703,N
162,1.0,1,1.0,1.0,1,8,0.0,25-00703,12
163,1.0,1,1.0,1.0,1,8,0.0,25-02800,11
164,1.0,1,1.0,1.0,1,8,0.0,25-02800,11
165,1.0,1,1.0,1.0,1,8,0.0,25-02800,11
166,1.0,1,1.0,1.0,1,9,0.0,25-00503,N
167,1.0,1,1.0,1.0,1,9,0.0,25-00503,N
168,1.0,1,1.0,1.0,1,9,0.0,25-00503,N
169,1.0,1,1.0,1.0,1,9,0.0,25-00503,N
170,1.0,1,1.0,1.0,1,9,0.0,25-00503,10
171,1.0,1,1.0,1.0,1,9,0.0,25-00503,12
172,1.0,1,1.0,1.0,1,9,0.0,25-00503,14
173,1.0,1,1.0,1.0,1,9,0.0,25-00503,14
174,1.0,1,1.0,1.0,1,9,0.0,25-00703,6
175,1.0,1,1.0,1.0,1,9,0.0,25-00703,6
176,1.0,1,1.0,1.0,1,9,0.0,25-00703,9
177,1.0,1,1.0,1.0,1,9,0.0,25-00703,N
178,1.0,1,1.0,1.0,1,9,0.0,25-00703,N
179,1.0,1,1.0,1.0,1,9,0.0,25-00703,N
180,1.0,1,1.0,1.0,1,9,0.0,25-00703,N
181,1.0,1,1.0,1.0,1,9,0.0,25-00703,10
182,1.0,1,1.0,1.0,1,9,0.0,25-00703,10
183,1.0,1,1.0,1.0,1,9,0.0,25-00703,10
184,1.0,1,1.0,1.0,1,9,0.0,25-00703,10
185,1.0,1,1.0,1.0,1,9,0.0,25-00703,10
186,1.0,1,1.0,1.0,1,9,0.0,25-00703,11
187,1.0,1,1.0,1.0,1,9,0.0,25-00703,11
188,1.0,1,1.0,1.0,1,9,0.0,25-00703,12
189,1.0,1,1.0,1.0,1,9,0.0,25-00703,14
190,1.0,1,1.0,1.0,1,9,0.0,25-00703,14
191,1.0,1,1.0,1.0,1,9,0.0,25-01000,N
192,1.0,1,1.0,1.0,1,9,0.0,25-01000,N
193,1.0,1,1.0,1.0,1,9,0.0,25-01000,N
194,1.0,1,1.0,1.0,1,9,0.0,25-01000,N
195,1.0,1,1.0,1.0,1,9,0.0,25-01000,N
196,1.0,1,1.0,1.0,1,9,0.0,25-01000,N
197,1.0,1,1.0,1.0,1,9,0.0,25-01000,N
198,1.0,1,1.0,1.0,1,9,0.0,25-01000,N
199,1.0,1,1.0,1.0,1,9,0.0,25-01000,N
200,1.0,1,1.0,1.0,1,9,0.0,25-01000,10
201,1.0,1,1.0,1.0,1,9,0.0,25-01000,11
202,1.0,1,1.0,1.0,1,9,0.0,25-01000,11
203,1.0,1,1.0,1.0,1,9,0.0,25-01000,12
204,1.0,1,1.0,1.0,1,9,0.0,25-01000,12
205,1.0,1,1.0,1.0,1,9,0.0,25-01300,6
206,1.0,1,1.0,1.0,1,9,0.0,25-01300,6
207,1.0,1,1.0,1.0,1,9,0.0,25-01300,9
208,1.0,1,1.0,1.0,1,9,0.0,25-01300,N
209,1.0,1,1.0,1.0,1,9,0.0,25-01300,N
210,1.0,1,1.0,1.0,1,9,0.0,25-01300,10
211,1.0,1,1.0,1.0,1,9,0.0,25-01300,11
212,1.0,1,1.0,1.0,1,9,0.0,25-01300,11
213,1.0,1,1.0,1.0,1,9,0.0,25-01300,11
214,1.0,1,1.0,1.0,1,9,0.0,25-01300,11
215,1.0,1,1.0,1.0,1,9,0.0,25-01300,11
216,1.0,1,1.0,1.0,1,9,0.0,25-01300,11
217,1.0,1,1.0,1.0,1,9,0.0,25-01300,11
218,1.0,1,1.0,1.0,1,9,0.0,25-01300,12
219,1.0,1,1.0,1.0,1,9,0.0,25-02800,6
220,1.0,1,1.0,1.0,1,9,0.0,25-02800,9
221,1.0,1,1.0,1.0,1,9,0.0,25-02800,N
222,1.0,1,1.0,1.0,1,9,0.0,25-02800,11
223,1.0,1,1.0,1.0,1,9,0.0,25-02800,14
224,1.0,1,1.0,1.0,1,9,0.0,25-02800,14
225,1.0,1,1.0,1.0,1,4,0.0,25-00503,6
226,1.0,1,1.0,1.0,1,4,0.0,25-00503,6
227,1.0,1,1.0,1.0,1,4,0.0,25-00503,N
228,1.0,1,1.0,1.0,1,4,0.0,25-00503,N
229,1.0,1,1.0,1.0,1,4,0.0,25-00503,N
230,1.0,1,1.0,1.0,1,4,0.0,25-00503,N
231,1.0,1,1.0,1.0,1,4,0.0,25-00503,N
232,1.0,1,1.0,1.0,1,4,0.0,25-00503,10
233,1.0,1,1.0,1.0,1,4,0.0,25-00503,10
234,1.0,1,1.0,1.0,1,4,0.0,25-00503,10
235,1.0,1,1.0,1.0,1,4,0.0,25-00503,10
236,1.0,1,1.0,1.0,1,4,0.0,25-00503,10
237,1.0,1,1.0,1.0,1,4,0.0,25-00703,6
238,1.0,1,1.0,1.0,1,4,0.0,25-00703,N
239,1.0,1,1.0,1.0,1,4,0.0,25-00703,N
240,1.0,1,1.0,1.0,1,4,0.0,25-00703,14
241,1.0,1,1.0,1.0,1,4,0.0,25-00703,14
242,1.0,1,1.0,1.0,1,4,0.0,25-01000,N
243,1.0,1,1.0,1.0,1,4,0.0,25-01000,N
244,1.0,1,1.0,1.0,1,4,0.0,25-01000,14
245,1.0,1,1.0,1.0,1,4,0.0,25-01300,6
246,1.0,1,1.0,1.0,1,4,0.0,25-01300,6
247,1.0,1,1.0,1.0,1,4,0.0,25-01300,N
248,1.0,1,1.0,1.0,1,4,0.0,25-01300,14
249,1.0,1,1.0,1.0,1,4,0.0,25-01300,14
250,1.0,1,1.0,1.0,1,4,0.0,25-02800,6
251,1.0,1,1.0,1.0,1,4,0.0,25-02800,N
252,1.0,1,1.0,1.0,1,4,0.0,25-02800,N
253,1.0,1,1.0,1.0,1,4,0.0,25-02800,N
254,1.0,1,1.0,1.0,1,5,0.0,25-00503,6
255,1.0,1,1.0,1.0,1,5,0.0,25-00503,6
256,1.0,1,1.0,1.0,1,5,0.0,25-00503,9
257,1.0,1,1.0,1.0,1,5,0.0,25-00503,N
258,1.0,1,1.0,1.0,1,5,0.0,25-00503,N
259,1.0,1,1.0,1.0,1,5,0.0,25-00503,11
260,1.0,1,1.0,1.0,1,5,0.0,25-00503,11
261,1.0,1,1.0,1.0,1,5,0.0,25-00503,14
262,1.0,1,1.0,1.0,1,5,0.0,25-00703,6
263,1.0,1,1.0,1.0,1,5,0.0,25-00703,6
264,1.0,1,1.0,1.0,1,5,0.0,25-00703,N
265,1.0,1,1.0,1.0,1,5,0.0,25-00703,N
266,1.0,1,1.0,1.0,1,5,0.0,25-00703,N
267,1.0,1,1.0,1.0,1,5,0.0,25-00703,N
268,1.0,1,1.0,1.0,1,5,0.0,25-00703,11
269,1.0,1,1.0,1.0,1,5,0.0,25-00703,11
270,1.0,1,1.0,1.0,1,5,0.0,25-00703,12
271,1.0,1,1.0,1.0,1,5,0.0,25-00703,12
272,1.0,1,1.0,1.0,1,5,0.0,25-00703,12
273,1.0,1,1.0,1.0,1,5,0.0,25-00703,15
274,1.0,1,1.0,1.0,1,5,0.0,25-01000,6
275,1.0,1,1.0,1.0,1,5,0.0,25-01000,14
276,1.0,1,1.0,1.0,1,5,0.0,25-01000,15
277,1.0,1,1.0,1.0,1,5,0.0,25-01000,15
278,1.0,1,1.0,1.0,1,5,0.0,25-01000,15
279,1.0,1,1.0,1.0,1,5,0.0,25-01000,15
280,1.0,1,1.0,1.0,1,5,0.0,25-01300,6
281,1.0,1,1.0,1.0,1,5,0.0,25-01300,6
282,1.0,1,1.0,1.0,1,5,0.0,25-01300,9
283,1.0,1,1.0,1.0,1,5,0.0,25-01300,N
284,1.0,1,1.0,1.0,1,5,0.0,25-01300,N
285,1.0,1,1.0,1.0,1,5,0.0,25-01300,N
286,1.0,1,1.0,1.0,1,5,0.0,25-01300,11
287,1.0,1,1.0,1.0,1,5,0.0,25-01300,11
288,1.0,1,1.0,1.0,1,5,0.0,25-01300,14
289,1.0,1,1.0,1.0,1,5,0.0,25-01300,14
290,1.0,1,1.0,1.0,1,5,0.0,25-01300,14
291,1.0,1,1.0,1.0,1,5,0.0,25-02800,6
292,1.0,1,1.0,1.0,1,5,0.0,25-02800,N
293,1.0,1,1.0,1.0,1,5,0.0,25-02800,11
294,1.0,1,1.0,1.0,1,5,0.0,25-02800,11
295,1.0,1,1.0,1.0,1,5,0.0,25-02800,12
296,1.0,1,1.0,1.0,1,5,0.0,25-02800,12
297,1.0,1,1.0,1.0,1,5,0.0,25-02800,14
298,1.0,1,1.0,1.0,1,5,0.0,25-02800,14
299,1.0,1,1.0,1.0,1,7,0.0,25-00503,6
300,1.0,1,1.0,1.0,1,7,0.0,25-00503,9
301,1.0,1,1.0,1.0,1,7,0.0,25-00503,N
302,1.0,1,1.0,1.0,1,7,0.0,25-00503,11
303,1.0,1,1.0,1.0,1,7,0.0,25-00703,6
304,1.0,1,1.0,1.0,1,7,0.0,25-00703,9
305,1.0,1,1.0,1.0,1,7,0.0,25-00703,9
306,1.0,1,1.0,1.0,1,7,0.0,25-00703,9
307,1.0,1,1.0,1.0,1,7,0.0,25-00703,N
308,1.0,1,1.0,1.0,1,7,0.0,25-00703,11
309,1.0,1,1.0,1.0,1,7,0.0,25-00703,11
310,1.0,1,1.0,1.0,1,7,0.0,25-00703,11
311,1.0,1,1.0,1.0,1,7,0.0,25-00703,12
312,1.0,1,1.0,1.0,1,7,0.0,25-01300,6
313,1.0,1,1.0,1.0,1,7,0.0,25-01300,N
314,1.0,1,1.0,1.0,1,7,0.0,25-01300,14
315,1.0,1,1.0,1.0,1,7,0.0,25-02800,6
316,1.0,1,1.0,1.0,1,7,0.0,25-02800,N
317,1.0,1,1.0,1.0,1,7,0.0,25-02800,N
318,1.0,1,1.0,1.0,1,7,0.0,25-02800,11
319,1.0,1,1.0,1.0,1,7,0.0,25-02800,11
320,1.0,1,1.0,1.0,1,7,0.0,25-02800,14
321,1.0,1,1.0,1.0,1,7,0.0,25-02800,15
322,1.0,1,1.0,1.0,1,7,0.0,25-02800,15
323,1.0,1,1.0,1.0,2,10,0.0,25-00503,N
324,1.0,1,1.0,1.0,2,10,0.0,25-00503,11
325,1.0,1,1.0,1.0,2,10,0.0,25-00703,N
326,1.0,1,1.0,1.0,2,10,0.0,25-00703,N
327,1.0,1,1.0,1.0,2,10,0.0,25-00703,N
328,1.0,1,1.0,1.0,2,10,0.0,25-00703,N
329,1.0,1,1.0,1.0,2,10,0.0,25-00703,11
330,1.0,1,1.0,1.0,2,10,0.0,25-00703,11
331,1.0,1,1.0,1.0,2,10,0.0,25-00703,12
332,1.0,1,1.0,1.0,2,10,0.0,25-00703,12
333,1.0,1,1.0,1.0,2,10,0.0,25-00703,14
334,1.0,1,1.0,1.0,2,10,0.0,25-00703,14
335,1.0,1,1.0,1.0,2,10,0.0,25-01000,N
336,1.0,1,1.0,1.0,2,10,0.0,25-01000,N
337,1.0,1,1.0,1.0,2,10,0.0,25-02800,N
338,1.0,1,1.0,1.0,2,10,0.0,25-02800,11
339,1.0,1,1.0,1.0,2,10,0.0,25-02800,14
340,1.0,1,1.0,1.0,2,10,0.0,25-02800,14
341,1.0,1,1.0,1.0,2,8,0.0,25-00503,N
342,1.0,1,1.0,1.0,2,8,0.0,25-00503,N
343,1.0,1,1.0,1.0,2,8,0.0,25-00503,N
344,1.0,1,1.0,1.0,2,8,0.0,25-00503,10
345,1.0,1,1.0,1.0,2,8,0.0,25-00703,N
346,1.0,1,1.0,1.0,2,8,0.0,25-00703,11
347,1.0,1,1.0,1.0,2,8,0.0,25-00703,11
348,1.0,1,1.0,1.0,2,8,0.0,25-01300,N
349,1.0,1,1.0,1.0,2,8,0.0,25-01300,12
350,1.0,1,1.0,1.0,2,8,0.0,25-01300,14
351,1.0,1,1.0,1.0,2,8,0.0,25-01300,14
352,1.0,1,1.0,1.0,2,8,0.0,25-02800,9
353,1.0,1,1.0,1.0,2,9,0.0,25-00503,9
354,1.0,1,1.0,1.0,2,9,0.0,25-00503,N
355,1.0,1,1.0,1.0,2,9,0.0,25-00503,N
356,1.0,1,1.0,1.0,2,9,0.0,25-00503,N
357,1.0,1,1.0,1.0,2,9,0.0,25-00503,N
358,1.0,1,1.0,1.0,2,9,0.0,25-00503,N
359,1.0,1,1.0,1.0,2,9,0.0,25-00503,N
360,1.0,1,1.0,1.0,2,9,0.0,25-00503,N
361,1.0,1,1.0,1.0,2,9,0.0,25-00503,N
362,1.0,1,1.0,1.0,2,9,0.0,25-00503,N
363,1.0,1,1.0,1.0,2,9,0.0,25-00703,6
364,1.0,1,1.0,1.0,2,9,0.0,25-00703,N
365,1.0,1,1.0,1.0,2,9,0.0,25-00703,N
366,1.0,1,1.0,1.0,2,9,0.0,25-00703,N
367,1.0,1,1.0,1.0,2,9,0.0,25-00703,N
368,1.0,1,1.0,1.0,2,9,0.0,25-00703,N
369,1.0,1,1.0,1.0,2,9,0.0,25-00703,11
370,1.0,1,1.0,1.0,2,9,0.0,25-00703,11
371,1.0,1,1.0,1.0,2,9,0.0,25-00703,12
372,1.0,1,1.0,1.0,2,9,0.0,25-00703,12
373,1.0,1,1.0,1.0,2,9,0.0,25-00703,13
374,1.0,1,1.0,1.0,2,9,0.0,25-00703,13
375,1.0,1,1.0,1.0,2,9,0.0,25-00703,13
376,1.0,1,1.0,1.0,2,9,0.0,25-00703,13
377,1.0,1,1.0,1.0,2,9,0.0,25-00703,14
378,1.0,1,1.0,1.0,2,9,0.0,25-00703,15
379,1.0,1,1.0,1.0,2,9,0.0,25-01000,6
380,1.0,1,1.0,1.0,2,9,0.0,25-01000,6
381,1.0,1,1.0,1.0,2,9,0.0,25-01000,9
382,1.0,1,1.0,1.0,2,9,0.0,25-01000,9
383,1.0,1,1.0,1.0,2,9,0.0,25-01000,9
384,1.0,1,1.0,1.0,2,9,0.0,25-01000,9
385,1.0,1,1.0,1.0,2,9,0.0,25-01000,N
386,1.0,1,1.0,1.0,2,9,0.0,25-01000,N
387,1.0,1,1.0,1.0,2,9,0.0,25-01000,N
388,1.0,1,1.0,1.0,2,9,0.0,25-01000,N
389,1.0,1,1.0,1.0,2,9,0.0,25-01000,N
390,1.0,1,1.0,1.0,2,9,0.0,25-01000,14
391,1.0,1,1.0,1.0,2,9,0.0,25-01000,14
392,1.0,1,1.0,1.0,2,9,0.0,25-01300,9
393,1.0,1,1.0,1.0,2,9,0.0,25-01300,9
394,1.0,1,1.0,1.0,2,9,0.0,25-01300,N
395,1.0,1,1.0,1.0,2,9,0.0,25-01300,N
396,1.0,1,1.0,1.0,2,9,0.0,25-01300,N
397,1.0,1,1.0,1.0,2,9,0.0,25-01300,N
398,1.0,1,1.0,1.0,2,9,0.0,25-01300,11
399,1.0,1,1.0,1.0,2,9,0.0,25-02800,N
400,1.0,1,1.0,1.0,2,9,0.0,25-02800,N
401,1.0,1,1.0,1.0,2,9,0.0,25-02800,11
402,1.0,1,1.0,1.0,2,9,0.0,25-02800,15
403,1.0,1,1.0,1.0,2,3,0.0,25-01300,N
404,1.0,1,1.0,1.0,2,3,0.0,25-01300,N
405,1.0,1,1.0,1.0,2,3,0.0,25-01300,N
406,1.0,1,1.0,1.0,2,3,0.0,25-01300,N
407,1.0,1,1.0,1.0,2,3,0.0,25-01300,N
408,1.0,1,1.0,1.0,2,3,0.0,25-01300,N
409,1.0,1,1.0,1.0,2,3,0.0,25-01300,N
410,1.0,1,1.0,1.0,2,3,0.0,25-01300,N
411,1.0,1,1.0,1.0,2,3,0.0,25-01300,N
412,1.0,1,1.0,1.0,2,3,0.0,25-01300,N
413,1.0,1,1.0,1.0,2,3,0.0,25-01300,N
414,1.0,1,1.0,1.0,2,3,0.0,25-01300,N
415,1.0,1,1.0,1.0,2,4,0.0,25-00703,N
416,1.0,1,1.0,1.0,2,4,0.0,25-00703,N
417,1.0,1,1.0,1.0,2,4,0.0,25-00703,14
418,1.0,1,1.0,1.0,2,4,0.0,25-01000,N
419,1.0,1,1.0,1.0,2,4,0.0,25-01000,N
420,1.0,1,1.0,1.0,2,4,0.0,25-01000,N
421,1.0,1,1.0,1.0,2,4,0.0,25-01000,N
422,1.0,1,1.0,1.0,2,4,0.0,25-01300,6
423,1.0,1,1.0,1.0,2,4,0.0,25-01300,N
424,1.0,1,1.0,1.0,2,4,0.0,25-01300,N
425,1.0,1,1.0,1.0,2,4,0.0,25-01300,14
426,1.0,1,1.0,1.0,2,4,0.0,25-01300,14
427,1.0,1,1.0,1.0,2,4,0.0,25-01300,14
428,1.0,1,1.0,1.0,2,4,0.0,25-01300,15
429,1.0,1,1.0,1.0,2,4,0.0,25-02800,N
430,1.0,1,1.0,1.0,2,4,0.0,25-02800,15
431,1.0,1,1.0,1.0,2,5,0.0,25-00503,6
432,1.0,1,1.0,1.0,2,5,0.0,25-00703,N
433,1.0,1,1.0,1.0,2,5,0.0,25-00703,N
434,1.0,1,1.0,1.0,2,5,0.0,25-00703,N
435,1.0,1,1.0,1.0,2,5,0.0,25-00703,N
436,1.0,1,1.0,1.0,2,5,0.0,25-00703,N
437,1.0,1,1.0,1.0,2,5,0.0,25-00703,N
438,1.0,1,1.0,1.0,2,5,0.0,25-00703,12
439,1.0,1,1.0,1.0,2,5,0.0,25-00703,12
440,1.0,1,1.0,1.0,2,5,0.0,25-00703,12
441,1.0,1,1.0,1.0,2,5,0.0,25-00703,14
442,1.0,1,1.0,1.0,2,5,0.0,25-01000,6
443,1.0,1,1.0,1.0,2,5,0.0,25-01000,6
444,1.0,1,1.0,1.0,2,5,0.0,25-01000,6
445,1.0,1,1.0,1.0,2,5,0.0,25-01000,14
446,1.0,1,1.0,1.0,2,5,0.0,25-01300,6
447,1.0,1,1.0,1.0,2,5,0.0,25-01300,9
