,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,PWGTP_x,RAC1P,SEX,WGTP_x,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,INDP_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,PWGTP_y,WGTP_y,percent_match
0,70,2,2,2,2,2,N,10,0,1,N,N,3,1,4,2,24000.0,4,355,48-02101,27,1,2,36,70,2,2,2,2,2,N,1,N,1,4,24000.0,4,355,27,36,100.0
1,33,2,7,2,2,2,N,9,1,1,4972,6,6,0,N,2,60000.0,7,454,48-02507,397,1,1,170,33,2,7,2,2,2,N,1,4972,0,N,60000.0,7,454,397,170,100.0
2,53,1,7,2,2,2,N,7,0,1,6370,7,4,0,N,1,60000.0,7,456,48-02507,147,9,1,146,53,1,7,2,2,2,N,1,6370,0,N,60000.0,7,456,147,146,100.0
3,53,2,5,2,2,2,N,7,0,1,3380,4,1,0,2,1,82000.0,8,501,48-02516,155,1,2,155,53,2,5,2,2,2,N,1,3380,0,2,82000.0,8,501,155,155,100.0
4,47,2,2,2,2,2,N,5,0,1,8270,12,1,0,6,1,24000.0,4,185,48-02101,77,2,1,73,47,2,2,2,2,2,N,1,8270,0,6,24000.0,4,185,77,73,100.0
5,64,2,7,2,1,2,N,5,0,1,9470,16,4,0,6,1,7000.0,2,210,48-02510,38,1,2,38,64,2,7,2,1,2,N,1,9470,0,6,7000.0,2,210,38,38,100.0
6,14,2,7,2,2,2,N,3,1,1,N,N,N,2,5,1,N,N,452,48-02507,64,8,1,55,14,2,7,2,2,2,N,1,N,2,5,N,N,452,64,55,100.0
7,22,2,2,2,2,2,N,5,1,1,8290,12,6,0,2,2,12000.0,3,142,48-02102,330,1,2,171,22,2,2,2,2,2,N,1,8290,0,2,12000.0,3,142,330,171,100.0
8,92,1,7,1,1,1,N,5,0,2,N,N,3,N,N,0,18100.0,4,N,48-02510,21,1,2,0,92,1,7,1,1,1,N,2,N,N,N,18100.0,4,N,21,0,100.0
9,69,2,2,1,1,2,N,5,0,1,N,N,4,0,N,1,13200.0,3,109,48-02102,89,3,2,88,69,2,2,1,1,2,N,1,N,0,N,13200.0,3,109,89,88,100.0
10,66,2,7,2,2,2,N,5,0,1,6380,7,1,0,2,1,21800.0,4,501,48-02507,43,1,1,43,66,2,7,2,2,2,N,1,6380,0,2,21800.0,4,501,43,43,100.0
11,43,2,2,2,2,2,N,5,0,1,N,N,2,0,7,1,0.0,0,351,48-02102,277,2,1,169,43,2,2,2,2,2,N,1,N,0,7,0.0,0,351,277,169,100.0
