,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,PWGTP_x,RAC1P,SEX,WGTP_x,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,INDP_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,PWGTP_y,WGTP_y,percent_match
0,51,2,8,2,2,2,N,12,0,1,N,10,3,3,9,1,14600.0,8,501,24-01004,70,1,1,92,72,2,8,2,2,2,N,1,7460,0,N,87400.0,8,501,11,12,56.25
1,67,2,0,2,2,2,N,8,0,1,N,9,4,0,12,1,-7600.0,0,118,38-00100,51,1,2,38,37,2,0,2,2,2,N,1,6870,2,3,61000.0,7,300,59,59,43.75
2,83,2,10,2,2,2,N,3,0,1,N,N,3,0,N,1,283600.0,0,254,51-51255,66,1,2,71,88,2,10,2,1,1,N,1,N,0,2,40000.0,5,501,182,81,43.75
3,48,2,7,2,2,2,N,4,0,1,8780,N,1,1,2,1,284200.0,4,114,24-01004,51,1,2,70,38,2,8,2,2,2,N,1,N,1,3,15000.0,3,501,22,25,43.75
4,39,2,7,2,2,2,N,11,0,1,7770,11,6,0,2,1,60700.0,8,501,06-08507,67,1,2,64,67,2,7,2,2,2,N,1,7860,0,3,27000.0,4,322,54,54,50.0
5,70,2,0,2,2,2,N,10,0,1,9920,9,1,0,2,1,32100.0,4,330,38-00100,47,1,2,30,44,2,0,2,2,2,N,1,6991,3,5,80000.0,8,501,96,148,43.75
6,29,2,0,2,2,2,N,7,0,1,8180,14,1,1,2,1,215000.0,5,245,30-00600,48,3,2,36,49,2,0,2,2,2,N,1,8680,0,3,2000.0,1,476,78,77,43.75
7,13,2,11,2,2,1,N,3,0,1,N,9,2,2,5,1,-7600.0,1,180,17-03529,242,2,2,218,66,2,11,2,2,2,N,1,7071,0,3,42200.0,6,501,45,42,37.5
8,70,2,12,2,2,2,N,3,0,1,N,N,6,0,N,2,308000.0,0,237,01-01301,182,2,1,160,15,2,7,2,2,1,N,1,N,2,5,0.0,0,500,396,265,43.75
9,41,2,8,2,2,2,N,11,0,1,8191,11,6,0,3,2,21390.0,8,500,28-01100,266,1,2,211,29,2,7,2,2,2,N,1,7860,0,N,500.0,1,3,86,86,43.75
10,59,1,0,2,1,2,N,7,0,3,N,N,4,N,9,1,8150.0,1,89,30-00600,136,1,2,0,72,2,0,2,2,2,N,1,N,0,N,0.0,0,0,11,19,31.25
11,36,2,0,2,2,2,N,6,0,1,9920,N,6,0,12,1,10960.0,1,87,30-00600,106,1,1,83,73,2,0,2,2,2,N,1,N,0,N,17400.0,3,142,101,28,50.0
12,57,2,11,2,2,2,N,5,0,1,7780,3,1,0,3,1,27600.0,4,373,17-03529,98,2,1,95,44,2,11,2,2,2,N,1,770,0,2,19900.0,3,295,365,366,50.0
13,28,2,0,2,2,2,N,7,0,1,5670,6,1,0,3,1,12000.0,6,40,40-00200,100,1,2,101,71,2,0,2,2,2,N,1,4880,0,3,5300.0,2,263,117,117,56.25
14,28,2,10,2,2,2,N,8,0,1,6480,7,1,0,4,2,11690.0,9,501,51-01301,350,1,1,416,57,2,10,2,2,2,N,1,6190,2,4,16000.0,3,90,72,72,50.0
15,56,2,7,1,1,2,N,4,0,1,9920,N,4,0,9,2,-100.0,0,149,13-04600,340,2,1,275,73,2,7,2,2,2,N,1,N,0,N,9500.0,2,78,165,165,37.5
16,60,2,12,2,2,2,N,7,0,1,N,N,6,0,2,2,76800.0,1,488,01-01301,471,2,1,215,63,2,7,2,2,2,N,1,N,0,2,15000.0,3,146,104,105,56.25
17,36,1,9,2,2,2,N,7,0,1,4890,17,1,1,5,2,62400.0,7,500,30-00600,112,1,1,63,35,2,0,2,1,1,5,1,9670,0,2,36320.0,6,218,35,35,12.5
18,30,2,7,2,2,2,N,4,0,1,9920,N,1,0,6,2,-1900.0,1,254,01-01301,191,1,2,217,42,2,7,2,1,2,N,1,N,2,5,8700.0,2,500,261,265,37.5
19,16,2,8,2,2,2,N,9,0,1,7770,10,6,0,3,2,100190.0,1,9,51-01301,115,2,1,137,37,2,10,2,2,2,N,1,7390,0,N,112000.0,8,501,102,123,43.75
20,28,2,11,2,2,2,N,10,0,1,6180,10,6,0,2,2,153400.0,9,501,17-03529,175,6,1,199,28,2,11,2,2,2,N,1,7670,0,N,78000.0,8,501,234,233,62.5
21,28,2,0,2,2,2,N,5,0,1,8970,16,1,2,4,1,207200.0,4,159,30-00600,98,1,1,91,43,2,0,2,2,2,N,1,9470,2,4,100000.0,9,390,68,69,56.25
22,22,2,0,2,2,2,N,6,0,1,9180,15,1,1,3,1,47100.0,0,345,38-00100,14,1,1,19,57,2,0,2,2,2,N,1,8770,0,2,60000.0,7,501,43,43,43.75
23,55,2,7,2,2,2,N,4,0,1,7590,3,5,4,6,2,220000.0,1,175,38-00100,130,1,1,97,38,2,0,2,2,2,N,1,770,0,N,43000.0,6,327,104,104,37.5
24,56,2,11,2,2,2,N,5,0,1,2070,3,5,0,2,1,334000.0,4,501,17-03529,49,2,1,45,59,2,11,2,2,2,N,1,770,0,N,15000.0,3,114,297,301,50.0
25,66,2,11,2,2,2,N,10,0,1,9080,15,1,0,12,2,140110.0,9,501,24-01004,70,1,2,78,53,2,8,2,2,2,N,1,9170,0,2,113000.0,8,501,109,94,50.0
26,12,2,7,2,2,2,N,4,0,1,9920,N,6,1,3,1,-5100.0,0,236,13-04600,175,1,1,97,15,2,7,2,2,2,N,1,N,3,5,13200.0,3,50,47,44,43.75
27,57,2,7,2,2,2,N,5,0,1,9920,N,4,0,9,2,-1070.0,3,11,19-01700,93,2,2,69,59,2,7,1,1,1,N,1,N,0,N,15000.0,3,114,40,40,37.5
28,13,2,7,2,2,2,N,3,0,3,9920,N,6,N,9,0,100010.0,0,95,26-02702,19,1,2,0,69,2,8,2,2,1,N,3,N,N,N,15200.0,3,125,238,0,43.75
29,66,2,7,2,1,2,N,6,0,1,8170,12,1,0,2,1,21020.0,1,176,19-01700,81,1,2,63,61,2,7,2,2,2,N,1,8191,0,3,36000.0,5,324,86,85,43.75
30,57,2,0,2,2,2,N,8,0,1,9290,15,1,0,3,1,801400.0,1,236,51-51255,29,1,2,38,41,2,10,2,2,2,N,1,9170,2,4,31500.0,4,475,72,82,37.5
31,56,2,11,2,2,2,N,9,0,1,8191,12,4,0,2,2,30200.0,5,51,36-04010,171,2,2,100,51,2,13,2,2,2,N,1,8191,0,2,70000.0,7,501,88,132,56.25
32,28,2,0,2,2,2,N,8,0,1,8870,14,6,1,3,2,100120.0,0,501,38-00100,62,1,2,191,22,2,0,2,2,2,N,1,8680,2,3,0.0,0,0,226,226,56.25
33,69,2,8,2,2,2,N,9,0,1,N,15,3,0,9,1,483200.0,6,322,28-01100,134,2,2,109,73,2,7,2,2,2,N,1,9290,0,4,22000.0,5,83,31,31,43.75
34,48,2,13,2,2,2,N,5,0,3,7390,6,6,N,9,2,86000.0,0,11,29-01901,149,2,2,0,29,2,8,2,2,2,N,1,5170,1,2,3440.0,1,19,78,78,31.25
35,31,2,0,2,2,2,N,6,0,1,6090,3,1,1,2,2,4500.0,6,338,38-00100,83,1,1,141,45,2,0,2,2,2,N,1,770,4,7,60000.0,7,266,32,32,43.75
36,50,2,11,2,2,2,N,9,0,1,N,N,6,0,9,1,100180.0,0,91,17-03529,52,2,2,52,66,2,11,2,2,2,N,1,N,0,N,53300.0,7,441,38,38,56.25
37,66,2,7,2,2,2,N,4,0,1,N,N,N,0,12,1,145500.0,4,262,19-01700,171,1,2,137,14,2,7,2,2,1,N,1,N,3,5,N,N,303,65,81,43.75
38,56,2,7,2,2,2,N,8,0,1,470,5,1,0,2,1,680.0,8,501,06-08507,63,6,2,65,66,2,7,2,2,2,N,1,4170,0,2,323000.0,9,501,109,100,62.5
39,2,2,7,2,N,N,N,1,0,1,N,N,N,2,4,1,9900.0,9,244,19-01700,98,2,2,153,4,2,7,2,N,N,N,1,N,3,5,N,N,171,184,131,50.0
40,4,2,9,2,N,N,N,1,0,1,N,N,N,2,5,2,98730.0,9,183,32-00405,102,1,2,62,3,2,9,2,N,N,N,1,N,2,4,N,N,86,63,104,56.25
