,feature,divergence
11,INDP,14.861279042200092
23,WGTP,7.777363771243593
14,PINCP,6.148305999913608
12,INDP_CAT,5.445275119617226
16,POVPIP,5.300733977801648
22,PWGTP,4.998484848484848
1,AGEP,4.68254662004662
15,PINCP_DECILE,2.3607280477649013
13,EDU,1.4999364514489069
7,NPF,1.2368956017100803
10,DENSITY,0.7735077153039529
3,MSP,0.4171428299852535
17,DVET,0.3386461931906709
6,NOC,0.16144620929309925
2,SEX,0.1240084424046688
5,RAC1P,0.08846051484268233
19,DPHY,0.07808080487340195
18,DREM,0.06263763270958073
4,HISP,0.05984182134171523
9,OWN_RENT,0.04170501757072297
20,DEYE,0.040153712965540087
21,DEAR,0.03247713047580342
8,HOUSING_TYPE,0.02411482700860625
0,PUMA,0.004328272850161241
