,feature,divergence
22,PWGTP,8.86228287841191
1,AGEP,6.847107438016528
16,POVPIP,6.085484796328171
23,WGTP,4.352901484480432
15,PINCP_DECILE,2.237371042333689
14,PINCP,2.1258271077908213
11,INDP,1.4232828398162947
13,EDU,1.338618925831202
7,NPF,1.1027961480450168
0,PUMA,1.031135531135531
10,DENSITY,0.9738120013874436
5,RAC1P,0.5211988304093567
3,MSP,0.46148923792902846
12,INDP_CAT,0.44236380705894296
9,OWN_RENT,0.40401324761348134
6,NOC,0.3038488700564972
4,HISP,0.1543396226415094
19,DPHY,0.11733699576034264
2,SEX,0.1119647229300954
18,DREM,0.09272479714438168
20,DEYE,0.08255485972040547
8,HOUSING_TYPE,0.049701896186115126
17,DVET,0.0155096011816839
21,DEAR,0.007295501883924443
