,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,PWGTP_x,RAC1P,SEX,WGTP_x,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,INDP_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,PWGTP_y,WGTP_y,percent_match
0,32,2,2,2,2,2,N,9,0,1,3291,N,1,0,2,2,104900.0,0,65,48-02516,3,1,2,14,72,2,5,2,2,2,N,1,N,0,2,13000.0,3,479,14,13,50.0
1,65,2,6,2,2,2,N,8,0,1,4780,N,1,1,2,1,-1300.0,0,N,48-02516,131,1,1,0,77,2,5,2,2,1,N,1,N,0,2,34700.0,5,501,277,268,37.5
2,65,2,6,2,2,2,N,7,0,1,4780,N,1,0,2,1,-1300.0,0,420,48-02515,3,2,2,0,41,2,6,2,2,2,N,1,N,2,5,0.0,0,413,70,65,50.0
3,65,2,2,2,2,2,N,7,0,1,9680,15,4,0,2,1,-1300.0,0,66,48-02507,3,1,2,0,35,2,7,2,2,2,N,1,8990,2,3,37600.0,6,184,56,56,37.5
4,65,2,5,2,2,2,N,7,1,1,4780,15,6,1,N,1,-1300.0,0,66,48-02510,3,1,2,10,24,2,7,2,2,2,N,1,8990,0,3,24000.0,4,501,90,71,37.5
5,65,2,2,2,2,2,N,6,0,1,9680,15,1,0,N,1,28030.0,0,N,48-02510,3,1,2,0,49,2,7,2,2,2,N,1,8770,0,3,35000.0,5,501,106,82,43.75
6,55,2,5,2,2,2,N,7,0,1,9680,N,3,0,N,1,86000.0,0,66,48-02507,3,1,1,7,88,1,7,1,1,1,N,1,N,0,2,13200.0,3,174,185,185,18.75
7,65,2,7,2,2,2,N,9,0,1,9680,18,1,0,2,1,28030.0,0,66,48-02102,10,1,2,0,42,2,2,2,2,2,N,1,9920,0,3,0.0,0,155,215,227,50.0
8,62,2,2,2,2,2,N,7,0,1,4780,7,1,0,3,1,-1300.0,0,66,48-02510,3,1,2,0,60,2,7,2,2,2,N,1,6390,0,3,62000.0,7,501,60,60,50.0
9,65,2,5,2,2,2,N,5,0,1,4780,N,6,0,4,1,-1300.0,0,66,48-02516,14,1,1,0,38,2,5,2,1,2,N,1,N,0,3,75000.0,8,501,136,78,43.75
10,92,2,6,2,2,2,N,5,0,1,9790,9,1,0,4,1,-1300.0,3,65,48-02101,3,2,1,398,54,2,2,2,2,2,N,1,7181,0,2,40000.0,6,501,121,96,43.75
11,65,2,7,2,2,2,N,12,0,1,4780,N,1,0,N,1,28030.0,0,66,48-02102,3,1,1,0,62,2,2,2,2,2,N,1,N,0,2,20000.0,4,118,63,62,43.75
12,65,2,7,2,2,2,N,7,0,1,9680,15,6,0,2,2,-1300.0,0,66,48-02101,3,1,2,0,22,2,2,2,2,2,N,1,9290,0,N,25900.0,5,196,108,59,43.75
13,65,2,7,2,2,2,N,5,0,1,4780,15,6,0,2,1,-1300.0,2,66,48-02102,29,1,1,0,19,2,2,2,2,2,N,1,8870,0,5,21000.0,4,197,208,333,43.75
14,65,2,6,2,2,2,N,5,0,1,9680,N,6,0,4,2,46900.0,0,66,48-02102,3,1,1,284,20,2,2,2,2,2,N,1,N,0,3,0.0,0,367,19,17,50.0
15,65,2,7,2,2,2,N,6,0,1,9680,N,4,0,4,1,-1300.0,0,66,48-02102,3,1,1,0,58,2,2,2,2,2,N,1,N,0,N,9600.0,2,72,153,153,43.75
16,22,2,2,2,2,2,N,9,0,1,4780,9,6,0,2,1,131250.0,0,N,48-02102,31,1,2,32,43,2,2,2,2,2,N,1,6890,0,N,80000.0,8,501,58,59,50.0
17,60,2,2,2,2,2,N,6,0,2,9690,8,1,0,7,1,46150.0,0,61,48-02102,3,1,2,52,61,2,2,2,2,2,N,1,6770,0,2,29000.0,5,501,63,53,43.75
18,65,2,7,2,2,2,N,7,0,1,4780,15,1,0,2,1,-1300.0,0,66,48-02516,3,1,1,0,60,2,5,2,2,2,N,1,9070,0,2,60000.0,7,484,65,58,50.0
19,65,2,7,2,2,2,N,7,0,1,4780,15,6,0,4,1,-1300.0,0,66,48-02516,3,1,1,0,25,2,5,2,2,2,N,1,8770,0,2,20000.0,4,422,29,20,43.75
20,62,2,6,2,2,2,N,5,0,1,4780,18,6,0,N,1,-1300.0,0,420,48-02510,3,1,1,0,53,2,7,1,2,2,N,1,9920,0,N,0.0,0,0,47,47,50.0
21,65,2,5,2,2,2,N,7,0,1,4780,N,5,0,2,1,150.0,0,66,48-02515,3,1,1,61,57,2,6,2,1,1,N,1,N,0,4,0.0,0,232,342,241,37.5
22,65,2,5,2,2,2,N,8,0,1,4780,N,6,0,N,1,28030.0,0,N,48-02101,31,1,2,0,24,2,2,2,2,2,N,1,N,0,4,0.0,0,150,97,53,50.0
23,65,2,6,2,2,2,N,12,0,1,4780,N,1,0,N,1,-1300.0,0,66,48-02515,3,1,1,0,82,2,6,2,2,2,N,1,N,0,2,101200.0,9,501,89,88,50.0
24,65,2,2,2,2,2,N,7,0,1,4780,N,6,0,N,2,-1300.0,0,66,48-02510,3,1,1,0,21,2,7,2,2,2,N,1,N,0,3,0.0,0,501,100,76,50.0
25,65,2,2,2,2,2,N,6,0,1,9680,N,6,0,5,2,-1300.0,0,66,48-02516,3,1,2,0,22,2,5,2,1,2,N,1,N,0,2,9200.0,2,132,86,70,37.5
