,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,PWGTP_x,RAC1P,SEX,WGTP_x,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,INDP_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,PWGTP_y,WGTP_y,percent_match
0,40,2,2,2,2,2,N,5,0,1,6780,14,6,N,2,1,990.0,4,177,48-02102,109,1,1,205,18,2,2,2,2,2,N,1,8590,0,4,0.0,0,501,43,68,43.75
1,69,2,7,2,2,2,N,5,0,1,9770,17,1,0,2,1,N,5,496,48-02515,51,1,1,0,30,2,6,2,2,2,N,1,9790,3,5,32000.0,5,213,23,29,43.75
2,39,2,7,2,2,2,N,6,1,1,6970,N,1,0,6,1,83100.0,5,301,48-02515,55,1,2,166,82,2,6,2,2,2,N,1,N,0,5,10200.0,3,277,45,51,43.75
3,81,2,7,2,2,2,N,9,0,1,1790,8,1,0,5,1,56500.0,7,500,48-02102,51,1,1,33,27,2,2,2,2,2,N,1,6570,1,3,77000.0,8,501,98,98,37.5
4,48,2,2,2,2,2,N,9,0,1,9920,9,4,1,4,1,N,N,498,48-02516,104,1,1,73,41,2,5,2,2,2,N,1,6890,2,3,126000.0,9,501,160,161,37.5
5,33,2,7,2,2,2,N,4,0,1,6290,11,1,1,3,1,9000.0,6,499,48-02515,153,1,1,41,38,2,6,2,2,2,N,1,7860,2,6,40000.0,6,253,61,55,43.75
6,34,2,5,2,2,2,N,5,0,1,6991,18,1,2,4,1,N,3,285,48-02516,375,1,2,272,41,2,5,2,2,2,N,1,9920,3,5,5400.0,2,293,242,239,43.75
7,8,2,2,2,N,2,N,3,1,1,5391,N,6,6,3,2,109400.0,9,223,48-02515,103,1,1,97,20,2,6,2,2,1,N,1,N,0,3,0.0,0,207,364,406,31.25
8,46,2,7,2,2,2,N,8,0,1,6680,12,6,4,2,1,46500.0,6,500,48-02507,40,1,2,32,50,2,7,2,2,2,N,1,7970,0,N,41600.0,6,314,50,50,50.0
9,35,2,6,2,2,2,N,10,0,1,7380,13,1,0,3,1,N,4,496,48-02515,60,1,1,0,68,2,6,2,2,2,N,1,8370,0,2,115200.0,9,501,40,40,50.0
10,70,2,7,2,2,2,N,10,0,1,1990,9,1,N,2,1,N,5,499,48-02507,68,1,1,30,50,2,7,2,2,2,N,1,6970,0,3,120000.0,9,501,94,121,43.75
11,44,2,5,2,2,2,N,9,1,1,7181,14,6,2,3,2,N,2,294,48-02507,212,1,1,194,26,2,7,2,2,2,N,1,8680,0,N,35000.0,5,267,72,72,37.5
12,70,2,7,2,2,2,N,1,1,1,9870,N,N,0,4,1,N,9,494,48-02510,46,1,1,33,5,2,7,2,2,2,N,1,N,3,5,N,N,305,277,231,50.0
13,91,2,2,2,1,2,N,7,0,1,9790,N,3,0,3,2,259600.0,5,442,48-02507,63,1,2,9,70,2,7,2,1,1,N,1,N,0,N,26700.0,5,219,261,262,43.75
14,56,2,5,2,2,2,N,6,0,1,6672,14,6,1,3,1,N,4,245,48-02516,220,1,1,219,17,2,5,2,2,2,N,1,8680,1,2,1200.0,1,501,27,35,50.0
15,52,2,5,2,2,2,N,5,0,1,6695,15,1,2,4,2,N,6,497,48-02516,199,1,2,239,29,2,5,2,2,2,N,1,8980,1,3,45000.0,6,365,149,149,50.0
