,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,PWGTP_x,RAC1P,SEX,WGTP_x,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,INDP_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,PWGTP_y,WGTP_y,percent_match
0,35,2,6,2,2,2,N,10,0,1,8192,11,5,2,3,1,135500.0,6,501,25-00703,66,1,2,188,66,2,6,2,2,2,N,1,7860,0,2,86000.0,8,501,64,63,50.0
1,38,2,7,2,2,2,N,9,0,1,7790,11,6,0,3,1,9800.0,6,501,25-02800,141,1,1,371,25,2,7,2,2,2,N,1,7870,0,3,31500.0,4,501,148,98,62.5
2,52,2,7,2,2,2,N,9,0,1,3365,4,1,0,2,2,260000.0,2,501,25-00503,110,1,1,107,43,2,7,2,2,2,N,1,2690,0,2,110000.0,8,501,49,49,62.5
3,84,2,7,2,1,1,N,5,0,2,9920,9,6,0,N,0,101200.0,0,139,25-00503,96,1,2,96,21,2,7,2,2,2,N,3,6991,N,N,8000.0,2,N,53,0,31.25
4,33,2,6,2,2,2,N,7,0,1,9090,8,1,0,4,1,48900.0,9,501,25-00503,95,1,2,95,61,2,7,2,2,2,N,1,6480,0,2,83000.0,7,501,66,75,50.0
5,17,2,5,2,2,2,N,5,0,1,9920,9,6,0,4,1,56800.0,1,378,25-00703,55,1,1,58,21,2,6,2,2,2,N,1,6970,1,6,6000.0,1,501,132,97,43.75
6,5,2,6,2,2,N,N,12,0,1,7790,10,6,0,N,1,9900.0,N,501,25-00503,117,1,1,120,42,2,7,2,2,2,N,1,7460,0,N,170000.0,9,501,73,73,50.0
7,21,2,7,2,2,2,N,9,0,1,5070,5,6,0,N,2,249300.0,1,189,25-00503,118,1,1,98,42,2,7,2,2,2,N,1,4070,0,N,24000.0,4,181,110,110,56.25
8,55,2,5,2,2,2,N,9,0,1,7790,14,6,0,3,1,2230.0,2,274,25-01300,68,1,2,106,56,2,5,2,2,2,N,1,8680,0,2,73000.0,7,429,368,368,50.0
9,65,2,7,2,1,2,N,6,0,1,N,N,3,0,3,2,77000.0,2,500,25-02800,89,1,2,53,90,2,7,2,1,2,N,1,N,0,N,1900.0,1,15,92,93,56.25
