,AGEP_x,DEYE_x,DVET_x,EDU,HOUSING_TYPE_x,MSP,OWN_RENT,PINCP_DECILE_x,RAC1P,SEX,AGEP_y,DEYE_y,DVET_y,HOUSING_TYPE_y,PINCP_DECILE_y,percent_match
0,2,2,N,7,1,2,2,1,2,1,55,2,N,1,4,60.0
1,75,1,N,4,1,3,1,3,1,1,87,2,N,1,3,60.0
2,19,2,N,5,1,6,0,8,9,1,18,2,N,3,9,40.0
3,59,2,N,1,3,2,1,N,6,1,55,2,N,1,2,40.0
4,80,2,N,4,1,3,2,1,1,1,94,2,2,1,4,40.0
5,38,2,N,11,1,5,1,9,6,2,52,2,N,1,3,60.0
6,28,2,N,1,1,3,1,N,6,2,84,2,N,1,2,60.0
7,39,2,N,7,1,4,2,5,5,1,57,2,6,1,2,40.0
8,26,2,N,7,1,3,1,2,2,2,52,2,N,1,6,60.0
9,74,2,N,9,1,3,2,9,6,1,81,2,N,1,0,60.0
10,83,2,N,3,1,6,2,N,6,1,15,2,N,1,0,60.0
11,74,2,N,11,1,1,2,3,6,2,46,2,N,1,9,60.0
12,59,2,N,5,1,1,2,8,9,2,54,2,N,1,5,60.0
13,76,2,N,7,1,6,1,5,8,2,21,2,N,1,1,60.0
14,94,2,N,6,1,2,0,0,2,1,27,2,N,2,2,40.0
15,39,2,N,11,1,4,1,9,9,1,50,2,N,1,6,60.0
16,81,2,N,11,1,2,1,4,1,1,39,2,N,1,7,60.0
17,52,2,N,12,1,4,2,9,6,1,52,2,N,1,9,100.0
18,35,2,N,8,1,6,0,5,8,1,31,2,N,3,1,40.0
19,66,2,N,N,3,N,2,5,9,2,1,2,N,1,N,40.0
20,47,2,N,3,1,1,2,N,9,2,45,2,N,1,2,60.0
21,42,2,N,12,1,6,1,9,6,2,45,2,N,1,9,80.0
22,45,2,N,12,1,1,1,8,2,1,73,2,N,1,9,60.0
23,45,2,N,1,1,6,2,1,8,1,37,2,N,1,4,60.0
24,14,1,N,3,1,3,1,N,1,1,83,2,N,1,3,40.0
25,66,2,N,6,1,3,2,0,1,2,90,2,N,1,1,60.0
26,65,2,N,7,1,4,2,1,6,1,54,2,N,1,2,60.0
27,18,2,N,6,2,1,1,0,6,2,55,2,N,1,0,60.0
28,53,2,N,1,3,4,2,2,8,2,73,2,N,1,1,40.0
29,13,2,N,10,1,4,2,3,6,2,59,2,N,1,6,60.0
30,49,2,N,4,1,5,1,0,6,2,62,2,N,1,9,60.0
31,4,2,N,1,1,N,2,N,2,1,3,2,N,1,N,80.0
32,72,2,N,4,1,2,0,3,8,1,76,2,N,2,0,40.0
33,6,2,N,2,1,N,2,N,2,1,5,2,N,1,N,80.0
34,3,2,N,1,1,N,1,N,2,1,3,2,N,1,N,100.0
35,1,2,N,N,1,N,2,N,8,1,1,2,N,1,N,100.0
36,42,2,N,11,1,1,2,9,6,1,51,2,N,1,9,80.0
37,4,2,N,10,1,3,1,9,6,2,63,2,N,1,4,60.0
38,47,2,N,5,3,2,1,1,6,1,49,2,N,1,0,40.0
39,9,2,N,3,1,4,1,N,6,2,63,2,N,1,3,60.0
40,54,2,N,12,1,6,2,9,6,1,41,2,N,1,9,80.0
41,0,2,N,11,1,3,0,9,1,2,94,1,N,2,3,20.0
42,74,2,N,5,1,6,2,4,9,2,40,2,N,1,4,80.0
43,66,2,N,1,1,6,2,N,1,1,32,2,N,1,3,60.0
44,57,2,N,8,1,6,2,9,6,1,32,2,N,1,6,60.0
45,91,2,N,6,1,1,2,6,2,1,70,2,N,1,0,60.0
46,94,2,N,12,1,5,1,8,9,1,60,2,N,1,9,60.0
47,19,2,N,4,1,5,1,1,1,1,41,2,N,1,0,60.0
48,65,2,N,6,1,1,1,1,6,1,51,2,N,1,5,60.0
49,5,2,N,1,1,4,1,N,6,2,40,2,N,1,3,60.0
50,51,2,N,12,1,6,2,9,9,2,54,2,N,1,6,60.0
51,52,2,N,4,1,6,2,3,8,2,20,2,N,1,6,60.0
52,14,2,N,3,1,4,2,N,1,1,56,2,N,1,2,60.0
53,86,2,N,8,1,1,2,7,6,2,52,2,N,1,4,60.0
54,91,2,N,1,1,6,0,3,2,2,39,2,N,3,1,40.0
55,68,2,N,11,1,5,2,8,1,2,59,2,N,1,7,60.0
56,11,2,N,1,3,1,2,5,8,2,53,2,N,1,3,40.0
57,60,2,N,3,2,1,2,3,8,2,35,2,N,1,4,40.0
58,17,2,N,4,1,2,0,1,1,1,67,2,N,2,4,40.0
59,50,2,N,12,1,1,1,8,8,2,48,2,N,1,3,60.0
60,76,2,N,9,1,3,1,8,6,2,81,2,N,1,2,60.0
61,77,2,N,4,3,4,2,N,2,2,70,2,N,1,4,40.0
