,AGEP_x,DEYE_x,DVET_x,EDU,HOUSING_TYPE_x,MSP,OWN_RENT,PINCP_DECILE_x,RAC1P,SEX,AGEP_y,DEYE_y,DVET_y,HOUSING_TYPE_y,PINCP_DECILE_y,percent_match
0,49,2,N,5,1,2,2,5,2,1,49,2,N,1,5,100.0
1,48,2,N,10,1,1,2,6,9,1,48,2,N,1,6,100.0
2,35,2,N,7,1,1,1,8,4,1,35,2,N,1,8,100.0
3,47,2,N,11,1,1,1,9,2,2,47,2,N,1,9,100.0
4,52,2,N,3,1,1,1,0,5,2,52,2,N,1,0,100.0
5,64,2,N,5,1,4,1,1,6,2,64,2,N,1,1,100.0
6,63,2,N,10,1,4,2,9,6,2,63,2,N,1,9,100.0
7,27,2,N,9,1,6,2,1,8,1,27,2,N,1,1,100.0
8,69,2,5,7,1,3,1,7,9,1,69,2,5,1,7,100.0
9,40,2,N,7,1,4,2,4,8,2,40,2,N,1,4,100.0
10,14,2,N,4,1,N,1,N,3,1,14,2,N,1,N,100.0
11,14,2,N,4,1,N,1,N,9,1,14,2,N,1,N,100.0
12,60,2,N,8,1,5,2,2,2,2,60,2,N,1,2,100.0
13,16,2,N,4,1,2,1,0,6,1,16,2,N,1,0,100.0
14,32,2,N,6,1,2,1,9,6,2,32,2,N,1,9,100.0
15,59,2,N,7,1,6,2,8,7,1,59,2,N,1,8,100.0
16,63,2,N,8,2,4,0,0,1,1,63,2,N,2,0,100.0
17,37,2,N,7,1,6,2,5,3,2,37,2,N,1,5,100.0
18,62,2,N,4,1,3,1,5,8,2,62,2,N,1,5,100.0
19,82,2,N,6,1,2,1,6,1,2,82,2,N,1,6,100.0
20,38,2,N,1,1,6,2,0,1,2,38,2,N,1,0,100.0
21,78,2,N,4,1,3,1,4,5,2,78,2,N,1,4,100.0
22,15,2,N,3,1,6,1,0,2,2,15,2,N,1,0,100.0
23,30,2,N,7,1,4,2,2,9,2,30,2,N,1,2,100.0
24,52,2,5,10,1,2,2,9,2,1,52,2,5,1,9,100.0
25,47,2,N,6,1,5,1,3,9,1,47,2,N,1,3,100.0
26,60,1,N,5,1,5,1,4,2,1,60,1,N,1,4,100.0
27,24,2,N,8,1,6,2,4,6,1,24,2,N,1,4,100.0
28,25,2,N,5,1,1,2,5,9,1,25,2,N,1,5,100.0
29,86,2,N,5,2,3,0,2,2,1,86,2,N,2,2,100.0
30,76,2,N,4,2,2,0,2,1,2,76,2,N,2,2,100.0
31,35,2,N,6,1,1,2,6,8,1,35,2,N,1,6,100.0
32,33,2,N,1,1,6,1,6,2,1,33,2,N,1,6,100.0
33,82,2,N,1,1,3,1,5,8,2,82,2,N,1,5,100.0
34,66,2,N,4,1,3,1,5,8,1,66,2,N,1,5,100.0
35,3,2,N,1,1,N,2,N,2,2,3,2,N,1,N,100.0
36,39,2,N,4,1,4,2,3,8,2,39,2,N,1,3,100.0
37,50,2,N,7,1,1,1,4,7,2,50,2,N,1,4,100.0
38,30,2,N,5,1,4,2,4,8,1,30,2,N,1,4,100.0
39,40,2,N,7,1,1,2,1,6,2,40,2,N,1,1,100.0
40,30,2,N,8,1,2,2,5,2,1,30,2,N,1,5,100.0
41,85,2,N,7,1,4,2,4,2,1,85,2,N,1,4,100.0
42,25,2,N,8,1,1,2,0,3,2,25,2,N,1,0,100.0
43,67,1,N,7,2,2,0,2,8,1,67,1,N,2,2,100.0
44,46,2,N,8,1,6,2,6,2,1,46,2,N,1,6,100.0
45,33,2,N,7,1,6,2,6,6,1,33,2,N,1,6,100.0
46,72,2,N,7,2,3,0,3,2,1,72,2,N,2,3,100.0
47,66,2,N,1,1,2,2,6,1,1,66,2,N,1,6,100.0
48,35,2,N,10,1,1,1,1,9,2,35,2,N,1,1,100.0
49,3,2,N,1,1,N,1,N,4,1,3,2,N,1,N,100.0
50,65,2,N,10,1,6,1,9,8,2,65,2,N,1,9,100.0
51,38,2,N,9,1,5,2,5,1,2,38,2,N,1,5,100.0
52,35,2,N,5,1,2,1,0,6,2,35,2,N,1,0,100.0
53,66,2,N,3,1,4,2,3,1,2,66,2,N,1,3,100.0
54,51,2,N,12,1,4,1,2,2,1,51,2,N,1,2,100.0
55,67,2,N,7,1,1,2,3,6,1,67,2,N,1,3,100.0
56,36,2,N,9,1,4,2,8,9,2,36,2,N,1,8,100.0
57,71,2,N,12,1,4,1,8,1,1,71,2,N,1,8,100.0
58,57,2,N,3,1,4,1,7,9,1,57,2,N,1,7,100.0
59,28,2,N,5,2,6,0,0,8,1,28,2,N,2,0,100.0
60,63,2,N,10,1,3,1,8,6,2,63,2,N,1,8,100.0
61,65,2,N,3,1,4,1,3,8,1,65,2,N,1,3,100.0
62,28,2,N,6,2,6,0,2,8,1,28,2,N,2,2,100.0
63,35,2,N,1,1,5,2,5,1,1,35,2,N,1,5,100.0
64,55,2,N,3,1,4,1,5,8,2,55,2,N,1,5,100.0
65,53,2,N,4,1,1,2,3,2,2,53,2,N,1,3,100.0
66,22,2,N,5,1,2,2,5,6,1,22,2,N,1,5,100.0
67,56,2,N,9,1,4,2,8,2,1,56,2,N,1,8,100.0
68,40,2,N,10,1,2,2,7,2,2,40,2,N,1,7,100.0
69,38,2,N,7,1,2,2,6,2,2,38,2,N,1,6,100.0
70,27,2,N,9,1,2,1,0,9,1,27,2,N,1,0,100.0
71,47,2,N,3,1,4,1,2,2,2,47,2,N,1,2,100.0
72,25,1,N,7,3,6,0,0,8,2,25,1,N,3,0,100.0
73,43,2,N,5,1,4,1,3,2,2,43,2,N,1,3,100.0
74,51,2,N,5,2,2,0,1,8,2,51,2,N,2,1,100.0
75,62,2,N,5,2,4,0,1,1,2,62,2,N,2,1,100.0
76,49,2,N,6,1,4,2,3,8,2,49,2,N,1,3,100.0
77,30,2,N,11,1,6,1,0,6,1,30,2,N,1,0,100.0
78,5,2,N,1,1,N,2,N,8,2,5,2,N,1,N,100.0
79,7,2,N,2,1,N,1,N,4,1,7,2,N,1,N,100.0
80,55,2,N,1,1,5,2,6,1,2,55,2,N,1,6,100.0
81,30,2,N,7,1,5,1,4,2,1,30,2,N,1,4,100.0
82,53,2,N,6,1,5,1,1,1,1,53,2,N,1,1,100.0
83,79,2,N,9,1,3,2,6,9,2,79,2,N,1,6,100.0
84,20,2,N,7,1,2,1,3,8,1,20,2,N,1,3,100.0
85,26,2,N,7,1,6,1,4,5,2,26,2,N,1,4,100.0
86,43,2,N,4,2,2,0,0,2,1,43,2,N,2,0,100.0
87,35,2,N,6,2,6,0,3,6,2,35,2,N,2,3,100.0
88,52,2,N,5,1,4,1,2,9,2,52,2,N,1,2,100.0
89,81,2,N,8,2,3,0,0,1,1,81,2,N,2,0,100.0
90,42,2,N,8,3,4,0,8,2,1,42,2,N,3,8,100.0
91,29,2,N,9,1,1,2,6,3,2,29,2,N,1,6,100.0
92,20,2,N,8,1,6,1,0,7,1,20,2,N,1,0,100.0
93,63,2,N,5,1,1,1,5,5,1,63,2,N,1,5,100.0
94,46,2,N,8,1,4,1,4,2,1,46,2,N,1,4,100.0
