,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,PWGTP_x,RAC1P,SEX,WGTP_x,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,INDP_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,PWGTP_y,WGTP_y,percent_match
0,32,2,7,2,2,2,N,10,0,1,6992,9,6,0,N,2,90000.0,8,501,25-00503,55,1,1,53,26,2,7,2,2,2,N,1,6991,0,N,30000.0,4,229,82,82,56.25
1,16,2,5,2,2,2,N,4,0,1,N,N,6,4,7,1,0.0,0,501,25-01300,54,2,1,156,16,2,5,2,2,2,N,1,N,3,6,0.0,0,330,340,591,68.75
2,31,2,6,2,2,2,N,5,0,1,2960,4,6,1,2,1,11200.0,2,74,25-00703,151,1,2,210,26,2,6,2,2,2,N,1,3390,0,3,45000.0,5,501,51,46,43.75
3,65,2,7,2,2,2,N,7,0,1,N,N,1,2,4,2,0.0,0,501,25-02800,67,1,2,78,52,2,7,2,1,2,N,1,N,0,2,0.0,0,501,118,133,62.5
4,57,2,6,2,2,2,N,5,0,1,7071,9,4,0,N,2,50000.0,6,382,25-00703,80,1,1,76,52,2,6,2,2,2,N,1,7072,0,N,93000.0,8,501,217,218,56.25
5,71,2,6,2,2,2,N,5,0,1,9290,15,1,0,2,1,46100.0,5,369,25-01000,81,1,1,83,65,2,6,2,2,2,N,1,8770,0,2,4600.0,1,276,79,92,56.25
6,3,2,6,2,N,N,N,2,0,1,N,N,N,4,6,2,N,N,501,25-00703,134,9,1,124,3,2,6,2,N,N,N,1,N,2,3,N,N,64,91,67,68.75
7,21,2,7,2,2,2,N,5,0,1,7380,10,6,1,3,2,12000.0,2,97,25-00503,68,1,2,64,22,2,7,2,2,2,N,1,7480,0,N,0.0,0,0,123,98,43.75
8,15,2,7,2,2,2,N,4,0,3,N,N,6,N,N,0,0.0,0,0,25-00503,13,1,1,0,63,2,7,2,2,1,N,3,N,N,N,0.0,0,0,11,0,81.25
9,66,2,6,2,2,2,N,10,0,1,6991,9,4,0,N,1,55000.0,6,477,25-00703,52,1,1,52,51,2,6,2,2,2,N,1,6991,0,N,109000.0,8,501,105,104,62.5
10,52,2,6,2,2,2,N,4,0,1,N,N,4,0,N,2,11500.0,2,94,25-00703,88,1,1,88,72,2,6,2,2,2,N,1,N,0,3,19700.0,3,252,23,24,56.25
11,69,2,5,2,2,2,N,6,0,1,770,3,4,0,N,1,45600.0,5,361,25-01300,146,1,1,146,52,2,5,2,2,2,N,1,770,0,3,50000.0,6,278,81,81,56.25
12,56,2,6,2,2,2,N,9,0,1,4190,5,4,0,N,1,315000.0,9,501,25-00703,76,1,2,77,50,2,6,2,2,2,N,1,4170,1,2,50000.0,6,288,48,48,43.75
13,40,2,7,2,2,2,N,5,0,1,N,N,6,0,N,1,22000.0,3,176,25-00503,61,6,2,51,19,2,7,2,2,2,N,1,N,1,6,0.0,0,501,98,43,50.0
14,55,2,5,2,1,1,N,5,0,3,N,N,6,N,N,0,13200.0,2,196,25-01300,18,2,2,0,24,1,5,2,2,1,N,3,N,N,N,0.0,0,0,42,0,56.25
15,72,2,7,2,2,2,N,5,0,1,1290,4,1,0,2,1,121200.0,8,501,25-00503,114,6,1,114,69,1,7,2,2,2,N,1,3380,0,2,81600.0,7,501,52,51,56.25
16,61,2,6,2,2,2,N,9,0,1,9470,16,4,0,N,1,45000.0,5,338,25-01000,123,1,2,133,63,2,6,2,2,2,N,1,9380,0,N,80000.0,7,501,114,113,56.25
17,44,2,7,2,2,2,N,5,0,1,8680,14,1,0,3,2,41000.0,5,378,25-02800,132,1,1,137,68,2,7,2,2,2,N,1,8580,0,2,32200.0,4,478,89,89,50.0
18,13,2,7,2,2,2,N,4,0,1,N,N,N,2,5,1,N,N,501,25-00503,81,1,1,100,14,2,7,2,2,2,N,1,N,2,4,N,N,501,52,48,75.0
