,AGEP,RAC1P,MSP,SEX,HOUSING_TYPE,OWN_RENT,DVET,DEYE,PINCP_DECILE,EDU
82,0.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
83,0.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
84,0.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
85,0.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
86,0.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
87,0.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
88,0.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
89,0.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
90,0.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
91,0.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
92,0.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
93,0.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
94,0.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
95,0.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
96,0.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
97,1.0,1.0,N,1.0,1.0,1.0,N,2.0,N,N
98,1.0,1.0,N,1.0,1.0,1.0,N,2.0,N,N
99,1.0,1.0,N,1.0,1.0,1.0,N,2.0,N,N
100,1.0,1.0,N,1.0,1.0,1.0,N,2.0,N,N
101,1.0,1.0,N,1.0,1.0,1.0,N,2.0,N,N
102,1.0,1.0,N,1.0,1.0,1.0,N,2.0,N,N
103,1.0,1.0,N,1.0,1.0,1.0,N,2.0,N,N
104,1.0,1.0,N,1.0,1.0,1.0,N,2.0,N,N
105,1.0,1.0,N,1.0,1.0,1.0,N,2.0,N,N
106,1.0,1.0,N,1.0,1.0,1.0,N,2.0,N,N
107,1.0,1.0,N,1.0,1.0,1.0,N,2.0,N,N
108,1.0,1.0,N,1.0,1.0,1.0,N,2.0,N,N
109,1.0,1.0,N,1.0,1.0,1.0,N,2.0,N,N
110,1.0,1.0,N,1.0,1.0,1.0,N,2.0,N,N
111,1.0,1.0,N,1.0,1.0,1.0,N,2.0,N,N
112,1.0,1.0,N,1.0,1.0,1.0,N,2.0,N,N
113,1.0,1.0,N,1.0,1.0,1.0,N,2.0,N,N
114,1.0,1.0,N,1.0,1.0,1.0,N,2.0,N,N
115,1.0,1.0,N,1.0,1.0,1.0,N,2.0,N,N
116,1.0,1.0,N,1.0,1.0,1.0,N,2.0,N,N
117,1.0,1.0,N,1.0,1.0,1.0,N,2.0,N,N
118,1.0,1.0,N,1.0,1.0,1.0,N,2.0,N,N
119,1.0,1.0,N,1.0,1.0,1.0,N,2.0,N,N
120,1.0,1.0,N,1.0,1.0,1.0,N,2.0,N,N
121,1.0,1.0,N,1.0,1.0,1.0,N,2.0,N,N
122,1.0,1.0,N,1.0,1.0,1.0,N,2.0,N,N
123,1.0,1.0,N,1.0,1.0,1.0,N,2.0,N,N
124,1.0,1.0,N,1.0,1.0,1.0,N,2.0,N,N
125,1.0,1.0,N,1.0,1.0,1.0,N,2.0,N,N
126,1.0,1.0,N,1.0,1.0,1.0,N,2.0,N,N
127,1.0,1.0,N,1.0,1.0,1.0,N,2.0,N,N
128,1.0,1.0,N,1.0,1.0,1.0,N,2.0,N,N
129,1.0,1.0,N,1.0,1.0,1.0,N,2.0,N,N
130,1.0,1.0,N,1.0,1.0,1.0,N,2.0,N,N
131,1.0,1.0,N,1.0,1.0,1.0,N,2.0,N,N
132,1.0,1.0,N,1.0,1.0,1.0,N,2.0,N,N
133,1.0,1.0,N,1.0,1.0,1.0,N,2.0,N,N
134,1.0,1.0,N,1.0,1.0,1.0,N,2.0,N,N
135,1.0,1.0,N,1.0,1.0,1.0,N,2.0,N,N
136,1.0,1.0,N,1.0,1.0,1.0,N,2.0,N,N
137,1.0,1.0,N,1.0,1.0,1.0,N,2.0,N,N
138,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
139,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
140,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
141,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
142,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
143,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
144,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
145,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
146,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
147,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
148,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
149,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
150,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
151,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
152,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
153,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
154,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
155,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
156,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
157,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
158,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
159,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
160,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
161,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
162,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
163,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
164,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
165,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
166,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
167,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
168,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
169,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
170,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
171,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
172,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
173,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
174,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
175,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
176,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
177,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
178,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
179,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
180,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
181,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
182,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
183,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
184,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
185,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
186,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
187,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
188,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
189,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
190,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
191,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
192,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
193,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
194,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
195,1.0,1.0,N,2.0,1.0,1.0,N,2.0,N,N
196,10.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
197,10.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
198,10.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
199,10.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
200,10.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
201,10.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
202,10.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
203,10.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
204,10.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
205,10.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
206,10.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
207,10.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
208,10.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
209,10.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
210,10.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
211,10.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
212,10.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
213,10.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
214,10.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
215,10.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
216,10.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
217,10.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
218,10.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
219,10.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
220,10.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
221,10.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
222,10.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
223,10.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
224,10.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
225,10.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
226,10.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
227,10.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
228,10.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
229,10.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
230,10.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
231,10.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
232,10.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
233,10.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
234,10.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
235,10.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
236,10.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
237,10.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
238,10.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
239,10.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
240,10.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
241,10.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
242,10.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
243,10.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
244,10.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
245,10.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
246,10.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
247,10.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
248,10.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
249,10.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
250,10.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
251,10.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
252,10.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
253,10.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
254,10.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
255,10.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
256,10.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
257,10.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
258,10.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
259,10.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
260,10.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
261,10.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
262,10.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
263,10.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
264,10.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
265,10.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
266,10.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
267,10.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
268,10.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
269,10.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
270,10.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
271,10.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
272,10.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
273,10.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
274,10.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
275,10.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
276,10.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
277,10.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
278,10.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
279,10.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
280,10.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
281,10.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
282,11.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
283,11.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
284,11.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
285,11.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
286,11.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
287,11.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
288,11.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
289,11.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
290,11.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
291,11.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
292,11.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
293,11.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
294,11.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
295,11.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
296,11.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
297,11.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
298,11.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
299,11.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
300,11.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
301,11.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
302,11.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
303,11.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
304,11.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
305,11.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
306,11.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
307,11.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
308,11.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
309,11.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
310,11.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
311,11.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
312,11.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
313,11.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
314,11.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
315,11.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
316,11.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
317,11.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
318,11.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
319,11.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
320,11.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
321,11.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
322,11.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
323,11.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
324,11.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
325,11.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
326,11.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
327,11.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
328,11.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
329,11.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
330,11.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
331,11.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
332,11.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
333,11.0,1.0,N,1.0,1.0,1.0,N,2.0,N,3
334,11.0,1.0,N,1.0,1.0,2.0,N,2.0,N,3
335,11.0,1.0,N,1.0,1.0,2.0,N,2.0,N,3
336,11.0,1.0,N,1.0,1.0,2.0,N,2.0,N,3
337,11.0,1.0,N,1.0,1.0,2.0,N,2.0,N,3
338,11.0,1.0,N,1.0,1.0,2.0,N,2.0,N,3
339,11.0,1.0,N,1.0,1.0,2.0,N,2.0,N,3
340,11.0,1.0,N,1.0,1.0,2.0,N,2.0,N,3
341,11.0,1.0,N,1.0,1.0,2.0,N,2.0,N,3
342,11.0,1.0,N,1.0,1.0,2.0,N,2.0,N,3
343,11.0,1.0,N,1.0,1.0,2.0,N,2.0,N,3
344,11.0,1.0,N,1.0,1.0,2.0,N,2.0,N,3
345,11.0,1.0,N,1.0,1.0,2.0,N,2.0,N,3
346,11.0,1.0,N,1.0,1.0,2.0,N,2.0,N,3
347,11.0,1.0,N,1.0,1.0,2.0,N,2.0,N,3
348,11.0,1.0,N,1.0,1.0,2.0,N,2.0,N,3
349,11.0,1.0,N,1.0,1.0,2.0,N,2.0,N,3
350,11.0,1.0,N,1.0,1.0,2.0,N,2.0,N,3
351,11.0,1.0,N,1.0,1.0,2.0,N,2.0,N,3
352,11.0,1.0,N,1.0,1.0,2.0,N,2.0,N,3
353,11.0,1.0,N,1.0,1.0,2.0,N,2.0,N,3
354,11.0,1.0,N,1.0,1.0,2.0,N,2.0,N,3
355,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
356,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
357,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
358,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
359,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
360,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
361,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
362,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
363,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
364,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
365,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
366,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
367,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
368,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
369,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
370,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
371,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
372,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
373,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
374,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
375,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
376,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
377,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
378,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
379,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
380,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
381,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
382,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
383,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
384,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
385,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
386,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
387,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
388,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
389,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
390,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
391,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
392,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
393,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
394,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
395,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
396,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
397,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
398,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
399,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
400,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
401,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
402,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
403,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
404,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
405,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
406,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
407,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
