,PC-0,PC-1,PC-2,PC-3,PC-4
0,-1.04513927242603,-4.76852059189623,2.6434832609500165,-3.1703621787835514,-1.668612739306947
1,-1.7709507056394926,-3.7661810865839374,1.729097541284897,-1.4930875527254581,-0.7894483770323043
2,-1.5493986288053532,-4.457222602071222,1.0963936585285814,-0.5369340761117897,0.009032510248100487
3,-1.3643708292187207,-5.453050329124631,1.9748654204264209,-2.3099397109587922,-1.087898572561186
4,-1.2663819906098115,-5.048441500482777,2.253779951187116,-2.4916952604009683,-1.127530599427362
5,-1.3267772589370088,-5.3748315800330895,2.051300294098278,-2.3579977285521667,-1.0827484015034652
6,-1.0632931361327527,-4.658290823644119,2.952902627068335,-3.293471530001491,-1.7121475357400293
7,-1.3912828693173482,-4.639234613752519,1.1666069448350636,-0.16284678929300248,0.2063697612792389
8,-1.3223637489926858,-5.163794728684567,2.141172409808367,-2.4198975886964136,-1.1351316739044348
9,-1.3411592128185221,-5.254639918718059,2.0471130298756357,-2.4065872731579048,-1.14084405094215
10,-0.8405640974117952,-4.616401948312467,2.0607827136602617,-0.9384150364541629,0.33577591181832883
11,-1.4043372344171832,-4.586455905643219,1.5554829141380229,-0.8037089698806004,0.06312870382339701
12,-1.3541545819113985,-5.455413758724584,1.9701427055539336,-2.3278922713574617,-1.0879313113321512
13,-2.575032876617472,-4.039206810117444,1.487787076025292,-3.444630361039244,0.31500971486407076
14,-1.2737367373242687,-5.083989618321959,2.21697410686564,-2.486486876059708,-1.129765877398628
15,-1.0500424369023615,-4.792219337122357,2.618946031402336,-3.1668899225561216,-1.6701029246211565
16,-1.308165238389698,-4.624010631227667,1.1728830784389384,-0.36547811099009336,0.15284831834350912
17,-2.5080074746968606,-4.076007282677307,1.5342389549013276,-3.4342956071744415,0.24584928841293158
18,-0.4447897035584894,-3.673684744848247,2.0658495719109906,-0.9726525323241357,-1.5883554465331895
19,-0.6127976927429485,-4.863756827648835,1.9004367157633442,-0.841931517222158,0.711719130280203
20,-0.9759085672818747,-4.74226792841123,1.5075509256447395,-0.44851838864319776,0.9356209672696831
21,-1.7778766241224064,-4.281668858575747,1.3013920312025289,-1.195801923769815,-0.5403252237905728
22,-1.1817364209586676,-4.597166326432519,1.3312319234894698,-0.8114076255119754,-0.9625112350991788
23,-1.2973582720791772,-5.232639108676312,2.1985236713842915,-2.378831265916738,-1.0738072896183044
24,-0.6248720473619795,-4.897734603589963,3.2331002070141674,1.1299694156755133,1.2079061433840301
25,-0.667366139489958,-5.103123728883082,3.0204442176010318,1.1600623029798935,1.1949912039943869
26,-1.309206264915229,-5.341646891793853,2.083383423547276,-2.381158673292004,-1.0805458623031232
27,-1.1438819184261984,-3.3589543786859224,1.5999616701230281,-1.9977656655427027,0.47352853721799315
28,-0.9139403719646029,-4.922688552555688,2.8197594300198996,1.8952669000635707,0.1930609874389298
29,-1.2774180746265549,-4.946556230778377,2.36609701399533,-2.4517266041144836,-1.121471641857689
30,-1.2937593135842003,-5.129023679174261,2.172622362642804,-2.4615898032061567,-1.1327135092560419
