,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,PWGTP_x,RAC1P,SEX,WGTP_x,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,INDP_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,PWGTP_y,WGTP_y,percent_match
0,45,2,8,2,2.0,2.0,4.0,12.0,0,1,9920.0,11.0,6.0,0.0,3.0,2,509221.4133442237,9.0,154.0,36-04010,135,1,2,187,33,1,13,2,2,2,N,1,7870,0,N,25000.0,4,188,62,62,31.25
1,23,2,8,2,2.0,2.0,4.0,7.0,0,1,6263.0,10.0,1.0,3.0,2.0,2,15917.046499832784,4.0,396.0,30-00600,32,1,2,0,57,2,0,2,2,2,N,1,7690,0,2,11000.0,2,501,148,147,37.5
2,89,2,6,2,2.0,2.0,4.0,5.0,0,3,7577.0,9.0,6.0,0.0,4.0,2,32012.3248553025,5.0,109.0,08-00803,27,1,1,85,30,2,7,2,2,2,N,1,7071,0,N,36000.0,5,273,69,69,37.5
3,60,2,9,2,2.0,2.0,4.0,9.0,0,1,8137.0,7.0,1.0,2.0,2.0,1,70386.65138263164,8.0,498.0,06-07502,38,1,2,93,63,2,12,2,2,2,N,1,6070,0,2,44000.0,6,501,118,118,37.5
4,90,2,10,2,2.0,2.0,4.0,9.0,0,1,8293.0,10.0,4.0,1.0,2.0,2,26283.864395852117,6.0,41.0,24-01004,51,2,2,79,37,2,8,2,2,2,N,1,7390,2,3,110000.0,8,501,84,84,31.25
5,78,2,9,2,2.0,2.0,4.0,4.0,0,1,7645.0,18.0,6.0,0.0,3.0,1,44065.560563873645,5.0,498.0,19-01700,37,1,1,119,16,2,7,2,2,2,N,1,9920,2,4,0.0,0,176,122,126,31.25
6,75,2,13,2,2.0,2.0,4.0,5.0,0,1,7600.0,10.0,1.0,1.0,2.0,1,54702.151426970966,5.0,14.0,13-04600,121,2,2,170,56,2,7,2,2,2,N,1,7390,0,2,18000.0,4,220,59,59,37.5
7,61,2,13,2,2.0,2.0,4.0,11.0,0,1,8808.0,12.0,1.0,0.0,2.0,1,84386.12856356193,9.0,499.0,08-00803,59,1,2,50,39,2,7,2,2,2,N,1,7970,3,5,490000.0,9,501,55,55,37.5
8,79,2,8,2,2.0,2.0,4.0,7.0,0,1,8298.0,16.0,1.0,0.0,4.0,1,2148.7312385745777,8.0,499.0,19-01700,53,1,2,122,34,2,7,2,2,2,N,1,9370,3,5,0.0,0,0,58,58,31.25
9,42,2,10,2,2.0,2.0,4.0,9.0,0,1,8248.0,10.0,6.0,2.0,2.0,1,155878.23601883274,5.0,500.0,26-02702,82,1,2,123,30,2,8,2,2,2,N,1,7380,0,N,53000.0,7,404,110,110,31.25
10,67,2,5,2,2.0,2.0,4.0,9.0,0,1,7926.0,1.0,1.0,0.0,2.0,1,39590.53962076504,8.0,499.0,38-00100,68,1,2,76,32,2,0,2,2,2,N,1,490,0,2,66500.0,8,501,223,223,50.0
11,75,2,6,2,2.0,2.0,4.0,9.0,0,1,7016.0,10.0,6.0,0.0,2.0,2,48935.91214092673,7.0,501.0,38-00100,92,1,1,112,30,2,0,2,2,2,N,1,7470,0,N,65000.0,8,492,151,152,37.5
12,58,2,13,2,2.0,2.0,4.0,12.0,0,1,9266.0,11.0,1.0,1.0,7.0,1,247329.43383741868,9.0,498.0,51-51255,195,6,2,179,38,2,10,2,2,2,N,1,7870,1,3,62000.0,7,501,110,110,37.5
13,40,2,6,2,2.0,2.0,4.0,8.0,0,1,6324.0,14.0,6.0,0.0,3.0,2,26289.04706925885,1.0,35.0,29-01901,50,2,1,191,48,2,8,2,2,2,N,1,8680,0,3,7740.0,2,262,76,57,43.75
14,11,2,13,2,1.0,2.0,4.0,8.0,0,1,7533.0,9.0,3.0,0.0,2.0,1,7645.614986135336,8.0,501.0,19-01700,1,1,2,0,71,2,7,2,2,2,N,1,6870,0,4,33300.0,5,173,131,132,31.25
15,56,2,13,2,2.0,2.0,4.0,10.0,0,1,8286.0,12.0,1.0,0.0,4.0,1,252767.81565008027,9.0,278.0,17-03531,51,2,2,100,30,2,10,2,2,2,N,1,8191,1,3,50000.0,6,344,524,525,31.25
16,24,2,0,2,2.0,2.0,4.0,6.0,0,1,7971.0,14.0,6.0,0.0,3.0,2,25668.305238530837,4.0,386.0,30-00600,82,1,2,373,23,2,0,2,2,2,N,1,8680,0,N,19500.0,4,149,305,305,50.0
17,69,2,5,2,2.0,2.0,4.0,9.0,0,1,5215.0,10.0,1.0,0.0,3.0,1,203311.9111448569,7.0,501.0,06-08507,74,2,2,118,37,2,7,2,2,2,N,1,7280,1,3,130000.0,9,501,95,96,43.75
18,35,2,11,2,2.0,2.0,4.0,5.0,0,1,7635.0,9.0,6.0,0.0,3.0,2,8285.299320998714,2.0,306.0,13-04600,49,2,1,85,19,2,7,1,2,2,N,1,7072,0,N,30000.0,5,229,257,256,31.25
