,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,PWGTP_x,RAC1P,SEX,WGTP_x,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,INDP_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,PWGTP_y,WGTP_y,percent_match
0,18,1,13,2,2,2,N,1,1,1,1370,12,6,0,2,2,31000.0,5,98,36-03710,157.0,2,1,256.0,25,2,13,2,2,1,N,1,8270,0,N,11500.0,2,87,89,90,37.5
1,30,2,10,2,2,2,N,9,0,1,4890,4,1,0,3,1,0.0,0,501,51-51255,55.0,1,1,51.0,52,2,10,2,2,2,N,1,3580,1,4,516000.0,9,501,35,35,50.0
2,2,2,7,2,N,N,N,3,0,1,N,N,5,0,N,2,N,N,27,06-08507,55.0,6,2,51.0,78,2,7,1,1,2,N,1,N,0,N,540.0,1,4,104,104,43.75
3,2,2,13,2,N,N,N,N,0,1,N,N,N,2,4,2,N,N,361,36-03710,55.0,9,1,51.0,1,2,13,2,N,N,N,1,N,3,4,N,N,18,76,54,68.75
4,37,2,7,2,2,2,N,9,0,1,7870,11,1,0,2,2,182300.0,8,326,38-00100,55.0,1,2,51.0,23,2,0,2,2,2,N,1,7860,0,2,14000.0,2,230,121,220,50.0
5,16,2,7,2,2,2,N,7,0,1,8680,14,6,0,N,2,0.0,0,501,38-00100,55.0,1,2,51.0,18,2,0,2,2,2,N,1,8680,1,3,19200.0,3,501,85,40,50.0
6,19,2,10,2,2,2,N,9,0,1,8580,8,6,0,2,1,55000.0,6,501,51-01301,55.0,1,2,51.0,33,2,10,2,2,2,N,1,6470,0,N,135150.0,9,501,119,119,56.25
7,18,2,7,2,2,2,N,5,0,1,5090,6,5,0,2,1,2000.0,6,501,38-00100,55.0,1,2,51.0,72,2,0,2,2,2,N,1,5490,0,2,19000.0,3,108,70,70,50.0
8,41,2,7,2,2,2,N,3,0,1,170,0,1,2,4,1,57600.0,3,274,13-04600,157.0,2,1,153.0,39,2,7,2,2,2,N,1,170,2,4,12000.0,3,359,75,78,68.75
9,64,2,7,2,2,2,N,10,0,1,6290,11,1,2,3,2,75000.0,7,152,26-02702,55.0,1,1,51.0,28,2,8,2,2,2,N,1,7890,0,2,600.0,1,397,149,149,37.5
10,33,2,10,2,2,2,N,9,0,1,8191,12,2,N,N,1,80000.0,7,501,51-01301,55.0,2,2,51.0,53,2,10,2,2,2,N,1,8180,0,N,57000.0,6,435,29,67,50.0
11,33,2,7,2,2,2,N,9,0,1,8980,9,4,2,4,2,80000.0,8,332,13-04600,55.0,2,2,153.0,36,2,7,2,2,2,N,1,6991,3,4,39000.0,6,152,89,88,50.0
12,63,2,7,2,2,2,N,10,0,1,6970,9,1,1,4,1,82500.0,7,305,28-01100,55.0,1,1,51.0,38,2,7,2,2,2,N,1,6992,2,4,176900.0,9,501,99,99,50.0
13,51,2,7,2,2,2,N,9,0,1,7860,11,1,0,2,1,24000.0,4,501,19-01700,55.0,1,1,51.0,70,2,7,2,2,2,N,1,7860,0,6,31000.0,5,116,190,191,56.25
14,25,2,7,2,2,2,N,8,0,1,770,3,6,0,2,1,40000.0,7,501,36-04010,157.0,2,1,153.0,32,2,13,2,2,2,N,1,770,0,3,70000.0,7,501,107,106,62.5
15,62,2,7,2,2,2,N,8,0,1,6170,7,1,4,8,1,150500.0,7,501,06-08507,55.0,6,1,51.0,60,2,7,2,2,2,N,1,6370,0,3,48000.0,6,501,84,89,50.0
16,10,2,13,2,2,2,N,3,1,1,N,N,N,1,3,2,N,N,356,06-07502,157.0,1,1,153.0,7,2,12,2,2,2,N,1,N,3,5,N,N,291,178,161,56.25
17,69,2,7,2,2,2,N,4,4,1,N,N,6,0,9,1,22310.0,1,449,24-01004,55.0,1,1,51.0,15,2,8,2,2,2,N,1,N,2,8,0.0,0,332,133,150,43.75
18,51,2,7,2,2,2,N,5,0,1,8191,12,4,0,2,1,17350.0,4,191,01-01301,55.0,2,2,51.0,71,1,7,2,2,2,N,1,8180,0,N,51500.0,7,425,45,45,43.75
19,34,2,11,2,2,2,N,7,0,1,7071,9,6,0,4,2,36000.0,5,427,17-03529,55.0,2,2,51.0,56,2,11,2,2,2,N,1,7071,0,N,18100.0,3,137,54,54,56.25
