,AGEP_x,DEYE_x,DVET_x,EDU,HOUSING_TYPE_x,MSP,OWN_RENT,PINCP_DECILE_x,RAC1P,SEX,AGEP_y,DEYE_y,DVET_y,HOUSING_TYPE_y,PINCP_DECILE_y,percent_match
0,62,2,N,3,1,1,1,6,2,1,40,2,N,1,5,60.0
1,76,2,N,9,1,1,2,2,2,2,30,2,N,1,3,60.0
2,73,2,N,3,1,3,2,3,1,1,67,1,N,1,1,40.0
3,71,2,N,6,1,4,2,9,1,1,69,2,N,1,0,60.0
4,39,2,4,4,1,2,2,8,1,1,30,2,N,1,2,40.0
5,59,2,N,7,1,6,1,4,8,2,21,2,N,1,1,60.0
6,33,2,N,8,1,6,1,6,9,2,31,2,N,1,7,60.0
7,45,2,N,8,1,1,1,4,2,1,60,2,N,1,5,60.0
8,31,2,N,9,1,3,2,0,6,1,81,2,N,1,0,80.0
9,67,2,N,3,1,6,1,6,2,2,15,2,N,1,0,60.0
10,5,2,N,7,1,6,2,7,8,1,27,2,N,1,6,60.0
11,71,2,N,9,1,3,1,8,6,2,81,2,N,1,2,60.0
12,26,2,N,12,1,4,2,9,1,1,72,2,N,1,2,60.0
13,26,2,N,5,1,1,1,0,7,2,70,2,N,1,4,60.0
14,62,2,N,1,1,6,1,6,6,2,77,2,N,1,3,60.0
15,85,2,N,8,1,6,2,6,2,1,25,2,N,1,6,80.0
16,77,2,N,11,1,1,2,2,6,1,51,2,N,1,9,60.0
17,54,2,N,8,1,1,2,6,6,2,52,2,N,1,4,60.0
18,66,2,N,4,1,1,2,3,6,1,74,2,N,1,1,60.0
19,43,2,N,9,1,6,2,8,9,1,23,2,N,1,7,60.0
20,78,2,N,5,1,5,2,1,1,1,65,2,N,1,5,60.0
21,53,2,N,1,1,4,1,3,6,2,40,2,N,1,3,80.0
22,49,2,N,5,1,6,2,8,8,2,30,2,N,1,3,60.0
23,44,2,N,10,1,3,1,5,6,2,63,2,N,1,4,60.0
24,34,2,N,5,1,6,2,3,2,1,19,2,N,1,3,80.0
25,54,2,N,11,1,1,2,3,6,2,46,2,N,1,9,60.0
26,80,2,N,9,1,5,2,2,1,1,50,2,N,1,9,60.0
27,50,2,N,7,1,3,0,0,1,1,94,1,2,2,3,0.0
28,77,2,N,8,1,3,1,3,6,1,83,2,N,1,6,60.0
29,24,2,N,6,1,1,2,8,8,1,45,2,N,1,5,60.0
30,78,2,N,5,1,6,1,4,8,2,18,2,N,1,2,60.0
31,86,2,N,4,1,5,1,4,1,1,41,2,N,1,0,60.0
32,53,2,N,9,1,6,1,0,8,1,29,2,N,1,8,60.0
33,53,2,N,10,1,6,1,N,2,2,27,2,N,1,6,60.0
34,32,2,N,6,1,1,1,4,2,1,50,2,N,1,6,60.0
