,feature,divergence
13,PINCP,1.6973024561533174
1,AGEP,1.3364237164015926
14,PINCP_DECILE,0.8080792979437046
11,INDP_CAT,0.5304382335127871
12,EDU,0.40299635147461244
15,POVPIP,0.33417203675484936
0,PUMA,0.3079111231232181
7,NPF,0.16950081290164606
3,MSP,0.11933210563201067
6,NOC,0.07345388563119228
5,RAC1P,0.0722858873976803
10,DENSITY,0.04117253617253608
9,OWN_RENT,0.03418513171961467
16,DVET,0.028685514732487843
18,DPHY,0.02807162011155946
4,HISP,0.027100300590031812
17,DREM,0.019511873818230434
20,DEAR,0.01631060070502506
19,DEYE,0.014513747843119536
8,HOUSING_TYPE,0.013436108213893537
2,SEX,0.007585120479443264
